"post_id","cmt_author","cmt_content","cmt_created_at"
"7319091113","pomtoda","전기차 배터리 화재 문제는 보통 배터리 문제임??차량 제조 결함일 가능성도 있나??","2024.08.03 14:53"
"7319091113","레터링","pomtoda BMS 문제인지 배터리 자체 결함인지는 벤츠랑 CATL이 공방을 펼쳐야할것같은데벤츠는 특히 전기차에 급하고 늦게 뛰어들어서 말이 많더라구요","2024.08.03 14:55"
"7319091113","레터링","pomtoda 벤츠가 유난히 주행거리가 길게 나오는데배터리 과충전을 방지하기위한 안전마진이 작다는 말도 나오는중","2024.08.03 14:57"
"7319091113","푸바오척추뽑기","불나면 배터리 부분 분리되게 하는거 없나 그것만 따로 조지게","2024.08.03 14:55"
"7319091113","안전운전제타","푸바오척추뽑기 배터리 분리한 다음 자동차가 그 위치를 벗어나야하는데 배터리 빼고 나면 뭘로 움직임...ㅋㅋㅋ","2024.08.03 14:59"
"7319091113","푸바오척추뽑기","안전운전제타 갈고리막대같은걸(빠루 모양 같은?)로 분리된 배터리 차 밑에서 빼는거지 당겨서그러면 되지 않을까??아니면 자동차 기어를 내리기전에 차가 손으로 밀수 있게 하거나","2024.08.03 15:00"
"7319091113","안전운전제타","푸바오척추뽑기 전기차의 배터리 평균 무게가 400~450kg이고, 주행거리를 늘리기 위해 배터리 용량을 늘리면 무게도 비례해서 늘어나게 된다. -구글링","2024.08.03 15:02"
"7319091113","푸바오척추뽑기","안전운전제타 오 무게도 장난 아니네","2024.08.03 15:03"
"7318954538","로드리리리","지금 다른차도 알아보고 있습니다....아이오닉5가 진짜진짜 마음에 드는데전기차 시기상조라는게 지금 제일 체감 많이하고 있어서..","2024.08.03 14:03"
"7318954538","뽕알마드리드","캐스퍼는 빌캠 왜없냐 흉기놈들아","2024.08.03 14:13"
"7318954538","secs","어차피 달거 좀 비싸지만 디자인값이라 생각하고 달아버림","2024.08.03 14:16"
"7318791964","상당히빠른놈","나처럼 주기적으로 비포장에서 갈기는 놈은 절대 전기차는 안될듯.","2024.08.03 12:53"
"7318791964","에스클래스","상당히빠른놈 비포장에서 갈긴다고요?! ㄷㄷ","2024.08.03 12:54"
"7318791964","상당히빠른놈","에스클래스 그냥 흙길에 자갈 좀 있고 하는 외각 공터요","2024.08.03 12:55"
"7318791964","세델","우리아빠가 저거땜에 I4 m50 못사게 햇는데흠","2024.08.03 12:54"
"7318791964","에스클래스","세델 배터리 자비 부담으로 교체하면 4~5천만원 내야 한대여.","2024.08.03 13:00"
"7318791964","세델","에스클래스 5천 에반데 ...여기 시골이라 타이칸 같은것도 몰다간 골로갈듯농로길 덜----컥","2024.08.03 13:01"
"7318791964","에스클래스","세델 덜~~컥삐빅 고갱님 5천만원요.","2024.08.03 13:19"
