"post_id","cmt_author","cmt_content","cmt_created_at"
"7329078433","로포브","ㄷㄷ","2024.08.06 08:43"
"7329078433","자동세차","고장난 시계ㅋ","2024.08.06 10:28"
"7328827767","오펜하이머본인","무기인줄","2024.08.06 03:17"
"7328827767","생컨","뻥궁 ㅋㅋ","2024.08.06 03:17"
"7328827767","티스푼","뭐야 이게?","2024.08.06 03:17"
"7328827767","캐스터염","티스푼 PC파워제품인듯?","2024.08.06 03:18"
"7328827767","마이큐브","천궁 6년쓴사람도 봤어..저거 근데 중국산이냐 국산이냐?","2024.08.06 03:17"
"7328827767","카마로강정","마이큐브 국산인데 저가에다가 마케팅빨로 많이팔림","2024.08.06 03:20"
"7328827767","광탈마스터","저거 파워 터진다면서 ㅋㅋ","2024.08.06 03:18"
"7328827767","카마로강정","광탈마스터 스펙대로 watt쓰면 진짜 터짐","2024.08.06 03:19"
"7328827767","광탈마스터","카마로강정 ㅋㅋㅋㅋㅋㅋㅋㅋ","2024.08.06 03:19"
"7328827767","흑란","어 나 옛날에 이거 쓴거 같은데","2024.08.06 03:20"
"7328827767","아데비시","뻥왕 뻥궁 유명하지","2024.08.06 03:24"
"7328225865","빨팅어","네","2024.08.05 23:21"
"7328225865","TIM",".","2024.08.05 23:21"
"7328225865","주임","정보 분석글 ㅊㅊ","2024.08.05 23:21"
"7328225865","MLFA","정보 정리 감사합니다 선생님","2024.08.05 23:26"
"7328225865","청축적축구축신축","라고 이야기를 해줘도 우리 틀들은 안들어먹더라고 ㅠㅠ","2024.08.05 23:32"
"7328225865","지구탈출넘버원","청축적축구축신축 여기서 또 세대 갈라치길 하네 ㅋㅋ 일생생활 가능?","2024.08.06 07:24"
"7328225865","핫딜게이","지구탈출넘버원 언제부턴가 펨코가 ""없는 혐오까지 찾아서 하는 커뮤니티"" 아니야?포텐만 오면 아주 도파민을  창조적으로 끌어모으는애들 많더라","2024.08.06 07:25"
"7328225865","지구탈출넘버원","핫딜게이 이런 좋은 정보글에 뜬금없이 틀딱타령 나올 줄은 예상도 못했음 진짜평소에 뇌가 얼마나 그쪽으로 절여져있으면...화재 원인 분석하는 건데 틀이 어딨고 이대남이 어딨어 다 같은 심정이지 ㅋㅋ","2024.08.06 07:29"
"7328225865","청축적축구축신축","지구탈출넘버원 우리 아파트라는 단어를 뺐다..모든 사람들이 그렇다는건 아님","2024.08.06 08:07"
"7328225865","가와사키닌자","제 주식은요 ㅠㅠ","2024.08.05 23:33"
"7328225865","不俱戴天之讐","가와사키닌자 ....ㅠ","2024.08.06 03:09"
"7328225865","아리스토텔레콤","가와사키닌자 그건 걱정해야함","2024.08.06 07:22"
"7328225865","폐차장주인","정보추","2024.08.06 01:57"
"7328225865","gdsa543","정보추추","2024.08.06 07:22"
"7328225865","클리","정보 개추","2024.08.06 07:23"
"7328225865","12월싫어요","그냥 적당히 괴담화돼서 안팔리고 재고쌓이게 둬라재고할인하면 내가 사게 ㅋㅋㅋㅋ","2024.08.06 07:24"
"7328225865","meganine","화재 진압이 어려운 거 아닌가 의문 가지면서 글 내려보는데 사례까지 엄청 잘 가져다주셨네요 굿","2024.08.06 07:24"
"7328225865","호운","요약하면전기차라고 더 큰불나는거 x전기차만 불나는거 x","2024.08.06 07:25"
"7328225865","내사랑무리뉴♥","글쓴이의 고생과 노력이 대단해서 추천 줌별개로 그냥 주행중에 불나서 타죽고 이런거 때문에더 무서운듯?내연차는 탈출이라도 가능하지만 그리고 내연차 불나는 이유는 대부분 밝혀졌고 점검 수리만 주기적으로 해주면 주행중 불날 이유는 없다보니까 나는 아직까진  전기차에 대한 막연한 불안함이 있는거 같음","2024.08.06 07:25"
"7328225865","12월싫어요","내사랑무리뉴♥ 정확히는 주행중에 불나고 보다는 주행중 충돌했을때, 아니면 배터리팩이 어디 얻어맞았을때 불나는거충격으로 셀이 공기중에 노출되면 자연발화점까지 순식간에 온도가 치솟고, 그것때문에 불이 붙는건데 그 사이 운전자가 잠시 기절이라도 하면 안에서 통구이되는거지그래서 그 비상쿨링시스템과 노출보호장치를 만들기 위해 석박사들이 대가리 싸매고 열심히 연구중이니 좀만 기다려주십셔","2024.08.06 07:28"
"7328225865","내사랑무리뉴♥","12월싫어요 엊그제 혹시 그 영상 봤어요? 견인인가 그냥 차 운반중에 불나는거 그건 그냥 배터리 문제인거죠? 꼭 충돌때문 아니라 그거 보니까 더 불안해짐","2024.08.06 07:55"
"7328225865","12월싫어요","내사랑무리뉴♥ 영상은 봤져 원인은 못본것같네요정확한 전후관계는 저도 잘 모르지만 견인하는 이유 자체가 배터리 문제에 기인한 구동계 문제였던것 같아요삼원계 배터리가 무서운 점이 발화점이 낮은 점, 그리고 장점이자 양날의 검이 에너지밀도가 높은 점인데 그때문에 순식간에 불이 붙은 듯 하네요사고차는 10년도 넘은 ncm배터리가 모종의 이유로 내구성이 다한게 아닌가.. 조심히 예측해봄","2024.08.06 08:41"
"7328225865","차방","저 아파트 살던 펨붕이가 스프링쿨러 작동됬다고 했었지 않나또 포도였어?","2024.08.06 07:25"
"7328225865","로건폴","차방 인천소방측에서 스프링쿨러 작동 안했다고했음","2024.08.06 07:27"
"7328225865","차방","로건폴 그건 나도 글 봐서 알고있고얼마전에 글 올라왔었음 주차장 몇개동 피해본거 알려주면서","2024.08.06 07:28"
"7328225865","휘슬러!","차방 며칠전에 괴담식으로 스프링클러 터진 목격자가 있다 ~ 정도의 글이 있었는데어제 인천소방본부피셜 스프링클러 작동되지 않았다고 확인됨","2024.08.06 07:34"
"7328225865","1647","전기차 화재는 갑자기 혼자 순식간에 타버린다 O그렇게 까지 크게 번질 화재는 아닌데 클러 작동이 없었다 O인거냐","2024.08.06 07:26"
"7328225865","메무무","요약스프링쿨러 가 작동했다면 1-2대만 전소되고진압되었을것이다 이건가요?","2024.08.06 07:26"
"7328225865","오후두시반","좋은 정보","2024.08.06 07:27"
"7328225865","커피맛제로콜라","근데 자동차 화재는 우리나라뿐만 아니라 전세계적으로 전기차보다 내연기관차가 비교불가 수준으로 더 많이 발생하는데, 언론에서 전기차 화재를 더 많이 다루고 자극적인 기사 때문에 일반인들 입장에서는 전기차가 문제 많다고 인식하는듯","2024.08.06 07:30"
