"post_id","cmt_author","cmt_content","cmt_created_at"
"7316016355","부주장아게르","아...  리콜대상인데 너가 안해서 너책임도 잇다 ...?!! 헐","2024.08.02 16:43"
"7316016355","야마다부활기원","법정싸움가면 차주는 ㅈ될수도 있겠네","2024.08.02 16:45"
"7316016355","243d유저","화재위험이면 강제리콜 해야 되는거 아님???국토부도 대충 넘기고 벤츠도 브랜드에 피해 갈까봐 쉬쉬하면서 리콜한거면 벤츠도 국토부도 둘 다 큰 책임이 있을거 같은데..","2024.08.02 17:04"
"7316016355","알카니엔다","박수영 전북대학교 법학전문대학원 교수는 “제조사가 리콜을 시행했음에도 소비자가 응하지 않았다면 제조사에게 100% 책임이 있다고 보기 힘들 것”이라고 말했다. 박 교수는 이어 “자동차의 경우에서도 리콜을 실시했지만 소비자가 시간이 없어서 이에 응하지 못했다고 한다면 제조물 책임이 발생한다고 해도 과실상계(채권자 또는 피해자에게도 과실이 인정되는 경우 피해자의 과실을 참작하는 것)할 수도 있다”라고 말했다.-> 좀 찾아보니까 리콜은 받으랄 때 무조건 받아야되겄네 ㄷㄷ","2024.08.02 16:51"
"7316016355","연습작","무슨 날벼락임","2024.08.02 18:01"
"7316016355","꿈꾸는세일러","아니 근데 국토부 뭐했나 ?","2024.08.02 18:03"
"7316016355","BoisHood","할루시 리콜!!","2024.08.02 18:05"
"7316016355","부리부리대마왕","전기차 사는 거 아니다. 다니는 친구도 절레절레 했음","2024.08.02 18:06"
"7316016355","레쓰비타임","저건 eu리콜이고국토부에서 리콜 지시했는지도 봐야하고차주가 수리 접수했는지도 봐야라","2024.08.02 18:07"
"7316016355","gsb558","내가 잘 모르는데 배터리에 내화성 금속이랑 소화액으로 감싸면 안됨?","2024.08.02 18:10"
"7316016355","감자고구마","gsb558 내화성 금속으로 감싼다면 비용문제랑 안그래도 배터리때문에 자동차 무게가 무거운데 더 무거워져서 문제생길꺼 같고 리튬은 금수성 물질이라 물 사용하면 안될껄...?? 아마?","2024.08.02 21:08"
"7316016355","아재와우저","무서워서 벤츠 못 사겠네 ㅠ 무서워서임","2024.08.02 18:11"
"7316016355","민지맘","아재와우저 ㅋㅋㅋㅋ 비엠도 불났는데 뭘","2024.08.02 23:37"
"7316016355","마이클제이폭스","민지맘 B는 불의 b인듯","2024.08.03 02:44"
"7316016355","뷰잉앵글","리콜 안내문을 받았고 문의했느냐에 따라서 많이 갈릴듯","2024.08.02 18:11"
"7316016355","불금치킨","하나배웠네리콜은 일단 걸리면 무조건 보내야하는구나","2024.08.02 18:13"
"7316016355","cfd","불금치킨 딜러가 문자도 줄거임","2024.08.02 19:22"
"7316016355","일일요리","헐 ㄷㄷㄷ 1%라도 책임있으면 얼마야 ㄷㄷㄷ","2024.08.02 18:13"
"7316016355","짹테크","리콜통지 그냥 일반우편으로 보내고 등기가 아니기때문에 수취확인 백프로안됨. 개억지 논리임.","2024.08.02 18:14"
"7316016355","둔근운돈","짹테크 나도 여기한표 그리고 화재위험성 리콜이면 진짜 존나 위험한대 반강제로라도 리콜쳤어야지","2024.08.02 18:19"
"7316016355","tippex","둔근운돈 대 -> 데","2024.08.03 03:06"
"7316016355","원소밥사","벤츠 공식 센터 터지겠네 c클 e클 s클 뭐 전부다네","2024.08.02 18:16"
"7316016355","비타민드세요","기묘하게 돌아가네","2024.08.02 18:25"
"7316016355","읽기","ㄷㄷㄷ","2024.08.02 18:32"
"7316016355","관악기계공","헐 팔수록 점입가경이구만....ㄷㄷ","2024.08.02 18:58"
"7316016355","첼시강딱","진짜면 벤츠 전기차 뭐 무서워서 사겠음? ㅋㅋㅋㅋ강제리콜 하던가 지들이 차 좆같이 만들고 무슨","2024.08.02 19:04"
"7316016355","tippex","첼시강딱 하던가 -> 하든가","2024.08.03 03:06"
"7316016355","될놈이야","근데 요즘엔 차량제조사 어플 다 깔려있고 등록해나서리콜차량대상되면 메미에 나와서 모를수가없을텐디","2024.08.02 19:09"
"7316016355","tippex","될놈이야 나서 -> 놔서, 놓아서","2024.08.03 03:07"
"7316016355","아이폰폴드se","과실이 1프로라도 넘어가도 망하는거아님이거?","2024.08.02 20:01"
"7316016355","고토-히토리","ㄷㄷㄷ","2024.08.02 20:48"
"7316016355","쭈운!!!","저렇게 리콜 통지서 날라와도 바로 교체 못했을 가능성이 큼. 벤츠 as 센터 예약 대기도 문제이긴한데 저것들 저거 보낸 시점에 부품 수급 안되어 있을 가능성이 꽤 높음. 나도 예전에 다른 건으로 리콜 날라와서 바로 예약 전화 했더니 부품 없다고 최소 한두달 뒤에 예약하라고 하더라구","2024.08.02 20:58"
"7316016355","불닭몽이","하이브리드는 괜찮나요?","2024.08.02 21:45"
"7316016355","휘바골드","머리가 아니라 통장과 지갑이 아프겟지 ㅎㄷㄷ","2024.08.02 22:09"
"7315867797","존재하는닉네임","하지 인식박히면 쉽지않아","2024.08.02 15:53"
"7315867797","물엿","eqe 타는데 불안하시다구요? 내연기관 k5랑 바꿔드립니다~","2024.08.02 15:53"
"7315867797","optima","대놓고 결함있던 코나도 지금 중고가보면 그닥","2024.08.02 15:53"
"7315867797","코르사","optima 근데 코나는 차량 자체 오류는 있었을지언정 이 정도로 이슈화는 된 적이 없었던 것 같음 ㄷ","2024.08.02 15:55"
"7315867797","optima","코르사 코나야 지혼자 불타는게 고작이었지만 전국민의 목숨이 걸린 재산인 아파트에 불이났으면 당연한결과지..","2024.08.02 16:02"
"7315867797","빅토","나한텐 냉정하더라고....","2024.08.02 15:55"
"7315867797","핫갈릭반반","영향좀 있을것 같기도...","2024.08.02 15:55"
"7315867797","lIIIIII","전기차 전체 중고가 하락은 너무 갔고 eqe 중고 가격은 떨어질것 같음","2024.08.02 15:55"
"7315867797","코르사","lIIIIII 벤츠 전기차에 한해서는 조금 영향 갈 수 있을 것 같음","2024.08.02 15:56"
"7315867797","KIA-EV6","내 이붕식스... 안고 폐차때까지 타야지","2024.08.02 15:55"
"7315867797","황그팅랜어져","공포매물 던져서 일시적 하락 점쳐봅니다","2024.08.02 15:56"
"7315867797","손이시려워꽁","eq시리즈는 신차도 20~30%씩 빼줬으니까중고가도 이미 미쳐돌아간마당에더떨어질일은 없을듯","2024.08.02 16:00"
"7315867797","주식참싑다","짱깨 밧데리 ncm 으로 들어간건 다 문제야.짱깨답게 저가형 lfp에 집중하지 뭘 격식에 맞지않는 ncm이여","2024.08.03 11:06"
"7315836560","세델","흉기차 중급라인 이상은 sk on","2024.08.02 15:42"
"7315836560","밍크이","세델 감사합니다","2024.08.02 15:43"
"7315770458","아다에러","자.. 과연..","2024.08.02 15:19"
"7315770458","비둘기치킨","아다에러 이러니 개콘이 망하지..","2024.08.02 15:20"
"7315770458","굼굼","오?","2024.08.02 15:20"
"7315770458","세델","짱개 배터리 그리 빨더니...","2024.08.02 15:20"
"7315770458","비둘기치킨","세델 ??? : 안전합니다 여러분","2024.08.02 15:21"
"7315770458","세델","비둘기치킨 짱승만ㄷㄷ","2024.08.02 15:23"
"7315770458","QWER.JKL","?? : 사제블박 다셨네요?","2024.08.02 15:21"
"7315770458","비둘기치킨","QWER.JKL 사제 블박에 블로우모터? 그럴싸하네","2024.08.02 15:25"
"7315770458","황그팅랜어져","QWER.JKL ???:권장 충전량을 안지키셨네요?","2024.08.02 15:26"
"7315770458","세상을등진자","보나마나 운전하다 어딘가에서 하부에 세게 충격이 갔었는데 바로 서비스센터 들어와 점검 안 받은 운전자 탓으로 돌릴 듯이렇게 해버리면 운전자가 아니라고 증명할 길이 없음차도 다 타는 걸 넘어 녹아버려서...","2024.08.02 15:27"
"7315770458","비둘기치킨","세상을등진자 그럴수 있긴하죠 충격받은 흔적이 있다 그럼 소비자 과실 될듯","2024.08.02 15:28"
"7315770458","Ioniq5NE","저 배터리 모델이 출시전부터도 화재 이슈가 있었던거임?","2024.08.02 19:07"
"7315740428","아다에러","저도 이게 젤궁금. 벤츠코리아가 지금까지해왔던것처럼 아몰랑하면 존나실망할듯","2024.08.02 15:09"
"7315740428","세델","아다에러 내가 차주인데 아몰랑 하면 벤코 사무실에화재 진압 기회 선사해주고 갈듯","2024.08.02 15:09"
"7315740428","killalot","세델 한국의 전통놀이를 맛보여줄 좋은 기회","2024.08.02 15:10"
"7315740428","세델","killalot 오늘부터 쥐불놀이가 아닌, 츠불놀이다","2024.08.02 15:12"
"7315740428","GP03","아다에러 근데 벤츠 입장에선 지금까지 이상으로 아몰랑해야 할 판인 듯 ㅋㅋ","2024.08.02 15:29"
"7315740428","시템모스니터","짱츠가 과연? 소비자를 졷같이 대하는게 현대보다 더한새끼들임ㅋㅋㅋ","2024.08.02 15:10"
"7315740428","세델","시템모스니터 졷같이 하는게 외제차 딜러사긴 한데이번건은 너무크자너","2024.08.02 15:10"
"7315740428","QWER.JKL","시템모스니터 나도 여기에한표. 소비자대응보면 현대보다 더했으면 더했지. 삼각별하나로 존나 꿀빨았지","2024.08.02 15:12"
"7315740428","아이육닉","난 예전에 CATL배터리 모든 문제는 벤츠가 보증한다고 야부리 털던게 어이가 없었는데","2024.08.02 15:10"
"7315740428","세델","아이육닉 그러게 이런거 계속 터지면..","2024.08.02 15:11"
"7315740428","차엘소넨","저거.보상금액이야 벤츠입장에선 껌이겠지만 저걸 인정하고나면 후폭풍땜에 쉽지않을듯","2024.08.02 15:10"
"7315740428","빡쓰","차엘소넨 껌이 맞나., ..  ㅋㅋㄱㅋㅋ","2024.08.02 15:11"
"7315740428","차엘소넨","빡쓰 햄버거?","2024.08.02 15:12"
"7315740428","세델","차엘소넨 쉽지않네근데 하자있는  물건 팔앗으면 판놈이 책임져야지","2024.08.02 15:12"
"7315740428","준돌돌이","사제블박 딸깍","2024.08.02 15:12"
"7315740428","세델","준돌돌이 순정매니아엿으면 진검승부","2024.08.02 15:13"
"7315740428","우유장수","유럽놈들무시하네 ㅋ 해주겟음? 얼마나 독한놈들인데","2024.08.02 15:12"
"7315740428","세델","우유장수 견적 어마무시할듯","2024.08.02 15:13"
"7315740428","주임","원인 규명도 궁금하고..벤츠 입장도 궁금함.","2024.08.02 15:12"
"7315740428","세델","주임 원인은 진짜 이악물고 찾을거같음","2024.08.02 15:13"
"7315740428","주임","세델 그리고 정신적으로 피해 입은 모든 전기차 오너한테 보조금 더 주는거임.어때?","2024.08.02 15:13"
"7315740428","세델","주임 그돈으로 주차장이나 새로 파줘...나는 단독주택이라 쓸일은 없어보이지만","2024.08.02 15:14"
"7315740428","주임","세델 부자 펨붕이..","2024.08.02 15:14"
"7315740428","세델","주임 좃시골집 «««««««««««««««««««« 아파트","2024.08.02 15:15"
"7315740428","박민혜","어떻게든 안줄려고 할텐데","2024.08.02 15:16"
"7315740428","세델","박민혜 그렇긴한데 이건 차주 잘못은 반추 산거밖에 없어서","2024.08.02 15:17"
"7315740428","펩시라임향","광고카피라고하면서 책임은 안질듯..","2024.08.02 15:20"
"7315740428","세델","펩시라임향 이건 너무 짜치는 핑계 ㄷㄷ","2024.08.02 15:21"
"7315740428","세상을등진자","벤츠는 보나마나 운전하다 어딘가에서 하부에 세게 충격이 갔었는데 바로 서비스센터 들어와 점검 안 받은 운전자 탓으로 돌릴 듯이렇게 해버리면 운전자가 아니라고 증명할 길이 없음차도 다 타는 걸 넘어 녹아버려서...","2024.08.02 15:24"
"7315740428","바둑눈이","짱츠를 믿어? ㅋㅋ","2024.08.02 15:29"
"7315735227","뷁수","ㅈ댓네 울 아파트 안그래도 주차할 곳 없는데 스바 전기차 주차 공간 늘린다던데 ㄷㄷㄷ","2024.08.02 15:08"
"7315735227","오세블리","아파트보험 있지 않을까요","2024.08.02 15:10"
"7315735227","공룡","와 미쳤네 사진 보고 왔는데 뭔 아포칼립스 현장 보는듯한 느낌인데 ㅋㅋ","2024.08.02 15:12"
"7315732853","펩시라임향","맞음","2024.08.02 15:06"
"7315732853","빅텐트신당","연석박고 차가 다 불탔는데 배터리는 멀쩡함. 그게 차이지 뭐","2024.08.02 15:06"
"7315732853","툴가이","빅텐트신당 읭? 그럼 어디가 탔길애 불난거래","2024.08.02 15:06"
"7315732853","빅텐트신당","툴가이 친환경이라고 유로 규제 때문에 가연성 냉매를 쓰게 하는데 이게 차 조온나 쎄게 쌔려박으면 빠개지면서 스파크 튀어 불붙음. 이렇게 불붙으면 속도가 되게 빠른편","2024.08.02 15:07"
"7315732853","우유장수","툴가이 무슨유럽법때문에 친환경냉각수? 썻다던대 그게 불이 잘붙는거라함","2024.08.02 15:07"
"7315732853","툴가이","우유장수 어휴 위험요소가 또 있구나","2024.08.02 15:08"
"7315732853","빅텐트신당","툴가이 근데 그렇게 불붙는건 내연기관도 마찬가지라 특별히 더 걱정할건 없음. 전기차는 다른거 다 필요없고 배터리 발화를 잘 막는게 중요함. 그것만 가능하면 불붙어도 내연차보단 안전함","2024.08.02 15:14"
"7315732853","아다에러","상황이 다르니까 그렇겠죠. 크러쉬상태냐 아니냐가 받아들이는 충격이 다르니","2024.08.02 15:06"
"7315732853","툴가이","아다에러 생각이 짧았슴돠","2024.08.02 15:08"
"7315732853","아이육닉","가만있다 자연발화해서 불타버리는거랑 결이 다르잖아","2024.08.02 15:06"
"7315732853","툴가이","아이육닉 글킨하져","2024.08.02 15:06"
