"post_id","cmt_author","cmt_content","cmt_created_at"
"7312229788","님블라요","고수","2024.08.01 15:26"
"7312229788","굼굼","k8랑 바꾸실분","2024.08.01 15:26"
"7312229788","씨개발자","굼굼 k8 뭐라고 읽음??케이팔 케이에잇 크팔 어떻게 읽어도 k8이랑인데 k8랑 이라고 써놔서 물어봄","2024.08.01 15:41"
"7312229788","굼굼","씨개발자 나는 케이팔이라 함ㅋㅋ","2024.08.01 15:42"
"7312229788","아틀라스화이","씨개발자 10명 중에 9명은 케이팔이라고 하던데 ㅋㅋ","2024.08.01 16:31"
"7312229788","씨개발자","3천이요?ㅋㅋㅋㅋ","2024.08.01 15:40"
"7312229788","물엿","주차장에서 불날 일 없는 내연기관 k5랑 바꾸실분~","2024.08.01 15:40"
"7312229788","m272","Eqe가 올해의 차로 뽑힌거 봤었는데 ㅋㅋ","2024.08.01 15:49"
"7312207270","님블라요","앞으로 코나1황 비엠따르릉2위 3위 짱츠다","2024.08.01 15:22"
"7312207270","월급도둑놈","비엠 전기차는 브러쉬모터 내구성 이슈있지 않나요? 그래서 현기차가 더 반사이익 볼거같아요","2024.08.01 15:25"
"7312207270","고훌","벤츠특 : 전기차가 불남비엠특 : 내연차가 불남","2024.08.01 15:27"
"7312207270","개냥이산책시킴","고훌 벤츠 전기차 못만듬BMW 디젤차 못만듬","2024.08.01 15:33"
"7312207270","개냥이산책시킴","한국뿐만 아니라 글로벌하게 망함 미국에서도 BMW i4나 아우디 이트론이 훨씬 많이 보임","2024.08.01 15:32"
"7311966074","굼굼","씨발.. 상상도 하기싫다","2024.08.01 13:54"
"7311966074","춤추는어피치","굼굼 너무 무섭다 진짜","2024.08.01 13:55"
"7311966074","Q4e-tron","차량만 문제가 아니라 스프링쿨러에 연기로 인한 집집마다 피해 보상까지...","2024.08.01 13:54"
"7311966074","춤추는어피치","Q4e-tron + 지하주차장 원복 비용, 아파트 전체 청소 및 방역 등등수백억대 피해임..","2024.08.01 13:55"
"7311966074","비둘기치킨","보험료 500만원 나올듯","2024.08.01 13:56"
"7311966074","춤추는어피치","비둘기치킨 보통 대인이 문제지 대물은..","2024.08.01 13:56"
"7311966074","로포브","db인줄 색보고","2024.08.01 13:56"
"7311966074","춤추는어피치","로포브 무제한 있었음 바로 갈아탔음 ㄹㅇ","2024.08.01 13:56"
"7311966074","로포브","춤추는어피치 ???:보험료 1억입니다 고갱님","2024.08.01 13:57"
"7311966074","말차티라떼","근데 진짜 저러면 인생 ㅈ망한거 아님?","2024.08.01 13:58"
"7311966074","춤추는어피치","말차티라떼 재기불가지..","2024.08.01 13:59"
"7311966074","말차티라떼","춤추는어피치 제조사한테 소송 가능?","2024.08.01 14:00"
"7311966074","춤추는어피치","말차티라떼 일반 개인이 기업을 상대로 소송하는 게 참 쉽지않죠.차량 아예 전소됐으니 원인 규명도 힘들테고","2024.08.01 14:00"
"7311966074","s500","말차티라떼 블랙박스라도 사제로 달았으면 소송해서 이기기 힘들지도모름..","2024.08.01 14:00"
"7311966074","키지마아이리","아이고 사고소식 이제야 봣는데 너무 안타깝네요....ㅠㅠ","2024.08.01 14:00"
"7311966074","춤추는어피치","키지마아이리 너무 무섭네요 진짜","2024.08.01 14:00"
"7311966074","키지마아이리","춤추는어피치 백번 생각해봐도 전기차는 전부 지상으로 올려보내는게 맞다고 봅니다.저도 전기차를 타지만 이거 지하에서 화재 발생하는 순간 피해를 최소화 시킬 방법이 없네요. 지상으로 높이 올려보내면 소방장비들 진입이 상대적으로 매우 쉬울테니....","2024.08.01 14:02"
"7311966074","춤추는어피치","키지마아이리 요즘 신축은 지상에 차 없는 아파트가 많아서 더 큰일이네요.으아 ㄷㄷㄷ","2024.08.01 14:04"
"7311966074","키지마아이리","춤추는어피치 진짜 안그래도 주차공간 만들기 어려운 환경인 국가인데,여러모로 골치아픈 문제입니다. 참......ㅠㅠ","2024.08.01 14:05"
"7311966074","s500","저도 담 보험에는 싼거말고 조건 좋은걸로 해야할듯요..ㅠ","2024.08.01 14:01"
"7311966074","춤추는어피치","s500 대물은 무조건 최대치 해야함 ㄹㅇ","2024.08.01 14:03"
"7311966074","주임","차 하나 선택 잘못(?)했다가 걍 인생 골로가네..","2024.08.01 14:02"
"7311966074","춤추는어피치","주임 너무 무서움 이게 개인이 뭘 어찌할 수 없는거잖아요..","2024.08.01 14:04"
"7311966074","봉X70","항상 일본가서 렌트하면 도요다 렌트카로 하지 엄청조음 ㅎㅎ","2024.08.01 14:05"
"7311635398","헷징과그렛징","전기차+지하주차장 조합이..영상 넘모 무섭네요.ㄷㄷ","2024.08.01 12:08"
"7311635398","덕트리","Ev3째리고 있는데 하.. 아직 전기차 무섭네","2024.08.01 13:13"
"7311635398","눈달","덕트리 아직 좀 더 내연기관 차를 타야하지 않나 싶습니다.","2024.08.01 14:35"
"7311635398","9시5분퇴근","29평 짜리 집 계약하려고 봤던단지인데.. 무습네요 저희집이랑 차타고 5분거리 ㅠㅠ","2024.08.01 16:11"
"7311560820","우찌할꼬","전기차는 아직도 멀었다.","2024.08.01 11:29"
"7311560820","오삼불돈까스","차주도 피해자인거냐? 아니면 가해자로 피해금액 보상해야하냐?","2024.08.01 11:29"
"7311560820","killalot","오삼불돈까스 벤츠 하는 꼬라지 보면 보상 못해준다 버티고 차주가 울며 겨자먹기로 보험 처리하고 구상권 청구 지루한 싸움 하다가 잊혀질듯","2024.08.01 12:30"
"7311560820","맥주중독자","전기차 알아보고 있었는데 안되겠다..","2024.08.01 11:30"
"7311560820","FA대박기원","저정도면 배터리 터진건가?","2024.08.01 11:31"
"7311560820","FermataS","FA대박기원 연기가 밑바닥에서 올라오고 있는걸 봐서는 배터리 터진거 맞는듯하네근데 뭔 차인지 모르겠다생긴거 봐서는 벤츠 EQ 시리즈 같긴 한데벤츠 맞으면 저건 중국산 배터리일텐데","2024.08.01 11:35"
"7311560820","국밥육수충","요즘 지하주차장에는 전기차 화재대비해서 무슨 소방설비 둔다거나 한다고 들었는데 아직도 진화중인거 보면 전기차는 아직 안되겠다","2024.08.01 11:31"
"7311560820","재첩국","연기먹은차들 괜찮나??","2024.08.01 12:12"
"7311560820","아침에만나자","재첩국 차가 문제가 아니다 ㅋㅋ 애들 죽는다 저거 유독가스다","2024.08.01 21:05"
"7311560820","아침에만나자","저기 연기먹은 애들 다 죽는다 얼마안가서...","2024.08.01 21:05"
