"post_id","cmt_author","cmt_content","cmt_created_at"
"7324161642","yashfl","크게 습식 이랑 준비작동식이라고 두종류인데요 주차장은 보통 준비작동식이라서 화재감지기가 동작되면 헤드까지 물을 채우고 헤드꼭지부분에 열 받으면 헤드가 열려서 물이 나오는 구조에요","2024.08.04 21:40"
"7324161642","123대전","yashfl 그러면 폭발하고 시간이 걸릴수 있다는 말씀이시죠?","2024.08.04 21:40"
"7324161642","yashfl","123대전 위치에 따라 어느정도는 시간이 걸릴수있어요","2024.08.04 21:41"
"7324161642","안전운전제타","소방관은 아니지만 조금은 아는 분야라 얘기하자면스프링클러는 일단 오작동했을때의 여파도 워낙 크기 때문에(재설치비용에 물바다로 인한 설비 망가지는것 등등) 작동조건이 까다로움보통 2가지 서로다른 감지기가 모두 작동해야하고그리고 나서도 대기시간이 있음. 60초였나..그 시간이 있는 이유가 책임자가 현장을 직접 보고 진짜 불인지 아닌지 확인하라는거임.그 대기시간 안에 당직자가 직접 눈으로 확인하고 만약 맞다면 작동시키는거고 가만 있더라도 시간이 다 지나면 그대로 작동되는거임. 불이 아니라면 스프링클러 작동 전에 해제.그래서 지연시간이 있을 수밖에 없음","2024.08.04 21:40"
"7324161642","123대전","안전운전제타 궁금했는데 감사합니다시간차가 무조건 발생하겠네요","2024.08.04 21:42"
"7324161642","너가보인단말아","https://www.kifsejournal.or.kr/upload/pdf/KIFSE-4e6aae77.pdf 논문상으로는 스프링클러 헤드는 전기차 직상부에 설치된 두개가 개방되었으며 개방 시점은 가스 분출 발생 (SP2, SP5) , 6분 56초 후에 최초로 개방되었으며 아날로그 열감지기의 동작 기준으로는 약 1분 30초후에 개방되었다라네요","2024.08.04 21:41"
"7324161642","테슬람척결단","밸브 종류에따라 다른데, 지하주차장이면 프리액션밸브 일거임, 화재감지기 2개가 울리면 헤드에 물이 가압되고, 밸브가 열에 녹아야 물이 나옴만약 관리인이 잦은 오동작때문에 연동정지하거나 선 빼놨다면 작동안함","2024.08.04 21:42"
"7324161642","123대전","테슬람척결단 윗분들 보면 작동조건이 상당히 까다로운데...오작동이 많은것도 이해가 안가네요","2024.08.04 21:45"
"7324161642","테슬람척결단","123대전 작동조건이 까다롭지는 않아요, A감지기 동작 and B감지기 동작이라서..단지 몇만원짜리 감지기가 수십개~수백개 짜리가 설치되어있으니 그게 오동작이 될 순 있죠","2024.08.04 21:57"
"7324161642","주임","나오다가 중지 될수도 있는건지도 궁금합니다. 전문가분들!","2024.08.04 21:42"
"7324161642","테슬람척결단","주임 그건 불가능하다고 봄","2024.08.04 21:43"
"7324161642","안전운전제타","주임 기계실 소방밸브 강제로 잠궈버리면 되긴 함","2024.08.04 21:45"
"7324161642","주임","안전운전제타 불 꺼야하는데 일부러 잠글리는 없고 다른 외적 요인에 의해 물 공급이 차단될 가능성도 있는지가 궁금했어요.","2024.08.04 21:45"
"7324161642","안전운전제타","주임 요인이야 많죠. 펌프 고장이라든가 배관이 터진다든가 소방저수조가 고장나서 하필 물이 얼마 없다든가 하면 찍 나오다 말겠죠","2024.08.04 21:48"
"7324161642","주임","안전운전제타 그쵸. 감사합니다.","2024.08.04 21:49"
"7324161642","테슬람척결단","안전운전제타 1년에 1회 이상 법정점검해야되서 그럴확률은 적다고 봄","2024.08.04 21:54"
"7324161642","123대전","안전운전제타 그건 미친짓 아님? 방화나 다름없는거 같은데","2024.08.04 21:46"
