post_id,cmt_content,cmt_author,cmt_created_at
794674,아직 안전성을 논잘만큼 데이타가 없네요. 코나도 시간이 좀 걸렸듯이 4계절다겪고 2년은 지나봐야죠,크리스l모S3Yl경기,2022-02-25 10:34:00
794674,네...조언 감사합니다...,나윤파파수지,2022-02-25 10:41:00
793466,기간은 20년 3월 전?인가로 알고 있고요.그 해당되는 기간의 차량도 배터리 설치 종류에 따라 안되는 경우도 있습니다.자세한것은 차대번호로 현대에 문의해보시는게 정확합니다.,해피메롱I코나I수원,2022-02-24 09:43:00
793466,아하 감사합니다.,미다스l코나EVl여주,2022-02-24 10:18:00
793466,자동차리콜센터 사이트에서도 차번호 입력해서 검색가능합니다,야끼아빠l코나l울산,2022-02-24 10:29:00
793241,코나타시면 90은 화재날때마다 코나까다가 10퍼는 가끔 기분좋을때 칭찬하는데 남의차 깔 시간 없어유,요미나리l코나l일산,2022-02-24 00:26:00
793241,차단박으세요 가끔 지차가 짱이다 많아요 저는 차단박는맛에 눈팅중인,홍l q4 l서울,2022-02-24 00:29:00
793241,ㄹㅇㅋㅋ,홍시영lgv60l인천,2022-02-24 00:37:00
793241,뭐 꼭 저분 뿐일까요 가끔 까페보면 타차종 타시면서 본인차종엔 관대하고 남이 타는 차종엔 엄격하신분들 보이던데 그냥 무시합니다 전 ㅎ,테라칸왈츠I코나I양산,2022-02-24 01:56:00
793241,관종인듯.. 본인차 애착은 알겠는데.. 은근 타차종 무조건까고 본인차 찬양ㅋㅋ,춘천인I춘천,2022-02-24 02:49:00
793241,그럴거면 해당 차 전용 카페 가던지;;,배붕이I인천,2022-02-24 02:54:00
792792,전기차는 화재진압이 어렵다보니 더 강조되는듯 해요.,오즈IEV6I수원,2022-02-23 16:08:00
792792,전기차가 불이나면 크게 나서 이슈가 되서 그럴꺼예요.,들개lQ4l경기광주,2022-02-23 16:07:00
792792,어제 테슬라 불났더군요 주차장이던데 확실히 불나면 위험하긴 한 듯..,라티아스01I경기,2022-02-23 16:11:00
792792,솔직히 차량에 화재가 나면 어느차량이든 위험 하죠...단지 전기차가 화재진압 어려움이 크다보니 강조된다고 봅니다,테라칸왈츠I코나I양산,2022-02-23 16:33:00
792792,아무래도 내연차는 주행중에만 불나는데 전기차는 주차가 된 상황에서도 불이 나니 예측하기도 힘들고 피해도 더 큰것 같아요...,Cold HKl 볼트l서울,2022-02-23 16:55:00
792792,반대로 주행중이 아니니 더 피해가 적은거 아닐까요?,조약돌IEV6I익산,2022-02-23 16:56:00
792792,"주행중화재는 거의 미리 예축이 됩니다. 그래서 주행중 화재의 경우에는 인명피해가 거의 없고, 화재가 발생한 차를 제외하고는 재산피해가 없습니다. 하지만 최근에 주차중 화재가 난 전기차 영상을 보셨겠지만, 순식간에 다른차들로 번져 재산피해가 크고, 인명피해 우려도 더 큽니다.",Cold HKl 볼트l서울,2022-02-23 16:58:00
792792,생각이 다르네요. 전 주행중사고의 경우 탈출을 못해서 사망사고로 이어지는 경우가 많이 있습니다. 그런데 주차중사고의 경우 물적피해는 더커질수있겠지만 인사사고는 줄어드는거 아닐까요? 그래서 전 주차중화재가더 안전하다는 생각입니다.,조약돌IEV6I익산,2022-02-23 17:15:00
792792,"국내에서 있었던 BMW 디젤 화재사고들과 최근 발생한 코나EV 주행중 화재사고에서도 모두 운전자들이 주행중 차량의 이상을 느꼈고 이에 미리 대피해서 인명피해가 난 건은 없었습니다. 더 많은 사례들을 찾아보면 또 있을수도 있겠습니다만, 최근 발생한 부산 전기차 화재, 천안 주차장 화재에서도 인명피해는 없었습니다만, 차량화재가 연쇄작용으로 다른 차들에 옮겨 붙는 과정이 상당히 빠릅니다. 그러기에 훨씬 더 대형화재로 발달하며 이에 인적피해가 발생할 확률도 더 높아진다고 생각됩니다. 또한 배터리에 불이 붙으면 내연차화재보다 진화가 훨씬 어렵습니다. 이것또한 매우 위험한 요소입니다..",Cold HKl 볼트l서울,2022-02-23 17:41:00
792792,무섭긴 하네요,소서사l아이오닉l인천,2022-02-23 16:57:00
791566,둘다하고 먼저 나오는거용,펀치I경기,2022-02-22 15:59:00
791566,저라면 아5,일산파워,2022-02-22 16:00:00
791566,"아5: 솔직히 디자인 정말 별루.. 그리고 무리하게 실내공간 축거 늘려놔서 안전이 좀.. ev6: 예쁨, 다 좋음 근데 좀 작음;;",뭉I테슬라YI인천,2022-02-22 16:05:00
791566,잉 아이오닉 북미랑 국내에서 안전등급 최고등급 아닌가요?,콩진호는영어로빈지노,2022-03-12 06:27:00
791566,저라면 2V6,LagroI대전,2022-02-22 16:05:00
791566,ev6,귀연 lev6l 부천,2022-02-22 16:07:00
791566,풀옵기준:아오5 깡통기준:EV6,네온I니로I서산,2022-02-22 16:09:00
791566,전 애가 있어서 걍 아5 갔습니다,포항lev6l대구울산,2022-02-22 16:10:00
791566,디자인이 아오빠가 좋으시면 아오빠 가야죵!,포스포럼I시흥,2022-02-22 16:14:00
791566,둘다 계약하고 고민하셔유~,뚜루Igv60I서울,2022-02-22 16:15:00
791566,둘다 좋은차 입니다 마음가시는대로 결정하세요,나팔수Iev6l부산,2022-02-22 16:20:00
791566,디자인은 개취죠.지금은 따질게 먼저 나오는게 장땡,나도해요I모델3I울산,2022-02-22 16:21:00
791566,일단 계약먼저 하시는게....나올라면 한참입니다^^;,파전ll이트론ll서울,2022-02-22 16:21:00
791566,아오는 패밀리카 이비는 펀카 갠적으로도 디쟘은 사이버틱한 아오가 나음,션볼로I코나I성남,2022-02-22 16:24:00
791566,두개 다 계약하고먼저 나오는걸로 타시는게..고민은 보조금 없어지는 일수만 당길거 같네요.,호수빠덜IEV6I경기,2022-02-22 16:44:00
791566,2대 선계약 후고민 !!,흰색몽이I아오5I부산,2022-02-22 16:46:00
791566,아5랑 ev6랑 같은날 차를보고 개인적으로 디자인은 ev6가 끌렸었는데 실내 공간감 보고 아5 결정해서 어제 받았는데 만족합니다.,최강독수리Igv60I제주,2022-02-22 16:48:00
791566,둘다 고민되신다면 둘다 해놓고 먼저 나오는 차요 ㅎ,언제쯤l오닉5l전남,2022-02-22 17:07:00
791566,둘다계약후생각하세요,광주CS초파,2022-02-22 19:20:00
791566,저는고민하다 아이오닉5로왔어요 패밀리카라,광주CS초파,2022-02-22 19:20:00
791566,먼저나오는애요 ㅋㅋ,경산l위드,2022-02-22 21:26:00
791378,어찌보면 말장난이죠~ 평생 탈 사람이 있겠어요,밴더l볼트l제주,2022-02-22 13:29:00
791378,저는 평생 탈거같은데유 ㅠㅠ,센스형I코나일렉I고양,2022-02-22 13:30:00
791378,오늘도 똥줄타게 달린답니당..,센스형I코나일렉I고양,2022-02-22 13:37:00
791378,컥.. 주행거리 ㅎㄷ ㄷ하네요,밴더l볼트l제주,2022-02-22 13:39:00
791378,오늘 31만탄기념.....푸념글입니더... 차값뽑으려면5개월... 5만키로 더 타야해요...,센스형I코나일렉I고양,2022-02-22 13:41:00
791378,"전 그래서 소장하려고 합니다 LG나, Sk에서 배터리 관리 OBD출시하면서 테스트 대상자 이벤트 보니 나중에 배터리 교체사업 신설되지 않을까요?? 제가 사용중인 LG OBD 테스트 제품은 배터리 예상가격이라는 메뉴가 있으며, 아직 활성화는 안되었습니다만 결국 배터리 전문업체니까 파생사업 할거 같아 코나 소장하려고 합니다 컴팩트 차량만의 장점도 있고 평소 혼자 타니까요^^",친환경I꼬나I진천,2022-02-22 13:30:00
791378,니중에는...평생보장 차량들 회수 의미로 차를 바꿔주지않으까.... 뉴아이오닉5 올뉴아이오닉5 더아이오닉5 올더아이오닉5 더올뉴아이오닉5 이런거쯤 나올때..?,센스형I코나일렉I고양,2022-02-22 13:34:00
