post_id,cmt_content,cmt_author,cmt_created_at
665775,euv도 같은 배터리아닌가...고민해봐야겠네요 ㅜㅜ,토끼볼트원주,2021-08-21 09:34:00
665775,같은 배터리였으면 더 크게 기사가 나왔겠죠 ev로만 한정짓는거보면 아는듯 싶어요,가물ISM3I서울,2021-08-21 09:38:00
665775,볼트 euv 도 리콜 대상이네요 https://mashable.com/article/chevrolet-bolt-battery-recall-expands-2019-2020-2021-2022-bolt-ev-euvs https://media.gm.com/media/us/en/gm/home.detail.html/content/Pages/news/us/en/2021/aug/0820-bolt.html?fbclid=IwAR0AL1bIbj1h3nszU8iR604PDhJF9uno-xUoLvcsN1uKUqvAMg98ORCafpk,뭉치I오5모3EV6I설,2021-08-21 09:42:00
665775,그럼 이번 사전예약 보류되는건가요 ㅎ 자체 신형배터리 개발한거 장착을 ev 23년 euv는 24년형에 장착한다는거보면 23년도나 되어야 가격 더 낮아진 ev euv 구매가능한거 같네요,가물ISM3I서울,2021-08-21 09:46:00
665775,ev evu는 디자인과 옵션빼면 같은차예요 배터리도 같구요,영심I볼트예정I서울,2021-08-21 10:55:00
665775,"LG가 SK이노베이션 으로 부터 받은 합의금, 현대 코나 리콜과 이번 쉐보레 리콜로 다 지출되는 군요,,,",호두나무ㅣ코나ㅣ송도,2021-08-21 09:55:00
665775,헐,분바l창원,2021-08-21 09:56:00
665775,그냥 SK 배터리 쓰지..,쿠지I아5I경기,2021-08-21 13:22:00
665775,이번엔 사나 했는데 머라 할말이 없당..,때려I볼트I유성,2021-08-21 13:39:00
665775,엘지 배터리가 참.... 할많하않,양갱II원주,2021-08-21 14:27:00
665775,"물론 좋은 사항은 아니지만, 해결하려는 의지가 강해서 믿음이 갑니다..",방전I볼트EVI경북,2021-08-21 16:57:00
665688,자차+부분 최대치=90만원대,피로I코나EVI경북,2021-08-21 04:26:00
665688,소나타 뉴라이즈 77만원 부부한정니로ev 깡통 220만원뉴라이즈 2018년식 중고가격 자차 770 책정니로ev 2021년5월 신차 4570 책정전기차 추가 옵션 포함 추가 입니다.,카카오II니로EVII서울,2021-08-21 04:29:00
665688,한화다이렉트 전기차 자기부담금 최대 백만원,카카오II니로EVII서울,2021-08-21 04:31:00
665688,사람마다 보험료 차이가 잇으니… 다렉이 싸요^^,윙윙이,2021-08-21 04:45:00
665688,전42만원요 아이오닉5 입니다,빅마우스l모름l경기,2021-08-21 05:22:00
665688,와우...전 10년도 모닝으로도 자차빼고도 이번에 40만원인데..ㅡㅡ;;,멀까나I경기,2021-08-21 08:03:00
665688,자차포함 48만원요,깡돌이l오닉5l창원,2021-08-21 05:49:00
