"post_id","author","content","time"
"4245675313","삼성바이오로직스","어 줍줍?","2022.01.12 21:10"
"4245675313","파이어족슈탈헬름","삼성바이오로직스 https://www.motorgraph.com/news/articleView.html?idxno=28814묘비스네요...","2022.01.12 21:12"
"4245675313","삼성바이오로직스","파이어족슈탈헬름 허미...","2022.01.12 21:32"
"4244330546","creayulovD","차에 불이날 거 같으면 소방서에 먼저 전화.......메모.....","2022.01.12 08:36"
"4244330546","쏘나타HEV","블링 그닥 쓸모없음...씨부레 전화 존나 안받고","2022.01.12 09:03"
"4244330546","늦바람","코나도 불자동차네","2022.01.12 09:35"
"4244330546","몰리몰리몰리몰뤼","무서워서 타겟냐","2022.01.12 11:12"
"4244330546","halometh","하 또ㅋㅋ 지하주차장 못들어오게 하겠네","2022.01.12 14:05"
"4243435206","낄끼리","코나는.어쩌가 불나가됐을까..","2022.01.11 22:34"
"4243435206","흐름","어우십거 내차도 배터리교체햇는데 또 어케나올라나","2022.01.11 22:36"
"4243435206","맘속","코나 쟤는 진짜 잊을만하면 자체발화하네 니로는 발화 1건도 없던데","2022.01.11 22:56"
"4243435206","Garry","맘속 니로는 sk배터리고 쟤는 lg...","2022.01.12 00:14"
"4243435206","맘속","Garry ㅋㅋ 그래서 현대는 저것때문에 아이오닉5 굉장히 보수적으로 잡고 내놓은건데 기아쪽은 겪은적없으니 ev6 과감하게 배터리 더 올리고 세팅해서 내놓은거라고 내부자 썰있다함LG배터리 쉐보레쪽은 협의하에 양사 나눠서 부담하는 조건으로 싹 리콜 + 출시예정 볼트 euv 출시연기 걸었는데 코나ev는 그 이상의 조치는 해줘야할듯 리콜후 갈아줘도 재발화하는데 ㅁㅊ ㅋㅋ","2022.01.12 00:41"
"4243435206","코나EV","어이고;; 난리났네;;","2022.01.12 00:23"
"4243435206","졸리다이자식아","저정도면 코나는 배터리쪽말고 설계적으로 전기차랑 뭔가 안맞는 무언가가 있는게 아닐까 싶음 ㅇㅇ","2022.01.12 05:18"
"4243435206","두릅킹","다 리콜한거 아닌가? 근데 또? ㄷㄷㄷ","2022.01.12 09:09"
"4171728028","봉봉사탕","혁명전사김재규 제자들도 낮방하면 누구랑 스폰하고 ck하나요?","2021.12.17 01:37"
"4171728028","우키킹","아니 이런 글이 오히려 우끼끼즈 이간질 글같은데그리고 방송만 안켜져잇을뿐 뒤에서 캐어해주는 부분도 많은데오래봤다는 말조차 신뢰가 안감","2021.12.17 02:28"
"4171728028","반델세","ㄹㅇ 혼자 낮방을 하니 총장이랑 뭐가 암 것도 없음","2021.12.17 01:37"
"4171728028","미라클테란","저는 생각이 좀 다릅니다덕구랑 안 친한 건 그냥 신상문 성격과 스타일이 덕구랑 안 맞아서 그렇고 구보라 탈퇴는 신상문 방송시간이랑 더 상관없어 보이고요랜딩도 말했듯이 예전부터 해오던 컨텐츠가 있는데 신상문 방송 시간을 옮기라는 건 말이 안 되고어그로나 억지 스토리도 랜딩이 시도했지만 별다른 효과는 없었고 멤버들 부담만 생겼습니다지금처럼 꾸준히 알로하,랜딩이 보라 소소한 컨텐츠도 해주면서미리 시간 맞춰서 다같이 일주일에 2~3번씩 컨텐츠를 하는 게 좋은 것 같습니다","2021.12.17 01:54"
"4171728028","fm2120","이게 다 신상문탓이라고? ㅋㅋㅋ신상문이 낮방이라도 안했으면 메이저대학에 묻혔다;요즘 메인시간 경쟁이 얼마나빡센데","2021.12.17 08:12"
"4171728028","미다스3rain","글삭하셈 이간질로 밖에 안보임","2021.12.17 08:50"
"4118883900","린다설거지남존헨","라젠발한테 또 사기당한거같은데","2021.11.28 00:24"
"4111979618","PriceTag","니가 길게 쓴 나라 순서","2021.11.26 14:00"
