"post_id","author","content","time"
"3127010425","TSGracus","오호~~ 위기는 기회??","2020.10.04 18:18"
"3127010425","서화","아 ㅋㅋㅋㅋ 이건 못참지","2020.10.04 18:35"
"3127010425","프랜드쉴드","+ 어제 지방도시 시내 나갔다가 시내버스들 보니 몇몇 대는 전기버스더라구요. LNG가 아닌 플로그인 전기 버스...제조사는 현대자동차, 이거 풀매수 시그널입니까?","2020.10.04 18:42"
"3127010425","네카도로","5년 박아놀 한국 주식이 현대밖에 안 보여... ㅋㅋ","2020.10.04 18:47"
"3126747403","Llllla","화려한 조명이 나를~","2020.10.04 15:41"
"3126674783","문두환","둠칫둠칫두다다 박병일에서 글 신뢰도가 확 떨어지네 ㅋㅋㅋ누가 좀 속시원히게 결함 밝혀줬으면 좋겠다","2020.10.04 15:16"
"3126674783","TES형","둠칫둠칫두다다 박병일은 걸러. 단순 내연기관 정비사가 설계 잘못됐는지 어케 알아","2020.10.04 15:19"
"3126674783",".티모베르너.","둠칫둠칫두다다 박병일은 걸러","2020.10.04 15:17"
"3126674783","광나는호두","둠칫둠칫두다다 그 아재는 자꾸 자기가 모르는 설계 분야에서 이상한 소리를 해서 ㅋㅋ","2020.10.04 15:21"
"3126674783","로망라이더","코나 옆 주차 피하기 ㅇㄷ","2020.10.04 15:28"
"3126674783","ㅅㅇㄷ","원래 전기차가 쉽게불남 테슬라도 그렇고스마트폰도 마찬가지개인작으로 배터리 안정성이나 가격,충전시간확보되기전까진 전기차는 무리라 생각함","2020.10.04 15:29"
"3126674783","-발컨트롤","ㅅㅇㄷ Bmw화재이슈때 내연기관이 쉽게불나는건 뭐때문임??","2020.10.04 15:30"
"3126674783","꿀앙금","-발컨트롤 [삭제된 댓글입니다.]","2020.10.04 15:32"
"3126674783","-발컨트롤","꿀앙금 http://www.incheonilbo.com/news/articleView.html?idxno=1060422이유는모르겠는데 어제또불났네","2020.10.04 15:33"
"3126674783","ㅅㅇㄷ","-발컨트롤 EGR","2020.10.04 15:32"
"3126674783","Royal","ㅅㅇㄷ 전기차에 배기장치가 왜있어","2020.10.04 15:38"
"3126674783","ㅅㅇㄷ","Royal BMW애기아님?","2020.10.04 15:39"
"3126674783","Royal","ㅅㅇㄷ 아 윗댓글 보고 잘못씀 ㅈㅅ","2020.10.04 15:42"
"3126674783","명문","ㅅㅇㄷ 테슬라는 이미 2010년 초창기 로드스터 출시했을때부터 차량화재 심각성인지하고 배터리팩 구조나 소프트웨어로 대책을 10년동안 쌓은 노하우라도 있지","2020.10.04 15:45"
"3126674783","-발컨트롤","명문 https://ko.m.wikipedia.org/wiki/%ED%98%84%EB%8C%80_%EB%B8%94%EB%A3%A8%EC%98%A8참고로 현대도 전기차만든지10년 노하우가있으나 개나줘버림","2020.10.04 15:50"
"3126674783","명문","-발컨트롤 개발인력 투입,투자부터 테슬라가 넘사인데 역사가 똑같이 10년이라도 노하우 양질이 같겠냐?","2020.10.04 15:53"
"3126674783","-발컨트롤","명문 개발인력 투입 투자 노하우양질의 문제가아니라플랫폼의 문제인건데테슬라는 애초에 전기차플랫폼을 가지고만든차고현대차는 기존내연을 개조해서 만든차라서 저런거","2020.10.04 15:57"
