"post_id","author","content","time"
"3301618344","화이트호스","현대기아차가 독과점하는것도 큰듯","2021.01.02 23:33"
"3301618344","골로프킨","화이트호스 그렇죠. 근데, 르삼이나 쌍용, 쉐보레 보면 로컬특성을 너무 이해 못한다고나 할까?  르삼차도 한번 타봤었는데, 이건 뭐 수리받는게 수입차 싸대기 때릴정도로 오래걸리고, 차 품질도 그닥.  현대가 차를 잘 만드는건 인정합니다만, 그런 독과점을 악용하는건 국토부가 막아야하는데","2021.01.02 23:36"
"3301618344","이세리나","미국은 자동차 뿐만 아니고 모든 전자제품 가전제품 등등이 다 그렇다고 들었어요.소송이 워낙 일반화된 나라라서 만약에 소비자가 무슨일을 하다가 큰 문제가 터졌을때, 설명서에 없다면 워낙 황당한거라도 설명서에 이런 말은 없던데? 라면서 소송하는 경우가 많다고 하던데..소비자과실이라도 일어날만한 일이라면 무조건 설명서에 넣고, 조금이라도 여지가 있음 무조건 나서서 고쳐주는게 일반화되어있다고 하더라고요.미국이 좀 과한거긴한데, 자동차는 생명이나 안전과 직결되고 수리비도 비싼 물건이니 우리나라도 어느정도는 본받았음 좋겠어요..","2021.01.02 23:41"
"3301618344","호에","국토부가 일안하는거야 건설부터해서 교통에 경찰까지 다 아는일 ㄹㅇㅋㅋ","2021.01.02 23:44"
"3301618344","halometh","국토부가 탈탈 털만한 기업 차를 사야함 ㄹㅇ루","2021.01.02 23:45"
"3301618344","발렌시아","국토부 있을때 휸다이한테 잘보여야은퇴하구 사외이사직 몇년 해쳐먹고 그만두니까 ㅎㅎ","2021.01.02 23:53"
"3301618344","그랜저TG","현기는 존나 얍삽하게 국토부를 이용(이라고 해야하나 현기랑 쿵짝을 하고있다고해야하나 잘 모르겠지만)하고국토부는 ㅅㅂㅋㅋㅋㅋ","2021.01.03 00:14"
"3301618344","메시첼시오자","현기가 문제가 있을때 잘대처를 잘하면 더욱더 판매량이 증가할텐데 아쉽습니다","2021.01.03 00:50"
"3301618344","말투덕분에","국토부가 일 제대로 하고 그런 결함이나 리콜들 제때 이루어지고 소비자 불만없게 하면 일본차 구입안하죠 현대기아사죠 국토부가 많이 분발해야함 법부터 강력하게 만들어야 기업들도 눈치보면서 따라오지","2021.01.03 09:45"
"3293258737","halometh","유류비 청구는 차량 명의자 통장 사본과 영수증을 첨부하면 가능하고, 톨비는 왜 50% 받냐면 원래 전기차 타면 50% 할인받던게 있는데 그걸 렌트카 타면 못 받으니 청구할 수 있습니다.","2020.12.29 23:21"
"3293258737","코나EV","제 주변에도 슬슬 벽돌증상 나타나서 항상 마음의 준비를 하고 있습니다.. 슈발 ㅜㅜㅜ","2020.12.29 23:32"
"3293258737","halometh","코나EV 진짜 평소에 차에 관심이 있으니 까페 정보도 많이 봐뒀었고머리속에서 대충 이렇게 하면 되겠다는 체계가 잡혀있어서 망정이지어르신들이 이런 사태 당하면 진짜 하나부터 열까지 스트레스실듯다신 전기차 안 탄다는 말 나올수도 있을 것 같아요","2020.12.29 23:33"
