"post_id","cmt_author","cmt_content","cmt_created_at"
"7353814449","로포브","ㅎㄷㄷ","15 시간 전"
"7353814449","고훌","ㄷㄷ","15 시간 전"
"7353814449","QWER.JKL","벤츠는 병신이야","15 시간 전"
"7353814449","잉친이","벤츠 마하는 시동꺼짐 이슈도 꽤 심각했었음. 벤츠 카페에 따로 탭이 있었을정도","15 시간 전"
"7353814449","118d320d","벤츠 딜러 아봉시전하는거 개추하네 ㄷ","15 시간 전"
"7353814449","황홀","118d320d 저거 협박죄 아님?","15 시간 전"
"7353814449","gdsa543","작던 크던 용량만 다를뿐 고전압 배터리임","15 시간 전"
"7353814449","비둘기치킨","짱츠","14 시간 전"
"7352783389","몽몽글글몽글","이젝트 이젝트 !!","20 시간 전"
"7352783389","OCA","소원이룸 요새의 기준이 최근 5년이면 불나던 시절이 있어서 bmw도 못 끼워주지","19 시간 전"
"7352783389",".사이다","방구뿡뽕삥빵 현기차","19 시간 전"
"7352783389","압둘자바","삼성전자의 외국인 지분율이 56% 정도인데.. 그럼삼성전자도 외국회사로 봐야 할까요?","19 시간 전"
"7352783389","셩이야","탈출기능 탑제 역시 명차","18 시간 전"
"7352783389","티끗","ㄷㄷ","18 시간 전"
"7352783389","히보히보","걸러","18 시간 전"
"7352783389","마뱀","짱츠도 아우디꼴 나려나?","18 시간 전"
"7352783389","진지하게말함","똥차가고 짱츠온다ㄷㄷ","18 시간 전"
"7352783389","HORIZON6","선루프는 왜 터지냐 ㄷㄷ","18 시간 전"
"7352783389","주에루","썬루프 필름 같은거 이상한거 붙이고 태양열 계속 받으면 터짐. 현기,비엠도 몇번 터졌음","18 시간 전"
"7352783389","마르키시옹","썬루프있으면 쓸일 거의 없고 유지보수에 열악한듯..간지나서 옵션 넣는다고 하는데.. 내기준 제일 필요없는 옵션","17 시간 전"
"7352783389","스피드마스터","마르키시옹 그럼에도 파노라마 선루프는 무조건 넣어야 함. 난 지금 차도 1년에 5번 열고닫지만 다음 차에도 꼭 넣을거임.","17 시간 전"
"7352783389","Likedoit","스피드마스터 니도 파썬!!","15 시간 전"
