"post_id","cmt_author","cmt_content","cmt_created_at"
"7335083703","한강오징어젓갈","아우디는 타본 사람만이 안다…생각보다 좋음에 까음짝","2024.08.07 21:48"
"7335083703","춤추는어피치","한강오징어젓갈 출력도 낫벧. 카이엔 GTS정도 체감.","2024.08.07 21:53"
"7335083703","한강오징어젓갈","춤추는어피치 솔직히 아우디 좋음..디자인도 좋고..근데 왜 새거 안가져오냐","2024.08.07 21:53"
"7335083703","춤추는어피치","한강오징어젓갈 ㅋㅋ다만 새차로는 못 사게씀..","2024.08.07 22:32"
"7335083703","빅토","큐트론들은 신이야...","2024.08.07 21:48"
"7335083703","춤추는어피치","빅토 방음 + 주행질감+ 승차감은 2억 짜리 차도 다 찌바를 듯","2024.08.07 21:53"
"7335083703","V8_4.2d","이트론 좋다던데 중고 갓성비인듯","2024.08.07 21:49"
"7335083703","춤추는어피치","V8_4.2d 2년된 중고 6천 대던데 갓성비 미친 듯","2024.08.07 21:52"
"7335083703","개냥이산책시킴","아우디 좋긴함 국내에서 지나치게 내려치기 당하는거지","2024.08.07 21:50"
"7335083703","춤추는어피치","개냥이산책시킴 ㅇㅇ 진짜 잘 만든 차라 깜놀함","2024.08.07 21:54"
"7335083703","곧포르쉐탈놈","사진이 좀 납작하게 나온건가 내가 생각하던 Q8보다는 작은느낌이","2024.08.07 21:53"
"7335083703","춤추는어피치","곧포르쉐탈놈 아 얘는 크롬 죽이기 한 거 ㅋㅋ","2024.08.07 21:54"
"7335083703","ddingggg","이트론 승차감 좋다고 많이 들었는데제일 까이는게 내부 인테리어, 경쟁 차종 대비 주행거리가 후달리는거이건 좀 크긴 함ㅋㅋㅋ","2024.08.07 21:53"
"7335083703","춤추는어피치","ddingggg 인테리어는 뭐 그냥 무난무난 수준이라고 봄.벤츠가 유독 이쁜거고 비엠이랑은 뭐 개취 차이일 듯 ?","2024.08.07 21:54"
"7335083703","ddingggg","춤추는어피치 ㅇㅇ 인테리어가 뭐 개취라 쳐도벤비는 주행거리가 400키로 이상인데혼자 300키로대인거 이건 좀ㅋㅋㅋ","2024.08.07 21:55"
"7335083703","춤추는어피치","ddingggg 하지만 2년 된 차 5500은 못참지 ㅋㅋ","2024.08.07 22:32"
"7335083703","퇴장","350? 아니 동급의  bmw ix50이 여름엔 700도 넘게 800가까이 가는데; 350은좀","2024.08.07 21:54"
"7335083703","춤추는어피치","퇴장 아 공인 주행거리 기준으로 이야기한거임 ㅇㅇix50도 시승해보고 올께요 궁금하네요.","2024.08.07 21:56"
"7335083703","밀라니스타","어쩐지 반자율 안된다는게 의아했네요","2024.08.07 21:57"
"7335083703","춤추는어피치","밀라니스타 이거 5-6천 대 떠오는 게 레알 핵성비인 듯 해요.전기차 동호회보니 22년식 2만 탄 거 충전카드 200만원 포함 5500인가 5400에 나왔던데 까비","2024.08.07 22:31"
"7335083703","로포브","주행거리가 아쉽","2024.08.07 21:59"
"7335083703","춤추는어피치","로포브 신차가로 사면 아쉽긴한데 중고로 떠오면 읍읍","2024.08.07 22:31"
"7335083703","잔고분노의추적자","감가살벌하네ㄷㄷ","2024.08.07 22:08"
"7335083703","춤추는어피치","잔고분노의추적자 뮤서울지경 ㄷㄷ","2024.08.07 22:31"
"7335083703","낙타의분노","즌기차 디자인중엔 이게 젤 나은듯","2024.08.07 22:56"
"7335083703","춤추는어피치","낙타의분노 살짝 디자인은 아슂 ㅠ","2024.08.07 23:17"
"7335083703","꼬질라","내부 가죽이 안좋은건 아마 옵션이라 그럴거임 현재 이트론55 타고 있는데 Q8부터 옵션으로 가죽 다르다고 알고있음솔직히 주행거리 하나 빼면 아쉬운게 하나도 없는데 이번 Q8은 그 아쉬움을 충족 시키는듯 국산차는 비교불가고 플래그쉽 차들이나 비빌만한 차량임","2024.08.07 22:56"
"7335083703","춤추는어피치","꼬질라 아 Q8로 나오면서 일반 사이드 들어간 건 가죽이 좀 떨어지고 풀옵은 좋다 하더라구요.다만 실제로 봐야 읍읍....","2024.08.07 23:17"
