post_id,cmt_content,cmt_author,cmt_created_at
576305,우리나라와 평균적 주행거리거 달라서 그러지 않을까요.,개냐옹I천안,2021-03-03 09:16:00
576305,호구 취급이아니라 sk배터리 lg배터리간 법적 문제 땜에 그런건 아닐까요? 미국 소송에서 판결이 났었잔아요,화노루l예정l경기,2021-03-03 09:20:00
576305,다른메이커라도 같은 용량이 아니라는 거가 반발을 불러일으키는 거로 보입니다.,탈퇴코란l모델Sl서울,2021-03-03 09:22:00
576305,북미는 SK베터리를 못써서 LG를 넣느라 그렇다는데... 내수 차별은 이전부터 그래왔지요,아이콘I구매예정I부산,2021-03-03 09:21:00
576305,법이 달라서 아예 트림자체가 틀려요 테슬라는 fta 상한 안걸려서 미국법규로 들어오는걸로 압니다,텔레I아이오닉5I거제,2021-03-03 09:23:00
576305,"미국에 SK베터리 넣어서 못 팔잖아요~ㅋㅋㅋ그래서 LG꺼 넣은걸로 알고있어여 특허분쟁 SK패, LG베터리 스펙이 SK와 다름, 즉 용량 또한 스펙에 해당되죠",오닉오살거얌,2021-03-03 09:23:00
576305,현기까는건 좋으나 일단 왜 다를까를 생각해보시는게 좋을 것 같습니다~,오닉오살거얌,2021-03-03 09:24:00
576305,배터리 가격이 LG가 싸다고 하던데 배터리가격은 동일하지 않을까요?,알아I아이오닉I울산,2021-03-03 09:32:00
576305,"보통 체계업체에서 RFP, RFQ 넣으면 체계요구도에 맞게끔 업체는 프로포즈하죠~ 만약 단가 대비 성능이.동등이상이 아니라면 업체는 비딩에서 떨어질 수도 있기때문에 단가는 거의 동일하지 않을까요?",오닉오살거얌,2021-03-03 09:39:00
576305,현대에서 E-GMP 1차 배터리물량을 SK배터리로 선택한게 약간 비싸도 화재발생율이 0건이라서 선택했다는 카더라도 있었거든요.,알아I아이오닉I울산,2021-03-03 09:52:00
576305,"당연히 그래야겠죠~ 리스크를 떠안고 갈 순 없을테니, 특히 국내에선요.",오닉오살거얌,2021-03-03 09:54:00
576305,보조금과 연관되는듯하네요,큐리어스l모델Yl서울,2021-03-03 09:26:00
576305,코나 사례를 봐서는 하나 좋은점은.. 미국보다 리콜받는 시기가 더 빨라요. 주구장창 받아서 그게 문제지만.. *^^*,미친푸우ㅣ코나ㅣ서울,2021-03-03 09:32:00
576305,미국은 lg배터리 써서 안전마진을 sk보다 더 줘야 안전하다는,선릉J넥스,2021-03-03 09:32:00
576305,현실은 아이오닉 완판!!,금단현상I코나evI충북,2021-03-03 09:38:00
576305,"미국은 SK배터리 못쓴다고 쳐도.. 같은부피에 더 고성능, 고효율 배터리가 같은가격일리는 없었을텐데..",스타I남양주,2021-03-03 09:41:00
576305,외국은 7000만원짜리 아이오닉5아닌가요? 그럼 무료충전에 밧데리 더 들어가도 되지요~ 국내는 보조금때문에 밧데리도 조금 덜 넣은듯....ㅠㅠ,대동le208l창원,2021-03-03 09:59:00
576305,테슬라 미국 가격 국내보다 많이 저렴합니다국내가격보다 분명히 싸게 팔거예요안그럼 경쟁 안될테니,AIRI코나I서울,2021-03-03 13:55:00
576305,72.6kw 430km기준으로 하면 28km차이네요. 458km 4륜으로 이정도만 나왓어도....,소다I대전,2021-03-03 10:14:00
576305,다른건 몰라도 배터리는 sk가 미국에 못들어갑니다 lg꺼 들어가는건데 그게 같은 사이즈에 용량이 약간 달라서 달라지는 겁니다 깔껀 까야하는데 전혀 내용도 모르고 있는 분들은 그럴 자격 없습니다 지금 코나보면 sk랑 lg중에 뭘 택하고 싶으세요?,시선I미정I서울,2021-03-03 10:26:00
576305,"아마 대부분 위에 댓글 다신 분들은 내수차별이다, 현대스럽다, 호구취급한다 이런 댓글 하나 툭 던져놓고그 뒤에 달리는 설명 댓글은 안볼겁니다.....항상 보고 싶은거만 보시죠 그분들은... ^^",말랑카우I아오5I인천,2021-03-03 10:31:00
576305,너무 팩폭인데요?,알아I아이오닉I울산,2021-03-03 10:39:00
576305,아직도 대놓고 내수차별 하고 있으니 용감하다 못해 무모 하네요~,지니라니ㅣ안산,2021-03-03 10:49:00
