post_id,cmt_content,cmt_author,cmt_created_at
641967,18년 11월식입니다년식별로 순차적으로 교체해 주는거라서요8월이나 9월달에 교체 받을 예정입니다,과즙I코나evI당진,2021-07-13 18:54:00
641967,18년11월식인데 한 달 전에 연락왔었습니다,블랙쿱I코나l경기,2021-07-13 19:27:00
641967,"전화하세요, 저도 전화하니까 그제서야 날짜 잡았습니다.",호랭네비ㅣ모Yㅣ성남,2021-07-13 19:37:00
641967,전 19년3월인데 빨라야 12월이랍니다.ㅡㅡ,코나냥코나공주,2021-07-13 22:49:00
641967,열심히 교체는 해 주고 있습니다. 하지만 교체 하신다고 해서 완전히 안전 한 것은 아닙니다. 교체 한 배터리 차량이 멈춤 벽돌 현상이 몇 차례나 되는 경우나 화재가 난 경우가 있으며 20년3월 이후 안전하다고 한 모델에서도 멈춤과 화재가 난 경우가 있습니다. 또한 비엠에스 업데이트 후 몇몇 차량에서 비율이 얼마나 되는지는 모르겠지만 프로그램 버그가 있습니다. 충전잔여량이 줄어들지 않거나 킬로수가 늘었났다 시동 다시 껐다 키면 줄어들거나 그 반대인 경우.,김가입l코나l충남,2021-07-14 00:53:00
641967,,주책바가지2,2021-07-14 06:58:00
641967,,오스카 4관왕,2021-07-14 06:59:00
641967,,아현쓰,2021-07-14 06:59:00
640527,최근 화재 사건도 그렇고 개선품도 소용없는게 사실인가보네요 ㅜㅠ,크리스l오닉x2l경기,2021-07-11 10:04:00
640527,배터리 두번 교체해줄봐야 그냥 보상해줘버리는게 낫겠는데요?,프로l니로,2021-07-11 10:06:00
640527,그냥 벽돌되면 아오로 대차 해줘버리는게 현대도 편하겠구만,프로l니로,2021-07-11 10:07:00
640527,벽돌은 운영체제 문제로 동기종에서는 언제든지 발생할 수 있다고 생각되네요.,쏭윤이I코나니로I전북,2021-07-11 10:07:00
640527,네 맞습니다. BMS 안전 점검 로직에 의해 배터리에 조금이라도 이상이 감지 되면(저의 경우 두 정 모두 셀간 전압차이) 차를 운행 못 하게 만들어서 센터에 입고해 배터리 교체 판단 여부를 확인하는 걸 소위 벽돌이라 말하죠. 포인트는 결국 현대가 왜 이 짓거리를 하고 있느냐 이거죠. 더이상은 할말하않,밤송l코나l천안,2021-07-11 10:12:00
640527,2018년 출고 차량이라 제차도 9월에 배터리 교체 예정인데 걱정이네요 코나만 발생 하는것 같은데 배터리 문제 이겟죠 ??,땡굴떙굴I벽돌I서울,2021-07-11 10:11:00
640527,오마이갓..닉넴이 벽돌이라니,프로l니로,2021-07-11 10:13:00
640527,,뭉치I오닉5모3I서울,2021-07-11 10:26:00
640527,배터리 문제라면 교체후 벽돌 없는게 정상인데 또 생긴다면 배터리만의 문제가 아니란 이야기 같습니다...,멋진넘I니로evI동탄,2021-07-11 10:38:00
640527,코나가 적은 안전마진으로 인한 배터리 스트레스가 높은 것도 있지만 작은 차체에 고용랑 배터리를 억지로 넣었다는 소문도 있어요. 배터리 교체하고도 불 나면 어쩌려고 저리 대처하는지.ㅉㅉ,쏭윤이I코나니로I전북,2021-07-11 11:07:00
640527,벽돌과 별개로 화재도 여전하니 벽돌이 화재 예방인지도 의심스러워요.,티원I코나EVI경기,2021-07-11 11:08:00
640527,배터리 안전마진 약 20%늘리고 해당사항 그이상으로 보상해주면 될듯싶은데요.,빈센트IEQAI경기,2021-07-11 11:36:00
640527,현대의 코나 자발적 리콜은 문제 해결이 아니라 단지 시간 끌기가 아닌가 하는 합리적 의심을 아니할 수 없네요,용이랑l부경,2021-07-11 13:41:00
640527,얼마전 벽돌 3번당첨 후 교체받았는데.. 무섭네요.정말 현대는 머하고있는건지..,코낭이I코나evI대구,2021-07-12 00:04:00
640403,"솔직히 말하자면 지금당장 대안은 현대 전기차 밖에 없는같습니다. (배달이라서 트럭으로 상정...)허나 사이버 트럭,포드 F150으로 쓰기에는 가격이 최소 5천만원 거금이 필료합니다.내년 라인업은 사이버트럭,F150,리비안 R1트럭으로 보시면 됨니다. V2G 전기를 쓸수 있다고 합니다. 상업용으로 튼튼하고 성능은 500~800마력 영역때 입니다",I사이버 트럭I평택,2021-07-10 22:05:00
640403,말씀감사합니다^^,강원ll폭발,2021-07-10 22:05:00
