"post_id","cmt_content","cmt_author","cmt_created_at"
"skino","배터리용량도 적고 공기저항도 큰 이녀석은 오늘에서야 겨우 500 넘겼습니다.","18714778","2024-04-30 11:43:28"
"Stevie_G","아이오닉6는 600km도 아무렇지 않게 나오더라구요. 저는 EV6 20인치 AWD인데 594KM까지는 찍어봤습니다 ㅎ","18714778","2024-04-30 11:47:50"
"Karyudrian","@Stevie_G님 전비 높일려고 2륜 뽑은건데 4륜이 이렇게 나오는거보면 살짝 후회스럽네요ㅋㅋ","18714778","2024-04-30 11:51:16"
"shrike","@Karyudrian님 2륜은 당연히 그보다 더 잘 나옵니다.","18714778","2024-04-30 23:54:18"
"clsrn399883","제 EV6 4륜 20인치는 요즘같은때도 430km 나오네요 ㅋ","18714778","2024-04-30 12:13:47"
"구름이여","점점 많이 날 올겁니다. 주행 가는 거리는 물론 운전 습관에 따라서 한계가 있을 수 있습니다. 천천히 느리게 간다고 해서 잘 나오는게 아니고 적당한 가속과 회생이 잘 이루어 지면 늘어 나더군요 이전 하이브리드 타던 습관데로 하니 쭉쭉 늘어 나더군요 그렇다고 느리게 천천히 가지는 않습니다. 다만 규정속도 지킵니다. 저도 이 거리는 몇번 보고는 잘 안나오더군요 대부분 은 650~670 사이 입니다. 2륜 19인치 입니다.","18714778","2024-04-30 12:32:51"
"Karyudrian","@구름이여님 와 700이 가능하군요ㅋㅋㅋㅋ 왠만한 내연차보다 더 가네요","18714778","2024-04-30 13:19:58"
"김민승민승아빠","제차는 전비가 5넘기도 힘들어서 부럽습니다..허허","18714778","2024-04-30 13:11:19"
"비타v","이런거보면 날씨 온화한 지역에 전기차는 정말 축복인듯….","18714778","2024-04-30 15:56:38"
"shrike","@비타v님 서울에서 1년반 몰고 제주도와서 2년넘게 몰고있는데.. 제주도는 진짜 전기차타기 좋은곳입니다.","18714778","2024-04-30 23:58:26"
"트리그람프","EV6 2륜 19인치 스탠다드 오늘 풀충전후 522km 나오네요.정부공인 370km인데 152km 더 나가네요.","18714778","2024-04-30 16:54:03"
"귀태건희석열","아 근데 전기전용부품 보증은 다된거겠네요.. iccu ㅡㅜ","18714579","2024-04-30 06:11:18"
"사ㄱ1꾼","@귀태석열님 어? 평생보증일줄 알앗는데 아닌가요? 다시 찾아보아ㅑ겟네요 ㄷㄷ 이럼 20만된 현기전기차 중고가격 개폭...락 할텐데 ㅠㅠ","18714579","2024-04-30 06:18:01"
"귀태건희석열","@사ㄱ1꾼님 전기차 전용 부퓸은 10년 20만 키로 보증이죠","18714579","2024-04-30 06:22:29"
"닮은살걀","@귀태석열님 iccu는 리콜대상이라 무상보증과 무관하지않을까요?","18714579","2024-04-30 06:26:04"
"사ㄱ1꾼","@귀태석열님 흐윽...","18714579","2024-04-30 06:37:19"
"귀태건희석열","@닮은살걀님 아...그럴수도 있겠네요. 평생보증이 되는지 봐야 겠네요","18714579","2024-04-30 06:49:52"
"과제의계절","제가 15.8만키로 택시부활 이이오닉5 얼마전에 구매해서 타고있습니다 전기차 전용부품은 16만 보증이고 배터리는 10년 20만 보증이라 19만키로면 전기차 보증은 지난 차량이네요 전기차 전용부품중에 고장 위험이 있는건 에어컨/히터 계통이나 모터+감속기 세트정도인데 수리비 아무리 크게 터져봐야 히터/에어컨 100정도 모터/감속기 300정도 보고 있구요 코나나 니로 전기차의 경우 해당 이슈가 빈번했으나 아이오닉5 같은 경우 큰 이슈가 없어 구매하게 되었습니다 배터리야 뭐 택시 기사님들이 검증 완료했으니... ICCU 같은 경우 현재 이슈로 봐서 전기차 일반보증이 지나도 무상수리를 해주지 않을까 하는 생각이긴 한데 어디까지나 제 뇌피셜이라.. 혹시 구매 생각 있어서 궁금하신점 있으시면 아는 범위 내에선 답변 드리겠습니다","18714579","2024-04-30 08:21:49"
"지조","@과제의계절님 구입 가격이 궁금하네용","18714579","2024-04-30 09:32:49"
"과제의계절","@지조님 부대비용 포함 2250에 구매했습니다","18714579","2024-04-30 09:36:52"
"공돌이의하루","@과제의계절님 히터/에어컨 전체 부품가가 그거 넘을텐데요... 교체 작업비 별도.. 거기다가 그냥 내연기관 공조시스템 생각하시면 안됩니다. 전기차는 배터리 열관리 통합시스템이라 라인이 더 복잡합니다 (다른말로 가격이 훨 높아요)","18714579","2024-04-30 10:47:34"
"히히히히히히","@과제의계절님 아이오닉5를 저 가격에 사는거 최강가성비인데요!!","18714579","2024-04-30 11:23:01"
