"post_id","cmt_author","cmt_content","cmt_created_at"
"6827185354","나미에5","제차 모닝 타면. 무슨 생각하실지 궁금하네요.","2024.03.17 15:01"
"6827185354","마카로","나미에5 모닝은 경차인거 감안하긴 할테니...ㅋㅋㅋ코나는 근데 코나일렉이랑 오닉5랑 가격대가 겹치잖아","2024.03.17 15:04"
"6827185354","디올뉴코나","코나 스포츠 모드로만 고속도로 주로 타고 고급유 넣어서 ECU 학습 시켜주면터보렉 미션꿀렁임 다 잡음 제 차 한번 타시믄 답답한거 해소될거임전 연비 포기하고 잘 나가는거에만 신경썼음 ㅋㅋ","2024.03.17 15:06"
"6827185354","마카로","디올뉴코나 쏘카 하루 빌린거라 학습까지 고려하긴 좀 힘들었음 ㅋㅋㅋㅋ그래도 이 크기에 이 연비는 괜찮더라","2024.03.17 15:12"
"6827185354","방투부","이것또한 취향 영역이긴 하죠차가 엔진소리 안나는게 이상하다는 사람들도 많구요","2024.03.17 15:06"
"6827185354","퇴장","4륜전기타다가 k5 k8타도 ㅈㄴ안나감 이게 원래이런가 생각 들던데","2024.03.17 15:06"
"6827185354","디올뉴코나","퇴장 내연기관 T-GDI는 고급유 넣고 학습좀 시켜주면 노말에도 ㅈㄴ 잘나감대신 연비를 포기해야함","2024.03.17 15:07"
"6827185354","퇴장","디올뉴코나 k8은 그래도 뭐 괜찮았는데 k5는 가스차라그런가 좀 심하더라ㅋㅋ","2024.03.17 15:09"
"6827185354","디올뉴코나","퇴장 가스는 터보가 없어서 그럴걸요","2024.03.17 15:09"
"6827185354","Younha","쩜육텁이 아무리 잘 만들었어도 모터는 못 따라감 ㅋㅋㅋ","2024.03.17 15:07"
"6827185354","디올뉴코나","Younha 전기단","2024.03.17 15:38"
"6827185354","Orz#1234","전기차를 탈 환경이 못되지만제주도가서 타본 아이오닉은 참 신기하긴했어요.","2024.03.17 15:39"
"6827185354","갈매기와곰","0-60은 내연기관차가 전기차 못비빔","2024.03.17 16:14"
"6827185354","존귀한님","그랑죠 ㅊㅊ","2024.03.17 19:57"
"6827185354","상당히빠른놈","아니 근데 크기로는 아이오닉5가 준중형이고 그 중에서도 큰편. 게다가 전기차라서 내부 공간도 더 잘뽑음.코나는 크기가 큰 소형이라 어쩔슈 없죠내연기관 소형중에서는 그래도 큰편입니다","2024.03.20 16:06"
"6818933036","토코야미토와","이게 소프트웨어로 고칠수가 있나….","2024.03.14 23:48"
"6818933036","알았","토코야미토와 내가 소프트웨어 무상수리 받고 2주만에 터짐","2024.03.14 23:54"
"6818933036","빡쓰","토코야미토와 소프트웨어가 할 수 있는건 충전 관련 시간이나 기타 다른 수치들만 바꿀 수 있어서","2024.03.15 12:33"
"6818933036","갈비닭","위추..대차는 뭘로 주나요","2024.03.14 23:48"
"6818933036","maero","갈비닭 전기치없어서 그랑죠받음 !","2024.03.14 23:49"
"6818933036","6기통","오우 근데 1년반만에 5만키로타신거?","2024.03.14 23:49"
"6818933036","디올뉴코나","위추","2024.03.14 23:49"
"6818933036","퇴장","ㅠ현기망해라 ㅠ","2024.03.14 23:56"
"6818933036","뭐임뫄","지금 23년식 재고차 사도 똑같나요?","2024.03.14 23:57"
"6818933036","에티오피아게샤","뭐임뫄 판매/미판매차량 전부 출하 중지대상으로 전산등록/관리iccu 소프트웨어 업데이트하고 출하된다네요 업뎃으로 잡힐진 미지수","2024.03.15 00:19"
"6818933036","뭐임뫄","에티오피아게샤 따잇","2024.03.15 10:54"
"6818933036","춤추는어피치","지금까지 흐르는 꼬라지보면 얘네 국토부 빔 맞고 전량 리콜 (하드웨어) 할 각임.","2024.03.15 00:22"
"6818933036","4기통","춤추는어피치 그랬으몀 좋겎다 ㅎㅂ","2024.03.15 02:57"
"6818933036","안전운전제타","아이고..","2024.03.15 00:38"
"6818933036","짱슬라","위추..","2024.03.15 01:01"
"6818933036","민희미니미","신형도 이거 못고친거잖아 ㅋㅋㅋ ㅈ망","2024.03.15 01:18"
"6818933036","뉴슈퍼에어로시티","위추 ㅠㅠ","2024.03.15 07:40"
"6818933036","금일봉2","이런거보면 이번 iccu 소프트웨어 리콜도 다해결할 수 있을지가 의문만약 이번 소프트웨어 리콜로 해결안되면 천문학적인 비용발생할듯","2024.03.15 10:19"
"6816705048","호넷","근데 조치내용이 단순 업데이트던데 잡을수있을지 궁금하네","2024.03.14 11:17"
"6816705048","서정원달린다","호넷 잡을 수 잇겟죠. 아니 꼭 잡아야하죠 ㅋㅋEv6gt때도 iccu업그레이드를 통해서 아5n 퍼포먼스 낼 수 있다고 자신만만 햇자나여","2024.03.14 11:18"
"6816705048","자동세차","이제야 다 잡았나","2024.03.14 11:30"
"6816362595","BlBl","정보추","2024.03.14 08:15"
"6816362595","kFoMr","보정추","2024.03.14 08:16"
"6816362595","김차인검사","저게 소프트웨어 오류였나;;;","2024.03.14 08:21"
"6816362595","바둑눈이","iccu 터지는걸 sw로 막을수있나..","2024.03.14 08:24"
