post_id,cmt_content,cmt_author,cmt_created_at
1486647,모델Y 는 iccu 안터짐 수퍼차저 이용 가능 등이 장점입니다,파리크롸상IMYLI경기,2024-06-20 09:48:00
1486647,"기아와 테슬라 있는데, AS는 테슬라가 더 빠르고 더 편합니다.",여행IM3L니로I경기,2024-06-20 10:02:00
1486647,아5는 앞유리 쉽게 안깨짐..도장 쉽게 안벗겨짐이 장점입니다..,결빠I아이오닉5I전주,2024-06-20 10:03:00
1486647,혼자 혹은 딩크나 여자친구 주로 이용하시면 모델y추천 가 3인이상 이용시 아이오닉추천요,연우아빠lev9l충남,2024-06-20 10:04:00
1486647,4인가족이긴 한데 3인이상 아이오닉5 추천하시는 이유가 멀까요?,곰팅이I대전,2024-06-20 10:33:00
1486647,제전차가 모델y였어요 일단.시트가.짧아요 그래서 가족들이 불편했어요 특히 뒷자리 좀 불편해요 앞좌석은 괜찮은데 뒷자리가 불편해서 차변경했습니다 Y가편한건 시동없어서 차타고 출발있는데 현대차는 시동버튼이있어 편의사항을 느끼다가 너프되니 이건 좀 불편하고 그외의것들은 9이나편하네요 전 y탈때 업데이트 지속되는게 장점이라고생각했는데 그냥 그때뿐이지 다른회사차 옵션있는거 그냥 따라가는 느낌 저는 그냥 차는차로사고 나중에 신차나오면 사는주의라 제개인적인입장입니다 아 y가 가속능력이 다좋아서 혼자타고다니면 재밌습니다,연우아빠lev9l충남,2024-06-20 10:41:00
1486647,"OTA, 차체강성만 보면 패밀리카는 테슬라로",빠떼리I모XI세종,2024-06-20 10:06:00
1486647,좀더 편하고 싶다 - 아이오닉좀더 안전하고 싶다 - 테슬라,맥스큐lEV6l경남,2024-06-20 10:13:00
1486647,"안전성 승차감 같은건 현대건 테슬라건 뭐건 일정수준 이상은 되니까요!(그안에서 취향을 찾아가는…) 근데 ota는 판매자가 안해주면 못하는거라, 테슬라 한표 줍니다! 업뎃 한번에(이번 업뎃 2024.14.9) 그냥 다른차가 되어버렸어욬ㅋㅋㅋ",호우우I모델3I경기,2024-06-20 10:15:00
1486647,승차감 편의성 중시 : 아이오닉5안전도 경제성 차량크기 중시 : 모델Y,떡구님 I 서울,2024-06-20 10:20:00
1486647,차량 가격이 비슷해도 국산차 구입하는분들의 가장 큰 이유가 유지비죠. 저도 오닉5랑 모델Y중에 고민하다 오닉5선택했는데..가장 큰 이유가 유지비? 뭐니뭐니해도 테슬라 가장 큰 장점은 자율주행인데 저는 그게 별 필요없다보니 그 부분도 크게 작용했구요.소소한(?)장점이라면 편의 옵션이 오닉5가 모델Y보다 많아요.,둥둥이ㅣ서울,2024-06-20 10:32:00
