post_id,cmt_content,cmt_author,cmt_created_at
1452464,제가 재고차 구입했는데 ICCU는 다 체크되어 나옵니다. 다만 출고하시고 12v배터리상태 꼭 점검해보시는것과 누수관련 정비는 받아보시기 바랍니다. 저는 아주 만족하고 타고있어요~,녹그메I오닉6I청주,2024-05-05 03:06:00
1452464,그래야겠네요,망덕I아6I충남,2024-05-05 08:12:00
1452464,다확인하고 출고해서 아무상관없어요 ㅊㅋ합니다,케빈l아이오닉5l서울,2024-05-05 03:50:00
1452464,얼마이 구매하셨나요?,Sskssk,2024-05-05 04:09:00
1452464,재고 dc얼마였나요~?,떼리바,2024-05-05 06:12:00
1452464,롱레인지/익스+ / 20인치 4륜에 옵션 1개 넣고4100 정도입니다. 충남 보조금 1366받고요.기타할인빼고 재고할인만 700 정도입니다.,망덕I아6I충남,2024-05-05 08:08:00
1452464,잘 사셨네요 즐겁게 안전하게 운전하세요~~,린빈대디l아5아6I대구,2024-05-05 08:10:00
1452464,재고 차량은 어떻게 구입할 수 있나요?,테울IModel YI부산,2024-05-07 19:08:00
1452464,근처 현대차 대리점가서 아이오닉 재고차 얘기하면 리스트 보여줍니다. 다른건 모르겠고 아6는 아직 있는것같아요. 어차피 전국재고라 먼저 요청하는순입니다. 아6는 잘 안팔리나봐요 ㅠㅠ,망덕I아6I충남,2024-05-08 19:24:00
1452359,이럴경우 지금 출고 전인 사람들은 어떻게 되나요?,백곰I전북,2024-05-04 21:57:00
1452359,할인 받는 거죠,블랙매직I더뉴5l전주,2024-05-04 21:57:00
1452359,ㅋㅋ,유강호I아5I일산,2024-05-04 22:04:00
1452359,홈페이지엔 할인이 없던데 어디서 볼수있나요?,박빠르I아5I충남,2024-05-04 22:10:00
1452359,300인줄,m2 I i5m60 I서울,2024-05-04 22:20:00
1452359,30이요???,크리스l모SYEV9l경기,2024-05-04 22:24:00
1452359,재고차도 아직 많이 남아있더군요,구루구루79봉고ev대구,2024-05-04 22:41:00
1452359,어디에 뜨나요?,하이고2l경기,2024-05-04 22:50:00
1452359,이런건 근거자료나 실제 할인받은 분 사례 아니면 안믿습니다.,이타도리I아5AWDI서울,2024-05-04 23:04:00
1452359,22 오늘 견적받고왔는데 그런할인 없더라구요,코코아I아5I포천,2024-05-04 23:07:00
1452359,할인을 왜 받아요 못받죠23년 8월까지는 500인상해놓고 9월부터 할인했지요. 8월이전사람들은 할아 받았나요 못받았는ㄷ데요.,아5평여수,2024-05-04 23:07:00
1452359,30만원 할인이면 크게 와닿지는 않는군요..,후레쉬맨I인천,2024-05-05 00:56:00
1452359,현대카드 포인트 선할인 말씀하시는걸까요?,조심또조심I아산,2024-05-05 05:16:00
1452359,와우,대구l루피루팡,2024-05-05 07:09:00
1452359,할인이야 30만원뿐이겠어요~ 이래저래 자격되고 챙겨받으면 훨씬 많이 혜택보겠죠^^,녹그메I오닉6I청주,2024-05-05 07:11:00
1452359,iccu 해결도 못한차를 왜사요? 사는 이유가 뭐예요? 그돈이면 테슬라 폭바 bmw 사지,섭섭,2024-05-05 08:31:00
1452359,그래서 님은 테슬라폭바비엠 언제 사실건데요?,이타도리I아5AWDI서울,2024-05-05 12:27:00
1452359,남이 산다는데 따지는 이유가 뭐에요? 뭐 잘못먹고 화나셨어요?,흐르링I아이오닉5I서,2024-05-05 18:24:00
1452359,,우상즐라탄I코나I제주,2024-05-05 10:32:00
1452359,폭탄세일할때 사고싶네요ㅜ,미키미소I안양,2024-05-05 11:08:00
1452359,단종될차도 아니고 연말에 기대할만하네요. 타 커뮤에 전기차 사면 죽는다고 바이럴 열심히 해야겠네요. 그래야 재고 쌓이지ㅋ,아돌I미정I거제,2024-05-05 17:17:00
1452235,아이오닉이죠,봉슬I봉고 모델YI광주,2024-05-04 16:19:00
1452235,y 타시는데 이유가 있을까요 ?,차삭I충북,2024-05-04 16:19:00
1452235,"저는 다시 산다고 해도 모델Y를 고를겁니다만,그동안 제가 보기에 테슬라에 확 꽂히지 않는이상 결국 모델Y 의 단점들이 눈에 밟혀 후회들 하더군요.그래서 저는 테슬라 하나 두고 고민하는게 아닌이상 다른 차종 추천드리는 편입니다. 더군다나 결제까지 하셨다는데... 굳이 취소하시고 언제 나올지 모르는 테슬라 기다리다가 보조금만 소진될 것 같아요",봉슬I봉고 모델YI광주,2024-05-04 16:32:00
1452235,지금 모y 역대급 가격인데 모y가시죠.,털털한I서울,2024-05-04 16:20:00
1452235,답변 감사합니다 !,차삭I충북,2024-05-04 16:20:00
1452235,보조금 정책 바뀌기전 작년 가격보다 더 저렴해졌나요?,전기IEV6I부산,2024-05-04 17:46:00
1452235,2023년 5699만원 일때랑 비슷하다고 보면 됩니다.,털털한I서울,2024-05-04 18:21:00
1452235,주행거리 500km 이상은 돼야 하지 않나요? 제 경우는 강원도를 자주 가다보니..,스파트필름I오닉5서울,2024-05-04 16:27:00
1452235,저라면 뉴아오인데요 글쓴님은 이미 모델y쪽안듯하네요 ㅋ,행복꿈lev6l경기,2024-05-04 16:27:00
1452235,Y 좋습니다 특히 오파,평일에Il경기,2024-05-04 16:37:00
1452235,차는 아오가 더 좋지 않을까요 테슬라 오파가 넘사벽이라고 해도 아오 정도 크루즈도 엄청 편리해요 모와이 200 할인해도 작년보다 비싸요 그만큼 보조금이 현기에 유리해요 글고 어차피 전기차는 주행거리가 우선입니다 당장은 몰라도 겨울 되면 모와이로 장거리는 딸릴수도 있어요 암튼 둘다 조은 차라 고민 잘 하시고 모와이 시승 안해보셧으몀 시승 해보시는게 답일듯 아오 구매하셨으면 시승은 해보셧을테니 차는 타보고 구매해야 돼요,션볼로I코나I성남,2024-05-04 16:51:00
1452235,지난 제 글이랑 댓글 참고하시고 꼭 시승해보셔요.,휠넛l빅토리아,2024-05-04 16:55:00
1452235,출고직전이면 뭐 그냥 아이오닉사는거죠 테슬라는 말하신대로 받을려면 멀었으니..,정정IM3I전북,2024-05-04 17:29:00
1452235,좋기는 y가좋죠. iccu불안도 없고~,바니I모델YI전주,2024-05-04 18:36:00
1452235,"둘다있는데 장단점 있어요. 아이오닉은 v2l, 넓은 실내, 무중력 시트, 정비가 경제적인게 장점, 모델y는 광활한 프렁크 트렁크 공간이 장점입니다. 오파는 소문만큼 좋은지 모르겠더라구요.",윤스파파I트위지I울산,2024-05-04 20:15:00
1452235,y 안샀더니 계속 생각은 나네요,테슬라모텔3I시흥,2024-05-04 21:57:00
1452235,y하세요 후회하지마시고,조조I모델3모델yI광주,2024-05-05 01:11:00
1452235,부러워요,망덕I아6I충남,2024-05-05 02:26:00
1452235,"감가 생각하시면 Y 사세요 21년 출시 아5,y 가격 보시면 감가차이 꽤 납니다",아이I경기,2024-05-05 02:39:00
