post_id,cmt_content,cmt_author,cmt_created_at
1433288,축하드립니다~,제발봐주세요I서울,2024-04-05 06:55:00
1432524,3.편하게 오토로~ 4.안드로이드는 유선이며 과거와달리 현대네비가 티맵보다 똘똘해요.,은호Iq4아6I원주,2024-04-04 10:15:00
1432524,답변 감사해요. 보험 계산할 때 티맵 안전점수 할인이 있어서 여쭈어봤습니다~~!,커피한잔할래요,2024-04-04 10:18:00
1432524,1.아파트 관리 사무소에 문의가 빠를 수 있습니다 어플은 일렉베리 쓰고 카드는 어디로든 그린카드 v3 쓰면 신용카드 실적으로 할인이 꽤 달달합니다2.어플로 지급하지만 제 글 찾아보시면 일렉링크 앱의 억까가 존재해서 신청 후 실물 카드 배송 되는데 그걸로 결제 하시면 대부분 되실 겁니다 3.저는 항상 0으로 해놓고 신호나 앞에 차가 있으면 패들시프트로 단계 올리면서 감속 합니다 이건 사람마다 달라요4.저는 순정파라 안드로이드 오토 해본적이 없어서 답변 해드리기 어렵습니다5.저는 23년식을 3월15일에 출고 했는데 누수는 아직 모르겠고 iccu는 업데이트 해서 온것 같습니다6.내장은 순전히 본인의 취향인데 제가 전에 타던 차가 라이트 그레이 내장이였는데 청바지만 안입으면 때가 타더라도 잘 닦였습니다 현재는 재고차 때문에 외장 선택하고 내장 포기한지라 내장은 원치 않던 블랙모노톤인데 블랙모노톤도 천장이 검정이라 나쁘지 않은것 같습니다,매튜l아6l울산,2024-04-04 10:26:00
1432524,와..빠른 답변 감사해요 어플 꼭 설치하고 글 많이 찾아봐야겠습니다!!,커피평냉I아6I경기,2024-04-04 10:39:00
1432524,차 뽑자마자 충전 하셔야 할 경우에는 몇주간은 조금 과정이 어려울 수 있습니다그래서 차 나오기 전에 환경부 카드 발급해서 일단 환경부 카드로 충전 하시고 몇 주 지나면 제휴 신용카드나 평냉님 근처에 맞는 충전카드를 보시면서 어떤게 혜택이 좋은지 조금 계산기 두드리셔야 더욱 저렴한 유지비로 운용이 가능하실겁니다 그래도 ev구매혜택으로 나오는 일렉링크 크레딧 카드 나오면 그때 부턴 크레딧 소모 되기 전까진 편하게 충전 하실거에요,매튜l아6l울산,2024-04-04 10:53:00
1432524,차사고 매뉴얼 보면서 하나씩 눌러보면 금방 다 적응합니다 처음에 스포츠모드.노말.에코 다돌려보다가 노말 그냥두고 회생제동도 0-3단계 돌려쓰다가 2단계 고정으로 써요~~ 나중 블루링크.마이현대 앱 깔아서 그때그때 사용하심 되고 지금받으심 iccu업뎃이나 부족함부분도 다 수습하고 받으실테니 잘타고 다니심 됩니다~,모닝커피l오닉6l전주,2024-04-04 11:10:00
1432524,감사해요 저도 한번씩 해봐야겠네요 ㅎㅎ iccu같은 부분은 카마분께 여쭈어봐야겠네요,커피평냉I아6I경기,2024-04-04 12:11:00
1431580,"옴마. 해결된지는 모르겠는데, 제가 작년 9월이전 재고차 모델을 구매했거든여. 근데 고압수세차 3번정도 했고, 야외주차라 비도 노출된채 맞는데 필터 젖는 문제는 아직까지는 없었어여..",보당입니당,2024-04-03 09:05:00
1431580,아하 보강된 제품인가보네요 감사합니다.,스프라이트88 l 경산,2024-04-03 09:07:00
