"id","title","content","likes","url","author","views","created_at","updated_at"
"6260698","지금 벤츠 전기차 사실분[5]","많이 할인해 주내요게다가 화재 대비 소화기도 준답니다벤츠로 폼잡고 싶으신분들 지금 바로 신청 하세요.벤츠 전기차 화재가 발생했던 인천 서구 청라동 한 아파트 출입구에 벤츠 프로모션 홍보 전단 ","1","https://www.bobaedream.co.kr//view?code=strange&No=6260698","사담후세인","1,282","2024.08.08 22:22","2024.08.09 08:01"
"6260677","폭발’ 中 배터리 쓴 벤츠 차량 국내 3000여대 더 있다…[2]","국토부 벤츠에 中 배터리 쓴 차량 ‘특별점검’ 지시합동감식 결과 ‘차량 결함’ 원인일 경우 리콜 조치2018년 BMW ‘불자동차’ 사태처럼 번질까 우려“이미 리콜 전력 있는 中 배터리… 선제 조치 필요” 조언도인천의 한 아파트 지하 주차장에서 주차 중 화재가 발생한 차량과 동일한 배터리를 탑재한 차량이 국내 3000여 대 더 있는 것으로 확인됐다. 사고 차량은 메르세데스-벤츠 EQE 세단으로 중국 전기차 배터리 제조사 ‘파라시스 에너지’의 제품을 장착했다. 국토교통부는 합동감식 조사 결과 화재 원인으로 배터리나 시스템 차체 결함 문제가 지목될 경우 리콜 명령을 내릴 계획이라고 밝혔다.그러나 전문가들 사이에서는 합동감식 조사에서 화재의 원인을 특정하기는 사실상 불가능하다는 의견이 많다. 그럴 경우 국토부는 자체 조사를 진행해 화재 원인을 특정하는 절차를 거쳐 리콜을 결정하게 된다.문제는 화재 원인을 정확하게 특정해 리콜하는 데까지 걸리는 시간이다. 일각에서는 지난 2018년 BMW 차량 화재 당시 40여 대에서 불이 난 8개월 후에야 리콜 조치를 내린 국토부가 이번에도 정해진 절차대로 진행한다면 추가 대형 사고가 일어날 수 있다는 우려도 제기한다. BMW 화재 사고 당시 인명 피해는 없었지만 자산 피해 규모가 큰 사고가 났고 재발 우려로 국민적인 ‘디젤 공포증’이 확산한 바 있다. 정부가 선제적으로 적극 조치에 나서야 한다는 지적이 나오는 이유다.5일 오후 인천 서구 청라동 아파트 지하 주차장 화재 현장에서 합동감식을 마친 경찰이 화재가 발생한 전기차를 옮기고 있다. /연합뉴스8일 국토부에 따르면 국내 벤츠 EQE 세단에 파라시스의 배터리 셀이 탑재된 차량은 3000여 대로 조사됐다. 국토부는 지난 주말 벤츠코리아 측에 해당 배터리를 장착한 차량에 대한 특별 점검을 권고했다. 사고 차량과 동일한 배터리를 탑재한 차량에서 또다시 화재 사고가 발생할 우려가 있다고 봤기 때문이다.인천 청라국제도시에서 지난 1일 발생한 전기차 화재와 관련해 경찰은 핵심 부품인 배터리를 확보하고 본격적인 원인 규명에 나섰다. 인천 서부경찰서는 지난 5일 국립과학수사연구원 소방당국과 전기차 화재가 발생한 아파트 현장에 대한 합동감식을 진행했다. 발화 차량 제조사인 메르세데스 벤츠 코리아 측도 감식에 동참했다.이번 화재 사고 차량에 탑재된 배터리를 만든 파라시스는 지난해 기준으로 세계 8위 배터리 제조사다. 지난 2017년부터 벤츠에 배터리셀을 공급하고 있다. 파라시스는 화재 발생 가능성이 제기되며 중국 내에서 한차례 리콜을 실시한 바 있다. 지난 2021년 중국 국영 베이징자동차그룹(BAIC)은 파라시스 배터리를 탑재한 전기차가 ‘특정 환경에서 배터리 화재 발생 가능성이 있다’며 3만 대가 넘는 규모의 리콜을 시행했다. 중국 언론 등에 따르면 파라시스는 이번에 화재가 난 벤츠 EQE 모델뿐만 아니라 EQA EQB 모델에도 배터리를 공급 중이다.전문가들 사이에서는 배터리 외에도 차량 소프트웨어나 전력 계통에서 문제가 발생했을 가능성도 제기된다. 지하 주차장에서 화재가 난 차량은 주차 상태에서 갑자기 연기가 피어오르다가 조금 지나 폭발과 함께 화재가 발생했다. 충전 중이거나 시동이 걸려있던 상태도 아니었던 것으로 전해졌다. 시동이 꺼진 상태에서도 전기적 신호가 계속 오가고 이 과정에서 배터리가 과열됐을 가능성 등이 있다는 것이다. 배터리 문제가 아닐 경우 차량 제조사인 벤츠의 책임은 더 커질 수 있다.국토부는 합동감식 결과 화재 원인으로 배터리 결함이나 차량 시스템 문제가 지목될 경우 전량 리콜 명령을 내릴 예정이다. 사실상 조사 결과 화재의 원인이 ‘방화’가 아닐 경우 리콜 조치로 이어질 가능성이 상당한 것이다. 자동차관리법상 자동차 또는 자동차 부품이 안전에 지장을 준다는 판단이 나올 경우 정부는 제작사에 강제 리콜 명령 내릴 수 있다. 그러나 제조상 결함 부위가 분명하지 않으면 리콜 명령을 내리는 데 시간이 걸릴 수밖에 없다. 국토부가 벤츠코리아에 특별점검을 지시한 만큼 벤츠가 점검 과정에서 이상을 발견하고 자체 리콜할 가능성도 있다.전문가들은 지난 2018년 발생한 BMW 연쇄 화재 사건 당시 늑장 대응 비판을 받았던 것을 상기하고 국토부가 선제적으로 움직여야 한다고 지적한다. 국토부는 2018년 1월부터 BMW 차량에서 연쇄적으로 화재가 발생했는데 약 40대의 차량에서 화재가 발생한 8월에서야 배기가스재순환장치(EGR) 결함으로 인한 리콜을 실시한다고 발표한 바 있다.김필수 대림대 미래자동차학부 교수(한국전기자동차협회 회장)는 “전기차에서 화재가 발생하면 온도가 매우 높이 치솟아 원인 물질까지 다 녹아버리는 경우가 상당해 국과수에서 ‘원인 불명’으로 결론 내릴 가능성이 있다”면서 “사고가 난 중국산 배터리가 과거 리콜된 전력이 있는 만큼 발 빠르게 조치를 취해야 한다”고 말했다.","0","https://www.bobaedream.co.kr//view?code=strange&No=6260677","카리스마4097","733","2024.08.08 21:57",""
"708705","폭발’ 中 배터리 쓴 벤츠 차량 국내 3000여대 더 있다[1]","국토부 벤츠에 中 배터리 쓴 차량 ‘특별점검’ 지시합동감식 결과 ‘차량 결함’ 원인일 경우 리콜 조치2018년 BMW ‘불자동차’ 사태처럼 번질까 우려“이미 리콜 전력 있는 中 배터리… 선제 조치 필요” 조언도인천의 한 아파트 지하 주차장에서 주차 중 화재가 발생한 차량과 동일한 배터리를 탑재한 차량이 국내 3000여 대 더 있는 것으로 확인됐다. 사고 차량은 메르세데스-벤츠 EQE 세단으로 중국 전기차 배터리 제조사 ‘파라시스 에너지’의 제품을 장착했다. 국토교통부는 합동감식 조사 결과 화재 원인으로 배터리나 시스템 차체 결함 문제가 지목될 경우 리콜 명령을 내릴 계획이라고 밝혔다.그러나 전문가들 사이에서는 합동감식 조사에서 화재의 원인을 특정하기는 사실상 불가능하다는 의견이 많다. 그럴 경우 국토부는 자체 조사를 진행해 화재 원인을 특정하는 절차를 거쳐 리콜을 결정하게 된다.문제는 화재 원인을 정확하게 특정해 리콜하는 데까지 걸리는 시간이다. 일각에서는 지난 2018년 BMW 차량 화재 당시 40여 대에서 불이 난 8개월 후에야 리콜 조치를 내린 국토부가 이번에도 정해진 절차대로 진행한다면 추가 대형 사고가 일어날 수 있다는 우려도 제기한다. BMW 화재 사고 당시 인명 피해는 없었지만 자산 피해 규모가 큰 사고가 났고 재발 우려로 국민적인 ‘디젤 공포증’이 확산한 바 있다. 정부가 선제적으로 적극 조치에 나서야 한다는 지적이 나오는 이유다.5일 오후 인천 서구 청라동 아파트 지하 주차장 화재 현장에서 합동감식을 마친 경찰이 화재가 발생한 전기차를 옮기고 있다. /연합뉴스8일 국토부에 따르면 국내 벤츠 EQE 세단에 파라시스의 배터리 셀이 탑재된 차량은 3000여 대로 조사됐다. 국토부는 지난 주말 벤츠코리아 측에 해당 배터리를 장착한 차량에 대한 특별 점검을 권고했다. 사고 차량과 동일한 배터리를 탑재한 차량에서 또다시 화재 사고가 발생할 우려가 있다고 봤기 때문이다.인천 청라국제도시에서 지난 1일 발생한 전기차 화재와 관련해 경찰은 핵심 부품인 배터리를 확보하고 본격적인 원인 규명에 나섰다. 인천 서부경찰서는 지난 5일 국립과학수사연구원 소방당국과 전기차 화재가 발생한 아파트 현장에 대한 합동감식을 진행했다. 발화 차량 제조사인 메르세데스 벤츠 코리아 측도 감식에 동참했다.이번 화재 사고 차량에 탑재된 배터리를 만든 파라시스는 지난해 기준으로 세계 8위 배터리 제조사다. 지난 2017년부터 벤츠에 배터리셀을 공급하고 있다. 파라시스는 화재 발생 가능성이 제기되며 중국 내에서 한차례 리콜을 실시한 바 있다. 지난 2021년 중국 국영 베이징자동차그룹(BAIC)은 파라시스 배터리를 탑재한 전기차가 ‘특정 환경에서 배터리 화재 발생 가능성이 있다’며 3만 대가 넘는 규모의 리콜을 시행했다. 중국 언론 등에 따르면 파라시스는 이번에 화재가 난 벤츠 EQE 모델뿐만 아니라 EQA EQB 모델에도 배터리를 공급 중이다.전문가들 사이에서는 배터리 외에도 차량 소프트웨어나 전력 계통에서 문제가 발생했을 가능성도 제기된다. 지하 주차장에서 화재가 난 차량은 주차 상태에서 갑자기 연기가 피어오르다가 조금 지나 폭발과 함께 화재가 발생했다. 충전 중이거나 시동이 걸려있던 상태도 아니었던 것으로 전해졌다. 시동이 꺼진 상태에서도 전기적 신호가 계속 오가고 이 과정에서 배터리가 과열됐을 가능성 등이 있다는 것이다. 배터리 문제가 아닐 경우 차량 제조사인 벤츠의 책임은 더 커질 수 있다.국토부는 합동감식 결과 화재 원인으로 배터리 결함이나 차량 시스템 문제가 지목될 경우 전량 리콜 명령을 내릴 예정이다. 사실상 조사 결과 화재의 원인이 ‘방화’가 아닐 경우 리콜 조치로 이어질 가능성이 상당한 것이다. 자동차관리법상 자동차 또는 자동차 부품이 안전에 지장을 준다는 판단이 나올 경우 정부는 제작사에 강제 리콜 명령 내릴 수 있다. 그러나 제조상 결함 부위가 분명하지 않으면 리콜 명령을 내리는 데 시간이 걸릴 수밖에 없다. 국토부가 벤츠코리아에 특별점검을 지시한 만큼 벤츠가 점검 과정에서 이상을 발견하고 자체 리콜할 가능성도 있다.전문가들은 지난 2018년 발생한 BMW 연쇄 화재 사건 당시 늑장 대응 비판을 받았던 것을 상기하고 국토부가 선제적으로 움직여야 한다고 지적한다. 국토부는 2018년 1월부터 BMW 차량에서 연쇄적으로 화재가 발생했는데 약 40대의 차량에서 화재가 발생한 8월에서야 배기가스재순환장치(EGR) 결함으로 인한 리콜을 실시한다고 발표한 바 있다.김필수 대림대 미래자동차학부 교수(한국전기자동차협회 회장)는 “전기차에서 화재가 발생하면 온도가 매우 높이 치솟아 원인 물질까지 다 녹아버리는 경우가 상당해 국과수에서 ‘원인 불명’으로 결론 내릴 가능성이 있다”면서 “사고가 난 중국산 배터리가 과거 리콜된 전력이 있는 만큼 발 빠르게 조치를 취해야 한다”고 말했다.","4","https://www.bobaedream.co.kr//view?code=import&No=708705","카리스마4097","877","2024.08.08 21:56",""
"2320648","유게 게시판 119뺑뺑이 돌다 사망사건 글이 올라왔는데","우리 런던경찰이 댓글로""7시30분지났음 ㅋ""이라고 글올림 이게 정상적으로 올릴 상황입니까?바로 댓글로 내가 지랄하니 지도 아차하고 글삭!! 왜 보배는 저 개호로 잡넘이 설치게 나둘까요?쪽지 | 작성글보기 | 신고 https://www.bobaedream.co.kr/view?code=strange&No=6260594      지난달 서울 도봉구에서 온열질환으로 사망한 남성이 병원 14곳에서 이송을 거부당한 끝에 숨진 것으로 확인됐습니다.소방과 구청 관계자에 따르면 지난 7월 30일 오전 도봉구 쌍문동에서 온열질환으로 48세 남성이 사망했습니다. 혼자 살던 기초생활수급자였는데 집 앞 편의점을 방문했다가 쓰러졌습니다. 오전 11시 3분 구급대가 도착했을 당시 체온은 40도로 열사병 증세를 보였습니다.구급대는 인근 병원 14곳에 문의했지만 거부당했습니다. 결국 오후 12시 37분 국립중앙의료원으로 남성을 옮길 수 있게 됐지만 사고가 발생한 지 1시간 44분 만이었습니다. 남성은 병원에서 사망 판정을 받았습니다.자세한 내용은 오늘 저녁 7시 50분 JTBC 뉴스룸에서 전해드립니다. 3  0게시물을 뉴스나 다른 곳에서 인용하실 때에는 반드시 보배드림 출처를 밝혀주시기 바랍니다.      ","40","https://www.bobaedream.co.kr//view?code=national&No=2320648","패트립퍼런던경찰","2,849","2024.08.08 21:56",""
"6260667","이게 인간이 할 말입니까?[4]","쪽지 | 작성글보기 | 신고 https://www.bobaedream.co.kr/view?code=strange&No=6260594      지난달 서울 도봉구에서 온열질환으로 사망한 남성이 병원 14곳에서 이송을 거부당한 끝에 숨진 것으로 확인됐습니다.소방과 구청 관계자에 따르면 지난 7월 30일 오전 도봉구 쌍문동에서 온열질환으로 48세 남성이 사망했습니다. 혼자 살던 기초생활수급자였는데 집 앞 편의점을 방문했다가 쓰러졌습니다. 오전 11시 3분 구급대가 도착했을 당시 체온은 40도로 열사병 증세를 보였습니다.구급대는 인근 병원 14곳에 문의했지만 거부당했습니다. 결국 오후 12시 37분 국립중앙의료원으로 남성을 옮길 수 있게 됐지만 사고가 발생한 지 1시간 44분 만이었습니다. 남성은 병원에서 사망 판정을 받았습니다.자세한 내용은 오늘 저녁 7시 50분 JTBC 뉴스룸에서 전해드립니다. 3  0게시물을 뉴스나 다른 곳에서 인용하실 때에는 반드시 보배드림 출처를 밝혀주시기 바랍니다.    ","2","https://www.bobaedream.co.kr//view?code=strange&No=6260667","패트립퍼런던경찰","730","2024.08.08 21:50",""
"2320636","청라 화재 1억짜리 eqe 벤츠 전기차 중고 가격[2]","5500까지 떨어짐 그것도 100km이내 완전 신삥 그냥 막 나옴","0","https://www.bobaedream.co.kr//view?code=national&No=2320636","assdd","1,002","2024.08.08 21:11","2024.08.08 21:13"
"6260603","벤츠 출고시 소화기 증정”… 전기차 화재 아파트에 붙은 홍보물 논란[7]","기발하네요ㅡ https://naver.me/x0UaFWFD 입력2024.08.08. 오후 6:44 310 SNS 보내기원본보기원본보기...","9","https://www.bobaedream.co.kr//view?code=strange&No=6260603","잠자르","790","2024.08.08 20:34",""
"708701","2억 마이바흐에 中배터리…수입차 '꼼수'에 고객 분노[1]","국내 수입 전기차 절반 값싼 중국 배터리 장착전기차 배터리 제조사 전수조사벤츠 1개 모델 빼고 중국산 탑재국내에서 운행 중인 전기차 58종 가운데 23개 모델이 중국산 배터리를 장착한 것으로 나타났다. 수입 전기차로만 한정하면 중국산 비중은 약 50%에 달한다. 최근 인천 청라동에서 전소된 메르세데스벤츠 EQE가 업계 10위권 밖인 중국 파라시스 배터리를 탑재한 것으로 알려지면서 배터리 제조사 공개 등 관련 제도를 정비해야 한다는 목소리가 커지고 있다. 8일 한국경제신문이 시장조사업체 EV볼륨즈와 국내 전기차를 전수 조사한 결과 중국산 배터리가 들어간 모델 비중은 39.7%로 집계됐다. 수입 전기차는 40개 모델 중 19개가 중국산 배터리를 사용했다. 벤츠는 7개 모델 중 EQC 스포츠유틸리티차량(SUV)만 한국 배터리를 장착했다. 차량 가격이 2억5500만원에 달하는 EQS SUV에는 중국 CATL과 엔비전AESC 배터리가 들어가는 것으로 파악됐다. 엔비전AESC의 글로벌 시장 점유율은 지난해 말 기준 0.5% 수준이다.완성차업계 관계자는 “세계 1위 배터리 기업인 CATL 등 중국의 기술력이 상당히 높아졌지만 아직 검증되지 않은 중소업체도 많다”며 “저가 전기차에 중국산 리튬·인산철(LFP) 배터리를 쓰는 사례는 많지만 고가 차량에 중국산을 쓰는 것은 이례적”이라고 지적했다. 해외 완성차 업체가 한국산 배터리에 종속되지 않기 위한 고육지책이라는 지적도 나온다.전문가들은 과도한 ‘전기차 포비아(공포)’를 막기 위해서라도 차량용 배터리 이력추적시스템을 도입해야 한다고 입을 모은다. 중국은 이미 배터리 제조부터 폐기까지 전 과정을 추적할 수 있는 시스템을 완비했다. 완성차업계 관계자는 “중국에 수출하는 전기차는 제조사뿐만 아니라 각종 정보를 공개해야 한다”고 말했다. 유럽연합(EU)도 ‘배터리 패스포트제’ 도입을 서두르고 있다. 벤츠 유럽선 中 배터리 비율 낮아…한국서 불투명한 정보공개 논란""세계 1위 CATL 장착 홍보하면서 실제론 후발주자 배터리 같이 써""“국내 최고가(2억5500만원) 전기자동차인 메르세데스벤츠 마이바흐 EQS SUV에도 중국 기업 엔비전AESC의 배터리가 들어갑니다.”자동차업계 관계자는 8일 “벤츠는 이 차량에 세계 1위 CATL 배터리를 장착했다고 홍보했지만 실제론 엔비전AESC 배터리를 함께 쓰고 있었다”며 이같이 지적했다. 벤츠에서도 최상위 브랜드인 마이바흐에 글로벌 시장 점유율이 0.5%에 불과한 글로벌 13위 회사의 배터리가 쓰인 것이다. 인천 청라에서 불이 난 벤츠 EQE에 중국 CATL과 10위권 밖인 파라시스의 삼원계 배터리가 함께 쓰인 것과 비슷하다. ○소비자 기만하는 수입차수입차업체의 불투명한 정보 공개가 ‘전기차 포비아(공포증)’를 키우고 있다. 배터리 제조사를 아예 밝히지 않거나 일부 유명 업체 배터리 사용 사실만 알리고 나머진 저렴한 중국산을 쓰는 방식으로 비용을 줄이고 있다는 비판이 나온다. 국내 기업은 언론 보도자료 등을 통해 모든 전기차의 배터리 제조사를 공개하고 있다.이런 양상은 전기차 정보업체 EV볼륨즈와 한국경제신문이 전수 조사한 차량별 배터리 현황에서도 고스란히 드러났다. 벤츠는 한국에서 판매하는 전기차 7종 가운데 6종(85.7%)에 중국산 배터리를 장착했다. 1억원이 넘는 EQE와 EQE SUV EQS EQS SUV 등 네 개 차종에 파라시스와 CATL 엔비전AESC 등 중국 3사 배터리가 쓰였다.중국 지리그룹 산하 전기차 브랜드 폴스타의 전기차는 2개 차종에 중국산 배터리가 들어갔다. 프랑스 푸조(e-2008 e-208) BMW(iX1 iX3) 등도 마찬가지다. 현대차·기아는 14개 차종 중 10개 차종(71.5%)에 LG에너지솔루션과 SK온 등 한국 배터리를 장착했다.전문가들은 업력이 짧은 중국 업체의 배터리가 검증 없이 수입차에 장착된다는 점을 문제로 지적하고 있다. 중국 내 공급 과잉과 업체 난립 속에서 삼원계 배터리의 공정관리가 제대로 안 되고 있을 것이란 우려가 나온다. 배터리업계 관계자는 “CATL과 비야디를 중심으로 중국이 저가형인 리튬·인산철(LFP) 배터리에선 경쟁력이 높지만 K배터리의 주특기인 삼원계 배터리에서는 아직 검증이 더 필요한 상황”이라고 말했다. ○정보공개 손 놓은 정부자동차업계에선 고가 수입차 브랜드들이 배터리 관련 정보 공개를 제도화하지 않은 한국의 시스템을 악용하고 있다는 지적이 나온다. 현재로선 수억원대 차량에 검증되지 않은 저가 중국산 배터리를 장착하더라도 소비자가 이를 인지할 방법이 없다. EV볼륨즈에 따르면 벤츠가 유럽 시장에서 판매하는 15개 전기차종 중 8개(53.3%)엔 한국과 일본산 배터리가 장착됐다.중국을 비롯해 미국 유럽연합(EU) 등 주요 전기차 시장에선 배터리 정보 및 이력 관리에 총력을 기울이고 있다. 미국은 배터리 정보 공개 의무화가 주별로 추진되고 있고 EU는 ‘배터리 패스포트제’를 도입해 2027년 2월부터 배터리 예상 수명 등 상세 정보를 담아 당국에 제출하도록 의무화했다. 정부도 2027년께 배터리 정보를 공개하는 방안을 추진하고 있지만 구체적인 내용은 확정되지 않았다. 청라 화재 사고 후에도 정부는 차종별 배터리 정보와 재원 등의 상세한 정보를 파악하는 데 애를 먹은 것으로 알려졌다.업계 관계자는 “차량별 배터리 제조사 등의 정보가 일부 투자자와 업계에서 고가에 거래되고 있다”며 “정부의 무관심 속에 정보 접근성이 낮은 소비자들만 피해를 보고 있다”고 꼬집었다.김형규/김우섭/성상훈/김재후 기자 khk@hankyung.com ","7","https://www.bobaedream.co.kr//view?code=import&No=708701","카리스마4097","999","2024.08.08 20:25",""
"6260571","청라 전기차 화재 세금지원 신중해야된다[7]","이게 판례가 된다앞으로 이런일 계속 일어날것이고정부에서도 정신차려야한다이번화재의 명백한 책임은 벤츠사다정부차원에서 확실히 판례 만들어놔야한다","7","https://www.bobaedream.co.kr//view?code=strange&No=6260571","20대대통령이재명","677","2024.08.08 19:56","2024.08.08 19:56"
"6260498","‘인천 전기차 화재’ 피해 입주민 지원금 논란[4]"," 지난 1일 인천 청라국제도시의 아파트 지하 주차장의 전기차에서 화재가 발생했다. [사진 출처 = 연합뉴스]지난 1일 인천 청라국제도시의 아파트 지하 주차장의 전기차에서 화재가 발생했다. [사진 출처 = 연합뉴스]인천 서구 청라동의 한 아파트 지하 주차장 전기차에서 불이 나 입주민이 피해를 본 가운데 지자체가 입주민들에게 수백만원을 지원한다는 소식이 알려지자 인근 지역 주민들이 반발하고 있다.지난 7일 청라 지역 맘카페에는 ‘서구 세금으로 00아파트 지원금을 주는 게 맞나요?’라는 제목의 글이 올라왔다.작성자는 “화재가 발생한 아파트에 4인 가구 최대 319만원의 지원이 이뤄진다”고 밝혔다.이어 “아파트 주민들이 요구했고 서구청에서 받아들여 이미 확정된 안건이더라”며 “왜 이 큰돈을 서구에서 줘야 하는지 모르겠다”고 했다.작성자는 “화재가 발생한 아파트는 보험이 없냐”며 “보통 아파트 관리비에 장기수선 충담금으로 아파트 관리·수리 비용을 걷는다”고 했다.아울러 “이 돈으로 수리하는 데 써도 좋을 거 같고 아파트 보험과 벤츠 쪽에서 해결해야 하는 사안 아니냐”고 의견을 나타냈다.이어 “국가 재난도 아니고 사유 재산인데 이렇게 세금을 써도 되냐”며 “차라리 취약계층에 내가 낸 세금이 갔으면 한다”고 했다.더욱이 일부 주민들 사이에선 해당 아파트 주민들을 돕기 위한 구호물자가 민간에서 공급되고 있고 지역 주민들의 자원봉사도 있는 만큼 세금을 지원하는 건 반대한다는 의견도 나오고 있다.서구는 화재 아파트 입주민의 지원금은 재해구호기금 520억원을 활용한다고 밝혔다. 지원 대상은 아파트 지하 1층 전기차 폭발로 직접적인 피해를 본 6개동 734가구 입주민이다.한편 인천소방본부 등에 따르면 지난 1일 오전 해당 아파트 지하 주차장에서 발생한 전기차 화재로 주민 등 23명이 연기를 마셔 병원으로 옮겨졌다.차량 140여대가 불에 타거나 그을렸고 지하 설비와 배관 등이 녹아 1580세대의 수돗물 공급이 중단되기도 했다.피해 아파트 관리사무소는 최근 입주민들에게 “아파트의 화재보험으로 피해 차량 보상은 안 된다”고 공지했다.불에 타거나 그을린 차량 140여대 차주는 자신이 가입한 자차 보험으로 피해 보상을 받게 된다. 이들 보험사가 처음 불이 난 벤츠 전기차의 보험사를 상대로 구상권을 청구하는 식이다.","1","https://www.bobaedream.co.kr//view?code=strange&No=6260498","카리스마4097","500","2024.08.08 18:45",""
