"post_id","cmt_content","cmt_author","cmt_created_at","cmt_updated_at"
"까탈이선생","내연차는 아반떼급까지는 살 수 있는데 열풍이 불거나까지
하지는 않을 것 같습니다.","18754184","2024-06-28 08:21:29",""
"PICOPIO","글쎄요..
전기차 기대수요가 그리 많지 않습니다.
ev9처럼 잠깐 초반 예판기록경신이니 떠들 수는 있겠지만요..","18754184","2024-06-28 08:23:38",""
"천문공","@PICOPIO님
음...
아무래도 하루 이동 거리가 좀 있는 편이면서,
2~3년 몰면 내연차보다 가성비가 좋다는 걸 모르지 않으면서도,
초기 진입가가 관문처럼 버티고 있었다면,

2천 초반대면, 질러 볼 사람이 많다고 보고 있습니다.

레이EV와는 용도 자체가 다르고요.","18754184","2024-06-28 08:26:41","2024-06-28 10:30:54"
"KKEUBO","@천문공님 전기차가 더 좋다는걸 모르는 사람이 별로 없다가 편견입니다. 전 전기차 좋아하고 전기차 전도사였는데 제 주변은 아무도 좋아하지 않더라구요. 아무리 설명해도 별로라고 생각합니다. 가성비도 떨어진다고 생각하구요. 결국 주변에 저 빼고 전기차 산 사람은 아무도 없었습니다. 전 테슬라 모델3 롱레인지였습니다.","18754184","2024-06-28 09:04:49","2024-06-28 09:05:34"
"천문공","@KKEUBO님
이런 부분은 각자의 경험의 문제이니, 맞다 틀리다 보다는...
(해당 부분은 일리가 있어서 수정하겠습니다.)
제 경험을 말씀드리면,
전기차가 좋다는 걸 모르는 사람은 주변에 없었습니다.
조금 알거나 많이 아는 차이죠.
오히려 더 좋긴 한데 배터리가 7년이면 바꿔야 하는 줄 아는 사람도 있더군요.
모르는 부분은 제각각 다릅니다.
경제력은 다들 충분하지만 고려하지 않는 사람도 주변에 많습니다.
이런 사람들이 마음을 바꾸면 바로 삽니다.
아직 생각을 안 바꾼 주변 사람들이 꽤 있긴 합니다.","18754184","2024-06-28 10:29:41","2024-06-28 10:30:45"
"아임아이언맨","@천문공님 제 주변에 있는 사람들은 다들 전기차를 그닥이라고 봐서.... 언젠가는 전기차가 대세가 될거라고는 생각하지만 '적어도 지금은 아니'고 배터리 기술이나 화재에 대한 안전성 등 여러가지 부분에서 1~2세대 정도는 지나야 괜찮을것 같다는 의견들이 대다수더군요. 저도 아직까지는 전기차로 갈 생각이 1도 없는건 아니고....1밖에 없습니다. 99는 내연기관이나 하이브리드가 더 마음에 있습니다.","18754184","2024-06-28 12:34:01","2024-06-28 12:36:19"
"머언산","유지비 말하면서 전기차 언급이 많이 되긴 하던데.. 사실 계산기 두드려보면 지금 타는 가솔린, 디젤 몇년 더 타고 전기차 고려하는게 훨씬 이익이라는 것을 알 수 있습니다.
트랜디한 소비층이 아니라면 쉽게 전기차에 지갑열지 않을 거라고 봅니다. 트랜드를 빠르게 따르는 수요는 이미 끝난거 같아요. (살 사람 다 샀단 말..)","18754184","2024-06-28 17:35:07",""
"Novonordisk","글쎄요 그돈이면 차라리 딴차 살듯요.","18754184","2024-06-28 08:27:16","2024-06-28 08:27:51"
"jj34","전기차 수요가 예전만 못하고 아반떼가 크고 좋긴 하죠. 나와봐야 알거 같네요.","18754184","2024-06-28 08:27:48",""
"솔로맥","전기차가 서서히 증가했으면 좋겠습니다. 지금 정도면 전기차 충전환경이 쾌적하기 때문입니다.","18754184","2024-06-28 08:29:34",""
"천문공","@이노바디스크님
연 1만 키로 이하면 비싸게 느낄 수 있고요.
연 2만 키로 이상이면...유지비 등을 감안하면 쌉니다.

체급이 큰 EV는 큰 내연차랑 비교해야 맞으니,
연간 절약 하는 비용이 300 이상이 되는데요.

캐스퍼EV급 또는 한체급 위의 내연차와 비교해선
연간 150정도에서 많게는 200도 절약이 가능하죠.
3년 정도면 뽕 뽑을 겁니다.","18754184","2024-06-28 08:41:27",""
"미래의소년","역시 이맛클!!
주변 전기차 많이 타본 사람들은 2천 초반 소리 듣고 합리적이고 잘 팔리겠다고 하시네요.^^","18754184","2024-06-28 08:42:34",""
"일리맛있어","다른 쪽으로 생각하면, 그 돈 주고 경차를? 하는거죠...","18754184","2024-06-28 08:46:13",""
"천문공","@일리맛있어님
주행 능력이나 모든 면에서 더 좋은데, 유지비가 싸니까요.
아참. 그리고 캐스퍼Ev는 경차가 아닙니다.
굳이 태클 걸려고 하는 말은 아니고, 전장(23cm)과 전폭(1.5cm) 모두 좀 더 커졌습니다.
경차와 소형차 중간 쯤 됩니다.","18754184","2024-06-28 08:47:26","2024-06-28 08:51:19"
"일리맛있어","@천문공님 대신 크기가 작고, 주행거리가 짧고, 충전의 스트레스가 있죠... 저정도 가격대를 고려하는 사람들이라면 상당히 높은 확률로 주차 공간조차 빡빡한 공동주택에 살지 않을까 싶은데 말입니다.
집밥 가능한 환경에서 세컨카라면 매력적이겠는데, 이게 열풍 불 정도의 수요는 아니지 싶습니다.

아... 크기가 커져서 경차 혜택도 없군요;","18754184","2024-06-28 08:51:07","2024-06-28 08:55:29"
"천문공","@일리맛있어님
충전 환경에 대해선... 각자 다르니 따로 말씀드릴 것은 없네요.","18754184","2024-06-28 08:52:39",""
"묠니르","@일리맛있어님 주행거리가 315km 정도라고 봤는데 괜찮을꺼같아요","18754184","2024-06-28 08:52:54",""
"천문공","@님
도심에선 400km 넘을 겁니다.
워낙 우리나라 복합전비 테스트가 까다로워서요.","18754184","2024-06-28 08:53:28",""
"ParkyPark","@일리맛있어님 음? 일리맛있어님은 전기차를 소유하고 계실까요? 저는 디젤1 전기1(모3 롱렌인지)가 있는데요, 오히려 디젤끌고 주유소 갈때가 훨씬 귀찮고 번거롭습니다;;;","18754184","2024-06-28 10:11:00",""
"애교콩","@ParkyPark님
저도 주유소 가는게 더 귀찮은 사람입니다.

이번에 와이프 차(10년된 k3) 바꿀 시기가 되어서

소형 전기차 고민중입니다.

아파트 거주하시는 분들이라면 고민할 이유가 없어보입니다.

25년부터는 충전기 의무 설치가 있어서 한동안은 부족하지 않을것으로 예상합니다.","18754184","2024-06-28 13:00:43",""
"MO42","제 생각에는 무지 팔릴것 같은데요. 벌써 충전기 점유가 겁납니다.","18754184","2024-06-28 09:09:02",""
"Honor96","보조금은 빼고 생각해야죠. 보조금은 현기가 주는게 아니라 정부가 국민 세금빼서 전기차 많이 타라고 소비자한테 보조금으로 주는 건데 왜 그걸 현기차가 그거 감안해서 초기 차값을 높게 잡는지 이해가 안가네요. 얌체도 상 얌체같은 짓이라 보는데요?

보조금빼면 삼천만원짜리 차고, 그 돈에 저 사이즈 차를? 이란 말이 나오죠. 누가 언급하셨지만 저 사이즈 차면 높은 확률로 주거지가 아파트 아닌 일반 주택 또는 다세대 주택일
가능성이 높은데 충전도 분명히 문제되죠. 저 가격이면 당연히 고속충전도 빠질거고. 전형적으로 소비자 불편은 모르겠고, 보조금 꿀빨면서 비싼 값에 저스펙 차량이나 팔자라는 생각으로 밖에 안 보입니다","18754184","2024-06-28 09:10:40",""
"천문공","@Honor96님 10~80까지 31분 충전이라고 합니다.
스펙은 검색하면 바로 나오니 한 번 보세요.
스펙이 꽤 좋게 나왔습니다.

그리고 소비자가 보조금을 어디서 주는지는 생각할 필요가 있나 싶네요.","18754184","2024-06-28 09:20:02",""
"MI_1","@Honor96님 충전도 캐스퍼보다 느리고 보조금 거의 다받는 쉐보레 볼트는 어떻게 생각하시나요?","18754184","2024-06-28 09:38:12","2024-06-28 09:42:04"
"츄나만","@Honor96님 보조금 안주면 차값도 내릴거같습니다","18754184","2024-06-28 10:59:26",""
"에일리언","@천문공님
보조금은 제가 낸 세금인데, 전기차를 안사면... 제 주머니에서 여유있는 분들 주머니로 이동하는 셈 아닐까요...","18754184","2024-06-28 11:45:42",""
"히히히히히히","@츄나만님 어디서 봤던 멘트 같습니다. ㅎㅎ","18754184","2024-06-28 12:35:11",""
