"post_id","cmt_content","cmt_author","cmt_created_at"
"Henry","월요일 주가가... ㅠㅠ","15825466","2021-01-23 19:50:55"
"fuelpipe","뉴스 제목에 현대가 빠졌네요.","15825466","2021-01-23 19:52:15"
"hrothgar","공용충전소면 누가 보상을 해줄지 궁금하네요","15825466","2021-01-23 19:52:17"
"무릎취기쓰","이건 진짜 팔면 안되는 물건인 것 같은데요...","15825466","2021-01-23 19:52:45"
"샤키","한국에선 저래도 되니까 일까요? 미국에서 저러면 소송이다 뭐다해서 난리였을거같은데..","15825466","2021-01-23 19:57:07"
"아이카시아","대처를 못해서 계속 이슈에 장작을 넣는...아이오닉5도 곧 나오는데 어찌할지...뭐 평범한 현대하듯이 넘어갈거같지만요","15825466","2021-01-23 19:58:11"
"1945ST","니로는 한건도 없는거 같은데 설계 미스 아닌가요","15825466","2021-01-23 21:58:15"
"잇찌","아이오닉5 가격은 옵션으로 많은 부분이 빠질 가능성이 있어 나와봐야 알거 같네요.","15815293","2021-01-20 12:42:26"
"냐핫핫헐","@잇찌님 듣고보면 많이 옵션 갈라치기 하긴 할듯해요 ㅋ","15815293","2021-01-20 13:41:35"
"냐핫핫헐","@고재혁님 솔직히 그러면 아이오닉5 메리트가 별로 없지 않을까요;;;","15815293","2021-01-20 13:42:04"
"새벽세시","옵션이 테슬라보다 좋아서 싸게 나올지는 모르겠네요. 옵션걸고 보조금 100% 받으면 조금 쌀수 있을거 같아요.","15815293","2021-01-20 12:49:51"
"냐핫핫헐","@새벽세시님 보조금 구간은 절대로 맞출거 같긴한데... 일단 보조금 생각하고 낸 차이입니다. Y롱레는 50% 일듯하고...","15815293","2021-01-20 13:42:43"
"DMWriter","1~7까지 전부 예상, 예측이네요.. 아이오닉 5 실차가 나오고 시승기차라 풀린 다음에 생각해봐도 될 것 같습니다.","15815293","2021-01-20 12:51:41"
"냐핫핫헐","@DMWriter님 맞습니다 ㅋ 아직 뭐 대충만 나온거라 ㅋ 그래도 머리속으로 이것저것 생각하는거죠 ㅋ","15815293","2021-01-20 13:43:08"
"킁킁~!!","모델Y 중국 싼마이 버전 들어오면 아주 재미있는 경쟁이 될 듯 합니다.","15815293","2021-01-20 12:51:44"
"냐핫핫헐","@킁킁~!!님 아무래도 무역계약 떔시 미국버전만 들어올것 같아요 ㅋ","15815293","2021-01-20 13:43:36"
"지니어스명수","킁킁~!!님// 아쉽게도 몇년 동안은 아마 그럴 일은 없지 않을까요... 중국 버젼이면 가격 품질 모두 미국생산보다 낫다는ㄱ참 아이러니 하죠! 그간 중국 품질에 대한 우리 생각을 기준으로 한다면...","15815293","2021-01-20 13:45:17"
"골용진","@킁킁~!!님 중국 생산품은 관세 때문에 어렵고 상해기가가 생산하는 물량으로 중국 내수 소화하는데도 벅찰거에요.","15815293","2021-01-20 14:06:32"
"사자머리12","감가 생각하면 모델Y 입니다.","15815293","2021-01-20 12:54:30"
"냐핫핫헐","@사자머리12님 맞습니다. ㅋ 근데 또 현대 인기차들은 감가가 심하지는 않죠 수요는 충분하니","15815293","2021-01-20 13:44:08"
"kubectl","@님 아이오닉은 인기차가 아니었죠. 제네시스 브랜드도 아니고..","15815293","2021-01-20 16:34:52"
"재미난거없나요","아이오닉5 글로벌 런칭해서 팔기전까지는 모델y입니다","15815293","2021-01-20 12:56:01"
"냐핫핫헐","@똑휴바로님 확실히 검증은 모델Y가 압도합니다 ㅋ","15815293","2021-01-20 13:44:33"
"휘파람","as, 충전 인프라가 태슬라보다는 현대차가 좋은 점이 장점이고.. 나머지는 테슬라에 점수를 주고 싶내요. 그런대, 충전 문제는 사실 집밥이 없으면 큰 불편을 격는게 전기차 이기에 우열을 가릴 필요는 없을거 같고요","15815293","2021-01-20 12:59:58"
"DreamGate","@휘파람님 아이오닉5 차박 옵션 과 편의장비 등 을 찾아보사면 모델Y 차별화된 장점 생각보다 많습니다.","15815293","2021-01-20 13:04:26"
"냐핫핫헐","@휘파람님 여행다닐때 급속 충전이 필요할때도 있을것 같아 고려해 보았습니다 ㅋ","15815293","2021-01-20 13:45:03"
"mikastar","2,3,4는 예측이기보단 이미 확정이 아닐까요? 티저이미지랑 완전 다른 느낌을 주는 차는 없었고 고속충전은 이미 사업시작하고 설치중인 휴게소도 있고(설치장소는 거의 정해진것같은데 시간이 문제라고 봅니다) 220v 아울렛이랑 우리나라사람이 사랑하는 옵션..은 기존에도 있고 더 넣을수 있거나 그러니까요 코나 불 나는거 자체는 현대만의 문제인지 아닌지는 둘째치고(SK셀코나랑 니로나 쏘울은 문제가 없어서..) 대응이 너무 구렷던지라 그게 제일 큰 리스크긴 하죠... 근데 저라면 차박은 큰관심없어서 y살것 같긴해요. 역시 주행거리 긴게 좋습니다..","15815293","2021-01-20 13:05:23"
"냐핫핫헐","@님 Y도 차박하는데 무리는 없어서... 솔직히 안전빵은 Y인것 같습니다","15815293","2021-01-20 13:45:42"
"mikastar","@님 하지만 차박하는데 있어서 아울렛은 정말 좋은 옵션아닙니까!!","15815293","2021-01-20 14:01:54"
"아잉","현대와 환경부에서 설치하는 초급속충전기는 현재 급속 가격대랑 다르게 책정한다더군요~ dc콤보라 일반 차량도 가능하고 테슬라도 어댑터사용가능 모3,모y 최고속까지 이용가능할수도 저는 모델3 몰지만 지금 현상태에서 다시 사야 한다면 모델y 고민안하고 사겠습니다. 스탠플 출시했다면 모y 스탠플로 이미 삿을지도 ㅎㅎ as는 저번에도 댓글달았지만 현재 현대 블루핸즈망으로는 전기차 정비어렵습니다. (일반적 접촉사고 사고처리는 현대가 압승이겠죠 저렴하고 빠르게) 오히려 전기차만 하고있는 테슬라가 서비스면에서 더 나을수 있다고 봅니다. 전국에 이번년도만 대전부터해서 인천 등등 넓히는걸로 알고있고 코나ev 리콜대응하는거보고 as수준;;을 다시 생각해봤습니다. 저는 현대전기차도 2년몰았었고 as경험 둘다했었지만 만족도는 테슬라가 더 높았습니다.","15815293","2021-01-20 13:06:11"
"냐핫핫헐","@아잉님 좋은 의견 감사드립니다. 저도 코나 EV사건 보니까 후덜덜 하긴 해요","15815293","2021-01-20 13:46:28"
"엑스베이스","아잉님 테슬라 차량들은 현대와 환경부에서 설치하는 초급속 충전기 쓰면 민폐입니다. 회전율 올릴려고 하는건데 테슬라 차량이 쓰면 느려서 회전율 떨어지죠. 그리고 테슬라용 DC콤보 어뎁터 나오는것도 안전 때문에 속도 리밋 걸릴 확율이 크구요. 테슬라가 공용충전기 쓸려면 50~100kw급만 쓰는게 맞습니다.","15815293","2021-01-20 19:28:16"
"리릿","모델3LR을 굴리고 있는데, 다시 사라하면 아마 모델Y나 아이오닉5 중에 고를 것 같습니다. 일단 모델Y 계약해놓고, 내년 4월 경에 아이오닉5가 출시되면 그때 가서 두 타종 모두 직접 보고, 타보고 결정해도 늦지 않을 것 같네요. 다만 전기차가 빠르게 쏟아지다 보니.. 음.. 사실 내년 하반기나 내후년 상반기만 가도 제네시스, 독3사 등에서 더 멋진(신형이니까!) 전기차들이 더 나올 것 같은데.. 그럼 또 그 차로 바꾸고 싶어지겠죠.. ㅋㅋ","15815293","2021-01-20 13:09:18"
"냐핫핫헐","@리릿님 일단 예약 걸어두고 아오오닉5 볼 생각입니다 ㅋ","15815293","2021-01-20 13:47:04"
"일라임","하이차저는 현대차 전용이 아니라 모든 전기차 이용 가능이에요 ㅎㅎ","15815293","2021-01-20 13:10:09"
"솔로맥","@님 그렇죠. 심지어 테슬라도 가능 (DC콤보 어뎁터 올해 1분기 출시라고 하니...) 그렇지만 현대도 하이차저 충전료를 높여서 기존차량 사용을 억제하고 아이오닉5 구입자들에게는 충전료 할인 프로모션을 할거라는 예측이 있네요.","15815293","2021-01-20 13:20:32"
"냐핫핫헐","@님 넵 근데 350Kw 풀충전을 지원하는건 아이오닉5라 차이는 좀 있죠. 사실 진짜 그속도 나오는지 검증부터;;;;","15815293","2021-01-20 13:47:57"
"라마님","2020년식 10,000km 주행한 코나EV 몰고 있지만, 곧 나올 모델Y도 예약하려고 합니다. 다행히 제 차는 이슈가 없어서 잘 타고 있지만, 문제에 대응하는 태도에 정말 많이 실망했습니다. 또한.. 아무리 파란손 지점이 많아도 전기차는 가려 받는 점을 감안하면 그렇게 인프라가 좋은 편도 아닙니다..","15815293","2021-01-20 13:11:30"
"냐핫핫헐","@님 아 진짜 코나EV케이스는 너무 실망 했습니다.","15815293","2021-01-20 13:48:24"
"DreamGate","수도권 살면 모델Y 지방살면 아이오닉5 ㅎㅎ","15815293","2021-01-20 13:12:48"
"솔로맥","@DreamGate님 상반기에 대전에도 테슬라 서비스센터 오픈한다고 합니다. 향후 계속 지방 광역시급에 서비스센터 설치한다고 하니 기존보다 괜찮아져요.","15815293","2021-01-20 13:22:43"
"냐핫핫헐","@DreamGate님 일리가 있긴 합니다 ㅋ","15815293","2021-01-20 13:48:56"
"선잎","차량 감가 차이는 어떤가요?","15815293","2021-01-20 13:38:25"
"냐핫핫헐","@선잎님 아무래도 Y 감가 방어가 상당할것 같은데 아이오닉5 상품성이 좋으면 수요가 높을거라 아주 나쁠것 같지 않습니다. 다른수입차보단 현기 감가방어가 좋으니까요","15815293","2021-01-20 13:50:04"
"sulamun","같은생각입니다... 단 저는 패밀리카로 써야되서 실내공간과 트렁크가 얼마나 되느냐가 지금 아이오닉5를 사느냐.. 아님 나중에 나온다는 현대 대형 SUV(아이오닉 7?)을 기다리느냐 입니다.... 지방에 살아서 테슬라는 집사람이 절대 허락을 안하네요... 예전에 수입차 AS 까다로움에 당한 경험이 있어놔서...","15815293","2021-01-20 14:03:46"
"냐핫핫헐","@체사레님테슬라 AS 수준은 괜찮던데 입고 하는데 막 2~3달 걸리더라구요;;;","15815293","2021-01-20 14:21:58"
"sulamun","@님 제가 있는곳은 아예 없으니까요 AS 센터가요 ㅠㅠ","15815293","2021-01-20 14:50:36"
"머할래","금액차이는 아직 아무도 모르죠...둘다 가격공개 안한 상황이라서....뭐","15815293","2021-01-20 14:04:31"
"냐핫핫헐","@머할래님 맞아요 ㅋ 그냥 예상해보는거죠 뭐 ㅋ","15815293","2021-01-20 14:22:15"
