"post_id","cmt_content","cmt_author","cmt_created_at"
"리누","현대차는 코나로 여러 차례 났고, egmp기반에서는 아직 없는것 같습니다. 테슬라도 사제전장 혹은 사고, 손상으로 발생한 사례 외에 아직 국내에서는 자연발화 사례 없습니다. 해외 사례는 있는데 자체 결함인지 다른 문제가 있었는지는 추적을 못해봤네요.","18776692","2024-08-02 19:52:39"
"PeterMarie","@리누님 결국엔 보조배터리나 페달 블랙박스 같은 물건을 장착하거나, 외부 충격을 주지 않은 상태에선 화재가 나기 쉽진 않겠군요. 하루 종일 마음이 찝찝합니다. 제가 타는 차가 아니라 애랑 와이프가 타고 다니는 차라 더 맘이 안 좋네요.","18776692","2024-08-02 19:55:53"
"뚜따당","이전에 볼트EUV 화재가 있었습니다.","18776692","2024-08-02 19:58:05"
"MO42","솔직히 눈치무지보이네요. 와이프는 저런차 왜 샀냐면서 팔아버려라는데 저도 좀 겁나서 고속도로갈때는 내연기관타려고 합니다. 하루 빨리 원인규명이되면 좋겠습니다.","18776692","2024-08-02 20:01:29"
"mikastar","대충.. 정리하자면 작년기준으로 내연기관과 전기차 둘다 등록대비 화재 발생 비율은 0.013% 이고. 작년에는 72건의 전기차 화재가 발생했습니다. 이중 48%는 주차중(충전포함)입니다. 그 외에는 운행중이나 사고로 인한 화재죠. 내연기관도 주차중 화재가 있습니다. 비율은 26%정도 라고 하네요. 이번에 처음으로 큰 피해를 일으킨건 이유가 다 있는겁니다.","18776692","2024-08-02 20:02:15"
"검객","@님 화재비율을 비교할때는 5년이하와 5-10년차로 나눠서 봐야 할것 같습니다.","18776692","2024-08-02 20:42:08"
"무임승차","코나EV(1세대), 볼트EV, EUV 차들이 당시 LG 배터리 문제로 화재가 발생한 사례가 있는걸로 압니다. 하지만 이번처럼 엄청난 대형화재, 거기에 충전중도 아닌 사례는 국내에선 흔치 않은걸로 아네요","18776692","2024-08-02 20:16:19"
"Tide","https://biz.chosun.com/industry/car/2021/06/23/RMFJM3AUN5AVJMF3WLLRURUPGQ/ 코나의 경우는 좀 있었지만, 충전중이 아니라 주차중에 화재가 나는 경우는 드뭅니다. 보통 외부에서 배터리에 충격을 받은 차량이 주차후 화재가 나는 건이 해외에서 수년전에 있었지만, 충격을 받아 문제가 생긴경우 사전적으로 주행불가하도록 기능을 추가한 경우가 많아 근래에 들어서는 예를 보기 어렵습니다.","18776692","2024-08-02 20:34:02"
"따라란!","중국산 소형 전기차가 주차 후 화재가 일어난 적이 있긴 합니다. 다만 차량 자체가 워낙 작아서 이렇게 크게 번지지 않았어요.","18776692","2024-08-02 21:34:36"
"방송부서","흔치 않은 일이 발생되니 더욱 민감한 것 같습니다.","18776692","2024-08-02 21:36:08"
"origins","코나 ev때 이런 큰 사고 없었던게 천만다행이긴 하네요","18776692","2024-08-02 22:07:01"
"토끼토스트","다른제조사 차량보다 벤츠에 사용된 catl ncm배터리가 기존에 화재이슈가 있었어요 그배터리를 사용한 차량이 벤츠말고도 몇 더 있습니다 ㅠ /Vollago","18776692","2024-08-03 00:59:26"
"eNGINE","테슬라는 미국에서 주차중 화재가 난 경우가 종종있습니다. 딜리버리 트럭에서 불난적도 있고 서비스 센터에 입고 했다가 불난적도 있고 다양합니다.","18776692","2024-08-03 08:20:36"
"Karyudrian","지상에 주차장이 없는 단지에서 전기차 지하에 주차 하지 말라고 하시는 분들은 무슨 생각으로 그런 말을 하는건지 모르겠습니다. 뭐 전기차 타는 입주민은 이사 나가라는 얘긴지... 차를 바꿔오라는 얘긴지.. 말이 안되는 소리도 정도껏 해야 고민을 해볼텐데.. 아니면 대국적으로 입대위 의결해서 지상 시설 다 밀어버리고 주차장을 지어주던지요... 지하 주차 하지 말라고 하시는 분들도 이건 찬성하시겠죠..?","18776665","2024-08-02 18:51:06"
"검객","@Karyudrian님 전기차화재 전용 자체 대물 보험상품이나 주차장화재보험 전기차특약 나올때까지만 참으시면 될것 같습니다.","18776665","2024-08-02 18:56:22"
"힝힝이","Karyudrian님// 입대의는 그래도 모두의 의견을 수렵해서 대안을 찾으려하는데 꼭 무대뽀로 대안책마저도 반대하는 분들이 계시죠.. bmw때도 그랬습니다 지하는 안되고 지상에 올리게했는데 디젤때문에 숨막힌다고 단지밖으로 빼라고 난리피우던분이요. 그때 그 난리피워서 차들이 단지 밖에 대기도했었고 주정차 딱지 러쉬가 발생하면서 개 싸움도 났었고 그랬습니다.","18776665","2024-08-02 18:59:14"
"VIBE","@Karyudrian님 이미 520d 화재 사건때 주차 못하게 한 전례가 있어서요. 아파트 뿐만 아니라 상가나 각종 건물 주차장에서도 주차 못하게 한곳 많았습니다. 반대 입장에서 본인 재산권에 피해가 갈 수 있는데, 피해보상 주체도 명확히 없다면 불안한것도 당연하죠.","18776665","2024-08-02 19:00:43"
