post_id,cmt_content,cmt_author,cmt_created_at
521939,현대 홍보기사네,데부루I코나I창원,2020-10-22 21:25:00
521939,최선의 노력이란다.;;; 최대의 민폐겠지... 아.. 뭔 이딴 회사가 다있냐...,근육이IKEI서울,2020-10-22 21:38:00
521939,뭘 최선이야~10대 넘어설 때 항의했는데 전국 코나 원인규명시까지 운행정지가 아닌 아몰랑하는 순간 신뢰는 요단강 넘어갔어,쏭윤이ㅣ코나ㅣ전북,2020-10-22 21:41:00
521939,홈투홈서비스 무상이라는데요? 혹시 받아 보신분 있으실까요?,아카이l니로l충남,2020-10-22 21:56:00
521939,제가 어제 홈투홈 무료로 받았엉요,포러너I코나I영등포,2020-10-23 06:15:00
521939,오 그렇군요,아카이l니로l충남,2020-10-23 06:17:00
521939,현대 홍보 기사네요. 충전중 10분 대기하고 90% 이상부터는 속도 느려진다는 내용은 없네요..고객들 불편하다는 내용은..어디에,미래소년ㅣ코나ㅣ대구,2020-10-22 22:09:00
521939,아주 네비에다가도 다운그레이드 광고하는거 보고 소름돋는다,포리I코나evI고양시,2020-10-22 22:23:00
521897,절대 사과 없지요..그냥 고객과실로 몰아가지 않으면 다행이라고 봅니다,제이슨l프라임I대구,2020-10-22 19:44:00
521897,그러게요. 현대가 사과했다는 기사는 못봤던 것 같네요.,헬리I코나EVI세종,2020-10-22 19:55:00
521897,현대는 국가기간사업이라는 특혜를 오랫동안 받다보니 특권의식이 강해진거 같습니다. 그 특권의식이 없어지지않는 한 저런 일은 없을 겁니다,쏭윤이ㅣ코나ㅣ전북,2020-10-22 20:15:00
521844,"남편과 저, 20년 동안 쉐보레(대우)만 타다가 처음으로 현대차 구입했는데 이게 웬 날벼락인지 모르겠네요혹시나 화재 날까봐 걱정되서 운전하는 게 두렵네요차 반품하고 싶어요",며르치짱구I코나I충남,2020-10-22 17:41:00
521844,볼트 코나 고민고민하다 코나 선택 ㅠㅠ,해맑은I코나I춘천,2020-10-22 21:04:00
521844,저랑 반대네요~~ 전 20년넘게 현.기차만 구매했었습니다ㅜㅜ 이후 전기차는 첫쉐보레지만 as수리도 친절하고 아직까지 불편한거 없네요~~,가리짱I볼트I충남,2020-10-23 10:49:00
521844,저도 현대두대째 새차구매하였는데 다시는현대차구매할생각이없네요 ㅠㅠ,미미아빠K코나울산,2020-11-06 12:21:00
521844,좋은정보 감사합니다,도날드l코나ㅣ서울,2020-10-22 18:34:00
521844,좋은 정보감사드립니다 ~,미미아빠K코나울산,2020-10-22 20:46:00
521829,블박 확률 높아요... 경차에나 들어갈만한 배터리용량이 들어가 있어서 더 그렇더라구요,블릭I코나I제주,2020-10-22 16:55:00
521829,상시전원을 꺼야겠군요.. ㅠㅠ 감사합니다.,아웅I코나I서울,2020-10-22 16:58:00
521829,"사업소까지는 아니고요, 파란손가시면됩니다~ 아직 3만도 안타셨는데, 보증수리가능하지 않을까요?",서페이서I코나I아산,2020-10-22 16:58:00
521829,네 블박 상시로 저전압시 꺼지도록 설정해놨는데 점프할때 3.4v 인가 그렇다고 하더군요.. 베터리 세이브가 작동 안하나봐요.. 요즘 그런문구가 시동시 본적이 없네요..,아웅I코나I서울,2020-10-22 17:01:00
