post_id,cmt_content,cmt_author,cmt_created_at
516005,"뒤에서 받았으면 목 다칠수 있어요. 병원 가서 치료부터. 2,3일 정도 지나야 몸 상태 정확히 알수있어요.그리고 전기차는 배터리가 생명이고 외부 충격 받았다면 수리도 필요하겠지만 배터리 검사 받는게 좋을듯 싶네요.",쏭윤이ㅣ코나ㅣ전북,2020-10-09 21:00:00
516005,쉐보레 정비소에서 차를 가질러 온다는데 배터리 이상 유무나 충격 유무 검사해달라고 하면 될까요? ㅠ,산양I볼트EVI경기,2020-10-09 21:00:00
516005,배터리 검사 무조건 받아봐야 한다고 판단됩니다..배터리 이상현상이 서서히 나타날 수도 있다고 봅니다,쌘비,2020-10-09 21:07:00
516005,오늘 경부 고속도로 천안 근처(?) 에서 볼트의 후방 충돌 사고를 목격했는데 산양님이 셧나요? ㅠ,과니Ie트론I평택,2020-10-09 21:49:00
516005,네 맞습니다 ㅠㅠ.... 뒤에 차량이 차가 많이 막히니 버스 전용 차선으로 갈려고 속도 순간 확 내셔서 난 사고 입니다 ㅠ,산양I볼트EVI경기,2020-10-09 22:16:00
515995,환영해요,광전안야73,2020-10-09 21:32:00
515995,반가워요,재봉스,2020-10-09 22:18:00
515995,가입을 축하드립니다.^^,아빠통ㅣ없음 ㅣ대구,2020-10-09 22:42:00
515991,"엘지가 납품하는 베터리를 사용하는 자동차회사중 왜, 현대만 불이나는건가요",스윗가이코나I광주,2020-10-09 20:41:00
515991,그중에서 코나만 ㅋㅋㅋ,흔한사람코나경기,2020-10-09 20:58:00
515991,지들끼리 싸우기 전에 다 바꿔주고 나서 잘잘못을 가리든혀야지. 이건 피해본 소비자는 계속 불안하게만 만들고...... 뭐하는 짓거리인지... 근데 현대vs엘지가 아니라 국토부vs엘지라는 구도도 웃기네요..,태후니I코나I천안,2020-10-09 21:21:00
515991,국토부는 흉대의 끄나풀일 뿐이죠.,땅콩I볼트evI서울,2020-10-09 21:47:00
515991,쌈질은 나중에하고 일단 터지는 배터리좀 어떻게 해야 할듯.,도도롱I코나I경기,2020-10-09 22:20:00
515991,이런글은 휸기차가 좋아해요...본질은 배터리 셀 납품하는 Lg가 아니라 조립 생산하는 제작사에 있습니다. 배터리 양극문제라는데 BMS업데이트해서 잡겠다? 좀 이상하지 않나요? 컴퓨터본체가 폭팔하여 화재가 난다는데 윈도우 업데이트 하는꼴... 불날조짐이생기면 전원을 소프트웨어로 차단하겠다는데 이건 뭐 불안해서 컴퓨터로 중요작업을 하겠습니까?,레전드I코나I제주,2020-10-09 23:59:00
515991,흉기가 흉기했는데 뭘 그리놀라실까요? ㅋㅋㅋ 명불흉기 최고다~,림블루I평택,2020-10-12 09:19:00
515989,자발적으로 리콜 걸었다면 사용자에게 맞는 리콜을 해야죠.면피밖에 안됩니다. 이건,드라이덴I코나I서울,2020-10-09 20:30:00
515989,단체 소송이 정답일듣요. 미국처럼 징벌적 손해배상을 도입하면 좋으련만 국개놈들과 문정부도 움직일 생각을 안하니 소비자만 봉이되는 나라.,외로운늑대ev아산,2020-10-09 20:34:00
515989,진짜 외나무다리에서 전쟁치루기 싫은데,드라이덴I코나I서울,2020-10-09 20:34:00
