post_id,cmt_content,cmt_author,cmt_created_at
513761,저도방금 받았네요 빠른조치가되길 바랍니다.,코나바리l코나l밀양,2020-10-05 19:02:00
513761,저는 아직 안왔습니다.,주니파파I코나evI대전,2020-10-05 19:03:00
513761,저도 문자 받았어요제대로된 조치가 있길 바래요 ㅜ,니은l코나l청주,2020-10-05 19:04:00
513761,저도 금방 왔어요. 그래도 현대가 대처하려는 의지가 조금은 보이네요. 빠른 조치 기대합니다,엑시아I코나I아산,2020-10-05 19:08:00
513761,말만하고 결국은 소비자가 알아서 조심히 타라는 개소리만 안나오면 좋겠네요,이순신ㅣ코나ㅣ대구,2020-10-05 19:11:00
513760,전 오늘 고객센터로 전화도 하고 1:1문의도 넣었습니다. 그랬더니 지역 블루핸즈에서 전화왔었습니다. 내방해주면 일단 배터리 상태에 대해 점검해드리겠다. 그리고 추후 현대에서 결과조치가 나오는대로 알려주겠다. 신속하게 할테니 조금만 기다려 달랍니다. 제 생각엔 코나 차주분들은 일단 고객센터에 문의 넣어서 우리가 움직이고 있다는 거에 대해 좀 알렸으면 합니다.,감량중I코나I인천,2020-10-05 19:04:00
513745,반가워요~,쨔아앙,2020-10-05 18:12:00
513745,네!안녕하세요~,홍시 목포,2020-10-05 18:14:00
513745,반가용,두번째봄날,2020-10-05 21:09:00
513745,안녕하세요,홍시 목포,2020-10-06 19:29:00
513702,모델3,동이l아직없음l서울,2020-10-05 17:12:00
513702,차량 용도에 따라 다르겠지만 일단 전기차 전용 플렛폼을 사용햇냐 안햇냐가 큰 거 같습니다. 이걸 모르고 구입한 저는 후회중입니다. 이미 늦었지만요 코나.니로 기존 내연 기관차에 전기모터만 장착하였죠. 본넷 열어보시면 휑합니다. 반대로 테슬라 차량 애초에 전기차 전용 플렛폼 개발로 급이 다른 차로 보여집니다. 앞으로 나올 현대기아 신차도 전기차 전용플렛폼으로 새로 나오니 좀더 기다려 보시는것도 좋은 선택일거에요,효설l코나l인천,2020-10-05 17:14:00
513702,나이가 어려 보험료때문에 모3 사려다 코나샀는데 말도많고 문제도 많고 한거보면 보험료 무시하고 모3 롱레인지 살걸그랬나봐요 네비를 잘 안쓰는 입장에서 니로나 코나나 공간빼면 옵션도 얘는 이거넣고 쟤는 이거 빼고 도찐개찐인거 같아요,원I코나I충북,2020-10-05 17:13:00
513702,모3 살수 있으면 당연히 모3죠,청도팬더l볼트l대구,2020-10-05 17:17:00
513678,이건 소송전으로 가면 엘지가 이길걸요같은시기 생산된 같은 종류 배터리 다른차량 타사에 납품한 기록 있으면배터리문제는 아니라는게 간접 증명될테니까요,봘트lBOLTSOULl제주,2020-10-05 16:38:00
513678,LG화학 밧데리가 문제면...코나 외에 다른 차량들도 납품되어 장착되었을텐데..그럼 그 차들도 문제가 있어야 할껀데...,돈치I니로evI제주,2020-10-05 16:48:00
513678,책임을 전가 하기 위해 싸우느라 리콜이 미뤄지지 않을까 걱정되네요..ㅜ 국토부에서 강제리콜 명령 내려 주면 되는데 현기와 한통속인거 같아서 한숨만 나옵니다.,포러너I코나I영등포,2020-10-05 17:13:00
513678,아직 정부자체에서 따로 전기차 화재에 대한 조사는 진행 하고 있는게 없는 듯 합니다.,로이l니로l군산,2020-10-05 17:26:00
513678,어그로 끌기로 봐야죠. 내연차량에 불나면 휘발류가 원인이니 정유사 책임도 있다고 하는거랑 같은 논리죠. 저게 배터리제조사에 책임이 있다면 전기차는 만들면 안되는 거구요.,바람사자I볼트EVl부경,2020-10-05 17:51:00
513678,저는 개인적으로는 LG가 품질관리는 훨씬 뛰어나다고 생각합니다.,근육이IKEI서울,2020-10-05 17:54:00
513678,코나 엘진데 ㅠㅠ,브로커리 I코나I 마산,2020-10-05 18:17:00
513678,제생각에는 부실한 하부의 밧테리 보호판이 오물이나 충격에 감당못하다보니그 여파로 밧테리의 모듈이나 연결부에 습기가 오염돼서 그런거아닐까요,헐레벌떡I코나I서울,2020-10-05 19:22:00
