post_id,cmt_content,cmt_author,cmt_created_at
513969,대책은있을까요?,인절미나줄러,2020-10-06 07:59:00
513969,현대차가 지금까지 국내 소비자에게 한 행동을 보면 코나 전기차 구매자의의 안전보단 현대차의 이익을 위해 행동 할 것입니다. 현대차 알바가 쓴 듯한 글들이 보이기 시작하고 지금 이 글도 현대차에서 모니터링 하고 있을 것으로 보이네요. 현대차에서 코나전기차의 결함을 명확히 밝히고 근본적인 해결을 해 줄때까지 알바글에 휩쓸리기보단 계속해서 언론 게시판 SNS를 통해 문제를 제기하고 공론화 하는게 필요하다고 생각되요.,포러너I코나I영등포,2020-10-06 08:25:00
513969,이 정도 분위기면 현대에서 뭔가 대책이 나오지 않을까 기대해 봅니다.,당근배터리,2020-10-06 08:32:00
513969,현대도 정확한 원익 파악 중이겠지요,해남필드,2020-10-06 08:52:00
513969,빨리 해결되기를 기대합니다,hdc123,2020-10-06 23:34:00
513968,별명I전기차명I지역 한글별명으로 변경 해주세요.,아트라스I니모3I울산,2020-10-06 07:06:00
513968,넵,전기1코나1대구,2020-10-06 07:11:00
513968,이게 배터리문제라고 다들 보도하는데냉각수. bms. 배터리보호커버 새로 해줘야 완벽할텐데 . 이중에 한개라도 제대로 해줄런지,하누ㅣ코나ㅣ 화성,2020-10-06 07:42:00
513968,원인을 제대로 찾아서 화끈하게 리콜해주면 좋겠네요.,당근배터리,2020-10-06 08:33:00
513968,"2018년부터 화재발생인데 아직도 발생하는걸로 봐선, 원인을 못 찾은 거 같네요.",메르테I니로I서울,2020-10-06 09:23:00
513968,제대로 된 조치가 나오길 기대해봅니다.,심공l코나l대전,2020-10-06 14:07:00
513967,아휴,릭슨I코나EVI천안,2020-10-06 07:02:00
513967,코나 원인규명전까지는 안 팔려야 정상인데...그래도 사는사람 있겠죠 ㅠㅠ,전기l니로l전남,2020-10-06 07:04:00
513967,나는 아니겠지겠죠 ㅠㅠ,중국스,2020-10-06 07:07:00
513967,주행중...? ㅠㅠ 너무 무서운데,부천ll머스크,2020-10-06 07:44:00
513967,연식은 정리되어 있는거 없죠?,비솔아빠I코나I인천,2020-10-06 07:46:00
513967,주행중 ㅎㄷㄷ...,루이스l아이오닉l경기,2020-10-06 07:47:00
513967,차 공장에서도 이미 화재가 ㄷ ㄷ ㄷ,밤섬I모델3I세종,2020-10-06 08:08:00
513967,주행중은 정말 충격.ㅠ,군포G라피,2020-10-06 08:27:00
513967,주행중은 조금 예외상황일듯하네요,치이타아I청주,2020-10-06 08:30:00
513967,오스트리아 주행중 1건!!!,당근배터리,2020-10-06 08:33:00
513967,20년6월 고양시 충전중 화재 1건 더있습니다. 거주지가 아니라서 기사화되지도 논란거리가 되지도 않고 묻혔습니다.,고래밥I모델3I경기,2020-10-06 09:09:00
513967,웃긴게ㅠ왜 코나만 발생하냐 이거죠. 니로는 안 그런데.,예비ㅣ오닉ㅣ대전,2020-10-06 09:10:00
513967,아~~ 그래서 뉴스에서는 13건아라 하는 군요,불독suduk2 코나 충남,2020-10-06 09:14:00
513967,오스트리아 주행중은 무섭네요...,메르테I니로I서울,2020-10-06 09:21:00
513967,코나만 10대나 넘게 불났습니다. LG베터리셀 문제가 아니라 흉대 설계결함 외에는 설명이 안돼죠. 너무나 명백한데 LG베터리 운운하며 물타기라니. 누가 속냐? 사람들을 얕봐도 너무 얕보네요.,땅콩I볼트evI서울,2020-10-06 09:34:00
513967,대구만 유난히 많은 것도 신기하네요,다짐I코나EVI대구,2020-10-07 00:40:00
513955,네 맞아요. 솔직히 표현하면 코나 베터리 장착 상태는 쿠킹호일 도시락. 더도 말고 딱 그수준입니다. 티타늄 덧대놓은줄 알았는데 그냥 얇은 강판에 안은 알루미늄..어이없죠. 이렇게 해놓고 소비자과실 물어서 2천만원을 뜯어내는건 양아치가 아니고 뭐겠습니까. 그딴식으로 베터리를 달아놓으면 SK베터리니 LG베터리니 무슨 소용이겠어요. 현대는 양아치입니다. 테슬라와 비교만해봐도 코나는 기본 설계부터 한참 잘못한 차를 과대포장해서 팔아먹은겁니다.,땅콩I볼트evI서울,2020-10-06 03:27:00
513955,작업 계정들 코나 화재 사건 이후 가입하고 활동 하는것도 웃기네요,사마ㅣ볼트ㅣ광명,2020-10-06 03:51:00
513955,맞는 말씀입니다. 가입 바로 후 배터리에 대한 해바그런 지식을 막 풀어 놓다니... 대단스럽더군요,나노l니로l동탄,2020-10-06 04:04:00
513955,혹시 어떤 넘이 그런가요?? 함 그 글좀 보게요... ^^,jian 코나 충남,2020-10-06 13:07:00
513955,Bms 업데이트로 배터리 관리 프로그램 하나더 깔고 거기서 문제 체크 된 배터리만 리콜 해줄듯,수녕군IM3I서울,2020-10-06 05:49:00
513955,셀은 lg화 이지만..bms 제조사가 다릅니다..볼트는bms도 lg화 제품이고 (셀+bms둘다 lg화)코나는 bms가 현기협력사 제품입니다.. (셀만 납품...),희야I쏘울1점5세I인천,2020-10-06 07:33:00
513955,제대로 알고 계시네요,치이타아I청주,2020-10-06 08:32:00
513955,비인기 차종...이지만 슴삼이도 LG 배터리 차량입니다. 배터리 제조사 문제보다는 현대의 설계 오류 같은데....,현준ㅣSM3ㅣ마산,2020-10-06 08:14:00
513955,보호강판 + 쇼바업이 답인 것 같네요.,당근배터리,2020-10-06 08:35:00
513955,배터리 셀만 동일하지 bms나 패키징은 각 자동차 회사의 노하우입니다. 동일한 셀이라도 이 둘을 어떻게 하느냐에 따라 성능이 달라집니다. 이러다 보니 화재가 나면 셀의 잘못인지 패키징의 잘못인지 알아내기가 힘이 듭니다.,커피중독l서울,2020-10-06 08:40:00
513955,테슬라도 엘지꺼 쓰고 있어서,머신러닝I모델3I안양,2020-10-06 09:27:00
513955,확실한건 물타기 시전을 하는걸 보니 앞으로 불이 더 날꺼라는 확신이 있나보네요,동글이ㅣ성남분당,2020-10-06 11:03:00
513955,좋은의견이네요.. 80%만 충전해서 사용하고 있으니.. 사용못하고 있는 20% 배터리에 대해선... 환불이 필요할듯...,jian 코나 충남,2020-10-06 13:06:00
513955,내연기관으로 따지면 엔진만 똑 떼서 차 맨 앞에 달려 있는 상태라고 보면 됩니다.그게 뭐 어때서 하실 분도 있겠지만... 그 엔진에 돌 하나 날아오면 바사삭 하는 상태라고 보면 됩니다.,6K2KNII모델3I오산,2020-10-06 16:04:00
513955,구구절절 맞는 말이네요....,지쓱I코나I경기도,2020-10-06 22:01:00
513955,"테슬라, 볼트 등의 전기차 전용플랫폼으로 개발한 모델들보다는 개발원가가 훨씬 낮을거고, 마진여유도 있을거라 추정됩니다. 그러면 이럴때 고객들에게 좀 여유있는 모습으로 대응하면 좋을텐데...아쉽네요.",뽄드I볼트evI용인,2020-10-07 09:51:00
513944,똥줄 타나 봅니다알바가 늘었어요,커핑홀릭I볼트I남양주,2020-10-06 01:58:00
513944,어처구니가 없네. 생*** ㅅㄲ들 같으니라고.,땅콩I볼트evI서울,2020-10-06 01:59:00
513944,워~워~ 가라 앉히시고 푹~ 주무셔요~저도 마저 진지한(?) 신입분 글 캡쳐하고 잡니다.,태후니I코나I천안,2020-10-06 02:02:00
513944,12대가 불났다는건 심각한 결함이고 자칫 사람 목숨도 잃을 수 있는건데 물타기나 하면서 아직도 소비자들을 우롱하고 있는게 화가 나네요. 현대 하는 꼬라지가 매우 한심합니다. 부모님이 현대차 싫어하시는데 아주 확실하게 이유를 알았네요. 제 평생 절대 현대차 살일 없을 듯.,땅콩I볼트evI서울,2020-10-06 04:02:00
513944,벌레는 박제시켜야 제맛이죠. 보이는 족족 게시판에 박제하려고 합니다.,땅콩I볼트evI서울,2020-10-06 04:02:00
513944,현대 자동차 인터넷 대응팀 있다고 들었습니다.ㅎ 관계자한테요.,모히또l볼트l창원,2020-10-06 02:12:00
513944,아니 현대 얘네는 전략이 없나봐요? 나참. 이 상황에 저런글 올리면 사람들 좋다구나 하게요? 이게 자칫하면 전기차 이미지 타격 주는 문제라 타회사 전기차 차주들도 예의주시 하고 있는데 뭐하자는건지 모르겠네요. 한심하네요 진심.,땅콩I볼트evI서울,2020-10-06 02:17:00
513944,노.현대 불매 운동할 때가 온듯! 귀족 노조. 소비자를 개 돼지로 아는 기업은 반 죽여야 됩니다. 기아를 현대에 흡수시켜 독 과점의 피해를 소비자가 떠 안고 있죠! 자국 소비자를 무시 못보게 이번엔 진짜 혼좀 나야 됩니다.,처음처럼l오닉l대구,2020-10-06 02:21:00
513944,밥먹듯이 파업하는거 보고 솔직히 차 제대로 만들기나 한건가 생각했었습니다. 회사 우두머리도 양아치 그 사원들도 양아치. 상황 파악을 못한건지. 사람들은 심각한데 물타기라니. 생양아치 ㅅㄲ들이고 꼭 망했으면 합니다.,땅콩I볼트evI서울,2020-10-06 03:51:00
513944,정말 너무하네요...... 이런식으로 대응하면 앞으로 차를 어떻게 팔려구,너구리달메,2020-10-06 02:41:00
513944,심각하다고 생각안하고 저렇게 대응하는겁니다. 상황 파악도 안돼는지. 한심해서 정말. 삼성이라면 저렇게 대응 안하죠.,땅콩I볼트evI서울,2020-10-06 02:54:00
513944,테슬라를 못따라올 수 밖에 없는 이유..,광주ll지원,2020-10-06 03:35:00
513944,네 괜히 테슬라 테슬라 하는게 아니죠.,땅콩I볼트evI서울,2020-10-06 03:51:00
513944,이러니 테슬라가 못따라오지 ㅋㅋ걔넨 ceo가 직접나와서 하지만우리 흉기는 알바 떼거지가 와서 깽친다 이말이야,망나니l더뉴오닉l충남,2020-10-06 03:39:00
513944,테슬라에 비비지도 못하죠. 회사 하는 꼬라지가 사면 안될 것 같습니다. 기본도 안된차를 과대포장해서 많이도 팔아먹은데다가 소비자에게 덤탱이.,땅콩I볼트evI서울,2020-10-06 04:08:00
513944,차가많이팔려서그렇치않을까요? bmw불났을때는 매일언론도그렇고주변에서 불매까지나왔는데. 왜 코나는12번째되여서 이제야 tc에한번봤어요. 참나~~~~자국민 을 아직도 호구로보는건지~~~~제 눈에는 신경도그닥 안쓰는것같아요. 많이팔릴수록 숨기지말고더 소비자 귀에귀기우려준다면더많이팔릴텐데~~~~,쩡아l볼트I의정부,2020-10-06 04:19:00
513944,와 ~ 물타기 하려고 하네요 진짜 ㄷㄷㄷ,아카이l니로l천안,2020-10-06 08:01:00
513944,흐음...,당근배터리,2020-10-06 08:37:00
513944,참조로 Ess 화재 난것도 있습니다,띵띵곰I니로I창원,2020-10-06 09:52:00
513944,"ESS 화재 원인이 베터리보호 미흡, 운영환경관리 미흡, 설치 부주의, 통합제어 보호시스템 미흡 이 4가지 원인으로 압축된다는데 코나에 적용하면 베터리팩 중 셀은 LG, 나머지 bms 현대 관련 업체로 현대 설계결함으로 가닥이 잡히는군요. 그리고 코나는 저 4가지 모두 해당되네요. 바딕에 거의 노출되다시피 설치된거며, 베터리 가용도 다른 차종에 비해 안전마진 낮고, 과충전이나 충전종료 안되는 등 제어시스템도 미흡합니다. 흉대의 설계결함이죠.",땅콩I볼트evI서울,2020-10-06 10:39:00
513944,ㅋㅋㅋㅋ 본인이 댓글을 순순이 응하는 이모습 ㅋㅋㅋ 의성이형 댓글 알바한테 좀 배우세요 인정하는 이 아름다운 모습 ㅋㅋㅋㅋㅋ깔끔하게 던져놓고 ㅋㅋ 댓글에 신경을 안써 ㅋㅋㅋㅋ 이거이거 일을 제대로 안하는거 같은데 돈은 다 받나??ㅋㅋㅋㅋ,쎈장I볼트evI전주,2020-10-06 13:10:00
513942,"이건 정보 공유라기 보다 지극히 특정 개인, 기업의 일방적인 입장 표명으로 보여집니다. 즉, 당일 가입하고 스무스하게 침투해서 용쓰네요 저분.",모션I코나I청주,2020-10-06 04:13:00
513942,위에서 시키니까요,수녕군IM3I서울,2020-10-06 05:18:00
513942,"본문 내용을 보면 무슨 말씀이신지 글의 요지는 알겠습니다. 다만, 전기자동차라는 커뮤니티안에서 활동 하시는 회원들은 많은 정보를 얻기를 원 합니다.위에 분이 말씀 하셨지만 가입 하신 후 얼마 되지 않으셨는데 의구심이 들게 만드시는거 같네요. 글의 내용이 잘못된게 아니라 충분한 오해의 소지를 남길 수 있습니다.",레인I경기,2020-10-06 01:34:00
513942,.....ㅡㅡ,강릉II루이16세,2020-10-06 01:35:00
513942,뭐하자는건지 진심. 사과해도 모자랄판에. 아니 진짜 뭐하세요? 네?,땅콩I볼트evI서울,2020-10-06 01:38:00
513942,가정에서 일어나는 화재 사고에서도 정확한 원인을 못 찾고 있죠.대부분의 사람들이라면 정확한 원인을 알고 그걸 예방하고 싶어합니다.특히 킥보드 같은 경우 화재규모가 엄청납니다.저런 걸 원천적으로 막으려면 어떻게 해야되는지 그걸 궁금해 하는 겁니다.그걸 알아내서 화재 사고를 막고 싶어합니다.교체주기를 잘 지키면 되는지 스웰링만으로 판단이 가능한 건지내부저항 측정으로 판단할 수 있을지 그런 걸 알고 싶어합니다.충전기가 문제다 과충전이 문제다라는 둥 엉뚱한 소리 말고,스말트폰유저I한국,2020-10-06 01:40:00
