"id","title","content","likes","url","author","views","created_at","updated_at"
"15848267","현대차 ""코나 전기차 화재, 깊이 사과…끝까지 책임 다하겠다""","","2","https://www.clien.net/service/board/cm_car/15848267?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","라인브레이커","4311","2021-01-30 23:37:50",""
"15846777","로이터: 현대차 임원들, 애플카 파트너십에 대해 의견 갈려","","8","https://www.clien.net/service/board/news/15846777?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","람파이","47513","2021-01-30 12:28:48",""
"15843061","모델y 시승기 많이 풀렸네요","https://youtu.be/6WFQ3_5nwVU핸들열선도 있고, 주행거리도 괜찮고..보조금 적게받는거 빼면 좋네요.아이오닉5는 이보다 더 좋을지 기대가 됩니다.","0","https://www.clien.net/service/board/park/15843061?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","댕장꾹","4070","2021-01-29 08:18:42",""
"15838847","테슬라 오너분들 정말 아무렇지도 않으세요?","<테슬라 오너분들 정말 아무렇지도 않으세요? 이 문제를 ‘그냥 가만히 보고 계실 건가요?’>- 주차시 화재는 탈출하면 되지만 정신을 잃고 전원이 차단 됐을 때 외부에서 문을 열 수 없는 건 심각한 문제.- 사고나면 일론 머스크가 아이언맨 슈트를 입고 날아와서 구해주지 않아.- 모든 문제에 대해선 똑같이 분노해야 하고 오너들이 적극적으로 나서서 시정을 요구해야.모두가 코나일렉 화재 얘기를 할 때오히려 테슬람에 따끔한 충고를 할 수 있는 용기역시 오토기어 답네요.(코나EV 화재에 선택적 분노를 하고 있는 건 아닌지 돌아보게 되네요 ..)","0","https://www.clien.net/service/board/cm_car/15838847?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","graycode","7518","2021-01-27 23:07:14",""
"15838810","G80 급발진. cctv 영상, 스타렉스 블박영상도 올라왔네요.","3분 20초 부터 보시면 됩니다.저는 일단 둘리 배 만지는 중입니다.ㅋ브레이크 등이 이상하네요. 0.x 초간 들어오기도 하고..","0","https://www.clien.net/service/board/cm_car/15838810?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","올웨이즈","6650","2021-01-27 22:54:37","2021-01-27 22:55:28"
"15838643","코나EV만 불이 나는 이유가 뭘까요?","일단 개인적으로 현대가 보상을 코나EV 차주에게해줘야 부분이- 감가 떨어진 부분에 대한 보상 - 배터리 충전속도 떨어지는 문제에 대한 보상선제적으로 이뤄져야 하는데제가 알기론 현대와 LG 책임전가 문제로 보상문제가 지지부진 하다고 알고 있습니다. 현대EV가 전세계적으로 10만대 정도 팔렸는데 코나EV만 15대정도 불이 났다고 합니다. 왜 코나EV 만 불이나고 니로EV 아이오닉EV 쏘울EV ,등 불이 난 사례가 없는가? 여기서 알수 있는건 현대 BMS문제는 아니라는게 전문가들 중론이라고 하네요.불이 난 코나EV 공통점은 배터리가 중국 난징에서 생산된 LG배터리 라는 겁니다.그래서 국토부에서 발표한 바로는 현재까지 배터리불량 원인으로 보고있는거 같습니다. 근데 lg 현대 책임 여하가 확실히 밝혀져야 하는데1.배터리스펙대로 현대가 제조 했나? 2.LG 배터리가 불량인 증거를 대라? 2번째 경우 배터리 화재가나면 증거들이 전부다 불타서 원인을 밝혀내기 어렵다고 합니다. 재연도 여의치 않구요. 여튼 납품사 LG가 50%보상 을 하겠다고 밝힌거 보면 배터리 원인이 더 크지 않나 개인적으로 보고있습니다. 웬만하면 급속충전을 피하고 완속으로 90% 만 충전하는게 현재로서는 제일 안전한 충전방법이라고 생각합니다.","1","https://www.clien.net/service/board/cm_car/15838643?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","DreamGate","6790","2021-01-27 21:56:15","2021-01-27 22:26:27"
"15837975","코나에서 못잡는 화재를 아이오닉에서 잡을수 있을까요?","'아직 나오지 않은차 일단 보고 판단하시죠?'라고 하시는 분들이 있겠으나, 안전과 제조사의 신뢰와 관련된 글이라 꾸준히 글 올려보려합니다.(미리 약쳐놓자면 팰리세이드 차주입니다.)그럼 사실관계로 나열해보겠습니다.1. 코나에서 화재가 발생2. 뭉개고 뭉개고 뭉개다가 너무 많이 발생하자 입장문 발표3. 현대 : '배터리 문제이고 리콜해서 조치해주겠다.'4. LG : '뭐?', 현대 : '... 코나를 단종하겠습니다.'(해경을 해체하겠다는 박근혜 화법 시전)5. 리콜한 코나에서 화재 발생6. 현대차에서 죄송하다는 입장문 발표여기에서 기존 코나들이 화나하는 내용에 대하여 정리1. 내 자동차값 떡락했다. > 사실2. 리콜 받으러 갔더니 죄송하다고 하면서 리필 와이퍼주고 퉁친다. > 사실3. 그래도 믿고 리콜 받았는데, 또 불난다 > 앞으로 발생할 가능성 매우 높음리콜을 받았으나 문제가 발생한 코나 차주분께 드려야하는 적절한 조치는 아래와 같습니다.1. 모든 코나 차주분께 중고차 하락분만큼의 현금성 바우처 제공2. 환불을 원할시 원가 그대로 환불 진행 (중고차로 구매했다면 신고된 금액만큼 환불 진행)또한 현대 전기차가 안전하지 않다는 이미지 돌리려면 해야하는 조치는 아래와 같습니다.이 정도 안하면, '고갱님~ 충돌각~'처럼 꼬리표로 따라 붙을겁니다.1. 아이오닉5 이전의 전기차에서 문제 발생 시, 위 코나 차주분과 동일한 보상 진행2. 아이오닉5 이후의 전기차에서 문제 발생 시, 동일한 그레이드의 최신 전기차 보상(어디서 많이 본것 같죠? BMW 디젤 화제 때 했던 조치입니다.)정상적으로 고객을 생각하는 회사라면 위와 같은 조치는 해야하지 않을지요?저도 현대차 탑니다. 그런데 현대차에 대한 신뢰도는 바닥입니다. ㅋㅋㅋㅋ(예, 옵션에 눈이 멀어서 샀습니다만........ 대응하는 방식을 보니 신뢰도가 한없이 -로 가고있습니다.)얼마전까지만해도 현대차 전기차 기술력은 수준급인줄 알았습니다만 저의 착각이었고,리콜을 해도 문제를 못찾아서 화재를 발생시키고, 안전을 매출로 치환시키는 이상한 회사만 있다는걸 깨달았습니다.따라서 다음차는 테슬라 예정중입니다.현대차는 믿을수가 있어야... ㅋㅋㅋㅋ즐거운 저녁되십시요.","2","https://www.clien.net/service/board/cm_car/15837975?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","얼리게이머","4636","2021-01-27 18:39:56","2021-01-27 19:33:39"
"15836846","현대차 ""코나 전기차 화재, 깊이 사과..끝까지 책임 다하겠다""","현대자동차가 전기차인 코나 일렉트릭 화재 사고와 관련 끝까지 책임을 다하고 문제 해결에 최선을 다하겠다는 입장을 내놨다.27일 관련 업계에 따르면 현대차는 이날 코나 일렉트릭 차주들에게 보낸 문자메시지에서 ""적극적인 리콜 참여에도 불구하고 화재가 발생한 것에 대해 깊은 사과의 말씀을 드린다""면서 ""안전하게 차량을 이용하실 수 있도록 끝까지 책임을 다하겠다""고 강조했다.현대차는 지난해 실시한 배터리 관리 시스템 업데이트 리콜 조치를 받은 코나 일렉트릭 차량 1대에서 완충 후 충전커넥터가 연결돼 있는 상태로 화재가 발생해 원인을 조사하고 있다.현대차는 ""정부기관, 배터리 제조사 등 관련 부문과 함께 근본적인 원인 파악 및 재발 방지를 위해 노력하고 있으며, 조사 결과가 나오는대로 후속 조치 방안에 대해 신속하고 투명하게 안내하고 문제 해결에 최선을 다하겠다""고 설명했다.","6","https://www.clien.net/service/board/cm_car/15836846?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","kgican","7219","2021-01-27 13:36:40",""
"15834426","정부가 코나EV 사태에 대해 단호하게 대처해야 하는 이유","2020년까지 보조금을 받고 출고한 모든 전기차는 폐차시 배터리를 지자체에 반납하게 되어 있습니다.(이 규정은 2021년도 출고부터는 적용되지 않기 때문에 롱레인지 모델이 보조금은 덜 받고 더 비싼 배터리를 반납하는 모순은 다행히 생기지 않습니다)당연히 코나EV도 해당 되므로, 현재 화재가 발생하고 있는 코나EV 배터리의 소유권은 정부에 있다고 봐도 무방합니다.즉, 배터리가 불량이라면 정부도 직접적인 피해 당사자라는 것입니다. BMS가 배터리 열화를 유발하고 있다 하더라도 마찬가지입니다.정부는 그런 입장에 있으면서도 그 동안 너무 방관한게 아닌가 싶습니다. 보조금을 지급한건 환경부고 화재 사건은 국토부 소관이라 그런걸까요?정부에서는 현대차에 충분한 시간을 줬습니다. 문제의 원인을 알고도 충분한 시정조치를 하지 않았다면 소비자 뿐만 아니라 국가를 기만한 악덕 기업이라 할 수 있으며, 문제의 원인을 여태 밝혀내지 못했다면 기술이 부족한 무능한 기업이 아닐 수 없습니다. 저는 그동안 딱히 현대차에 악감정도 없었고, 현대차 고객도 아니었지만 코나EV 사태는 전기차에 관심이 많은 한 사람으로서 비판을 하지 않을 수 없네요. (이해관계가 아예 없는건 아니고 소액 주주네요 ^^;)정부에서 이런 중대한 배터리 결함이 생겼을 때, 기업에 원인과 대책을 밝힐 납기를 주고, 기한 내에 해결하지 못한다면 이미 지급된 보조금을 환수하던지, 차년도 전기차 보조금 지급에서 페널티를 부여하는 강수까지도 고려해 봐야 한다고 생각합니다.지금부터라도 빠르게 정부의 개입이 들어가 코나EV 오너분들이 납득할만한 충분한 보상이 주어지길 기대합니다.","17","https://www.clien.net/service/board/cm_car/15834426?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","리누","3568","2021-01-26 18:13:11","2021-01-26 18:18:27"
"15833346","리콜 조치 받았는데… 또 불난 코나 전기차","현대자동차의 코나 일렉트릭(EV)이 원인불명의 화재로 또 논란에 휩싸였다. 올해 ‘전기차 원년’을 선포한 현대차가 뾰족한 대책을 내놔야 소비자의 신뢰도 추락을 막을 것으로 보인다. 24일 소방 당국에 따르면 전날 대구의 한 택시회사에 설치된 공용충전기로 충전 중이던 코나 EV에서 화재(사진)가 발생했다. 현대차 측은 “화재 원인을 조사 중”이라고 밝혔다. 화재 차량은 최근 리콜 조치를 받고도 불이 붙은 것으로 전해졌다. 코나 EV의 화재는 알려진 것만 총 15건(국내 11건·해외 4건)이 됐다. 국토교통부는 지난해 10월 코나 EV의 화재 원인을 고전압 배터리 셀의 제조 불량으로 지목했다. 현대차는 배터리관리시스템(BMS)을 업그레이드하는 리콜을 진행했지만 리콜 후 시동이 걸리지 않거나 서비스가 미흡하다는 불만이 이어져 잡음이 끊이지 않았다.[출처] - 국민일보 [원본링크] - http://news.kmib.co.kr/article/view.asp?arcid=0924175368&code=11151400&cp=nv-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------리콜 조치를 받았는데 또 불이 났군요...국토부가 뒤늦게야 리콜의 적정성을 확인하겠다는게 이것 때문인가 보네요.","2","https://www.clien.net/service/board/cm_car/15833346?combine=true&q=%EC%BD%94%EB%82%98+%ED%99%94%EC%9E%AC&p=16&sort=recency&boardCd=&isBoard=false","프라이펜","2608","2021-01-26 12:32:37","2021-01-26 12:33:11"
