post_id,cmt_content,cmt_author,cmt_created_at
1525466,벤츠코리아 대처가 궁금해지네요..,조대I인천,2024-08-02 16:56:00
1525466,조사에 협조하겠다 아닐가요,크리스l모SYEV9l경기,2024-08-02 16:58:00
1525466,개당 5만원하는 IT만드는 제조사도 화재난거 인정 99.9% 안해요그만큼 화재건은 이미지에 타격이 엄청나고요선례를 만들면 어떤경우든 화재가나면 보상을 해줘야해서 절대절대 인정안할려고해요,키키llQ4l인천,2024-08-02 17:00:00
1525466,덕분에 프랑스처럼 전기차 지하주차장 금지법 만들자고 난리낫네요 ㅎㅎ,융끼 I 오닉5 I 서울,2024-08-02 17:00:00
1525466,위험을 예방하는 합리적인 방법이네요,아수라발발타II4I세종,2024-08-02 17:02:00
1525466,프랑슨 법으로 금진가요?,크리스l모SYEV9l경기,2024-08-02 17:28:00
1525466,기사보는데 댓글들에 프랑처럼 금지시켜라 하는 댓들이 많을걸 보아 프랑스는 법으로 금지되어 있나봐요 ㅎㅎ,융끼 I 오닉5 I 서울,2024-08-02 17:30:00
1525466,어제 프랑스 다녀왔는데 지하주차장에 전기차도 충전기도 많습니다,다찌군IEQE4MI용인,2024-08-02 18:02:00
1525466,여기서는 벤츠 BMS문제라고 나오네요그래서 리콜 했다고,알바트로스l일산,2024-08-02 17:16:00
1525466,네 근데 그 이후 어떻게 진행 됐는지는 잘 못찾겠어요ㅠ,메이플꿀l경남,2024-08-02 17:29:00
1525456,개인이 무슨죄가있어서 물어야할까요.. 전기차 가지고있는죄? ㅠㅠ,하지만없죠I코나l경기,2024-08-02 16:49:00
1525456,자동차 종합보험 대물가입금액 최대 10억.. 초과시 피해자들 자동차보험으로 자차처리 -> 가해자에 구상권 행사,파란밤l모델3l경기,2024-08-02 16:49:00
1525456,전 대물10억에 전기차화재시 20억 보험에 가입돼있던데요.,기어I봉고I경남,2024-08-02 16:54:00
1525456,보험사가 어디인지 알 수 있나요?,스댕관자lev6l대전,2024-08-02 17:08:00
1525456,어디보험이신가요? 거기로 갈아타야겠네요.,초이80IID4I아산,2024-08-02 17:08:00
