post_id,cmt_content,cmt_author,cmt_created_at
1527596,인명피해 없었으니 다행으로 알고 타산지석으로 삼아 스프링클러 전수점검해서 화재에 대비하는게 현명해 보입니다. 전기차가 나라 먹거리중 하나인데 배척한다면 여러모로 타격을 입고 미래경제에도 타격을 입을겁니다.,두따래비Iix3I인천,2024-08-04 17:43:00
1527596,"볼트ev. 코나ev 불날 때도 소방시설을 특별히 점검하지는 않았어요. 현대, LG가 차량 및 배터리 점검해서. 일부 배터리의 분리막이 불량이라거 리콜을 시작했지요. 그런데 왜 이번엔 스프링클러 전수 점검을 하지요? 중공산 CATL 811 배터리가 들어간 차량의 점검이 먼저 아닌가요?",슬로우실버ㅣ오닉ㅣ충,2024-08-04 17:45:00
1527596,배터리관련 불이 맞다면 당연히 배터리 리콜을 하던 교환을 하던 해야죠. 아직 원인이 나온게 없으니 예방차원에서 일반인(관리사무소)이 할 수 있는게 스프링클러 점검 말고 뭐가 있을까요? 몇년전 대전 아울렛 불나서 피해가 컸던것도 스프링클러 작동 안해서였습니다. 전기차화재도 아니고 디젤트럭이었죠. 그렇다고 디젤트럭 주차못하게 하진않았죠. 모든 디젤트럭 리콜조치도 하지않았죠,두따래비Iix3I인천,2024-08-04 18:06:00
1527596,https://n.news.naver.com/article/656/0000083666?sid=102 소방관련 하청업체 직원이 아울렛측에서 스프링클러를 자동에서 수동으로 바꿔놓으라고 했답니다. 이런걸 말하는거에요.,두따래비Iix3I인천,2024-08-04 18:05:00
1527596,원인을 모르니. 현대. 엘지가 멀쩡한 차들 전부 조사를 하고 리콜을 했지요. 811 배터리 들어간 차들 누가 조사해요? 관련된 회사가 해야죠,슬로우실버ㅣ오닉ㅣ충,2024-08-04 18:08:00
1527596,아니 의심가는 부분이 있으면 뭐든 다조사 해야하는거지 그럼 조사 안합니까?eqe 옆옆차는 화재가 번지지도 않았어요바로 앞에 건너 차도 옮겨붙지않았구요주차장 통풍구 따라서 발원지에서 먼 옆주차장에서 가장 크게 피해가 발생했어요CATL 배터리는 무슨 원격 미사일이에요?벤츠도 조사할거 하고 책임질거 져야죠근데 다 벤츠탓이야 벤츠가 책임져 끝?언제고 오닉에서 화재나면 어쩔려고요?그때도 조사하지말고 현대에서 다 책임져하면 되나요? 아 진짜 생각이없나?,시마IEQESUVI경기,2024-08-04 18:15:00
1527596,"생각해보니 ""벤츠 eqe"" 에서 화재가 발생하지 않았으면. 스프링클러가 안되면 어떤들. 통풍구가 뻥 뚫려있으면 어떤들. 인데요? 그런데 결과 나왔나요? 국과수 감식팀,직원이세요?",슬로우실버ㅣ오닉ㅣ충,2024-08-04 18:16:00
1527596,"그건 결과론이구요아직 결과가 안나왔으니 기다려야하고조사를 더 정밀하게 해야하는거죠현대, 기아차 화재때는 조사 안했는데이번에는 왜 하냐? 하니 하는말 아닙니까?저는 국과수와 전혀 상관없는 사람인데요그럼 님은 뭐길래 하라마라 하는겁니까?현기차 영맨이세요?",시마IEQESUVI경기,2024-08-04 18:26:00
1527596,본인차 벤츠에 갖고 가서 안전한지 검사 받고. 각서 받을 각오을 하고 있어야지. 전국의 아파트 지하주차장 스프링클러 걱정을 하는거에요?. : ),슬로우실버ㅣ오닉ㅣ충,2024-08-04 18:34:00
1527596,그걸 왜 님이 신경쓰나요? 알아서 할일이지글구 조사는 왜 하냐? 하다가벤츠 탄다는 이유로 비아냥 대는건가요?난 딱히 스프링클러를 걱정한것도 아니지만본인 인생이나 신경쓰세요 엄한소리 하지말고,시마IEQESUVI경기,2024-08-04 18:37:00
1527596,귀엽잖아요. : ),슬로우실버ㅣ오닉ㅣ충,2024-08-04 18:41:00
