post_id,cmt_content,cmt_author,cmt_created_at
1538931,약간 우르스느낌도 나는거같아요,찡이쁭이뚜둥,2024-08-13 23:16:00
1538931,오 말씀하시고보니 그래보이기도 하네요 ㅎㅎ,규시기I대전,2024-08-13 23:30:00
1538931,폴스타4 좋아보여요. Sk 배터리라면 저도 사고싶을듯. Catl은 저는 안 삽니다;,료IixI경기,2024-08-13 23:18:00
1538931,25년까지 기다려야 할까요 😢,규시기I대전,2024-08-13 23:31:00
1538931,예쁘죠 최고! 다만 출시 타이밍이 와~,토라노몬II서울,2024-08-13 23:21:00
1538931,저처럼 신경 안쓰고 전기차 신차만 기다리는 사람도 있..겠죠? ㅎㅎㅎ,규시기I대전,2024-08-13 23:32:00
1538931,디자인이며 성능이며 정말 좋은데 가격은 사알짝비싸고..패밀리카로 할 수 있을지 모르겠네요 트렁크가 모Y보다 작더라구요 전시차 들어오면 구경가보려구요,대전I친구,2024-08-13 23:28:00
1538931,패밀리카 생각중이었는데 트렁크이슈가 있었군요... 차가 그렇게 큰데 ㅠㅠ대전 사시는 것 같은데 대전엔 아쉽게 폴스타 전시장이 없더라구요? 어디로 가실 계획이십니까 ㅎㅎ,규시기I대전,2024-08-13 23:33:00
1538931,디자인 진짜좋더군요,충남l모와이l린내,2024-08-13 23:33:00
1538931,진짜 우르스같네요,요아2ㅣev3ㅣ안산,2024-08-13 23:38:00
1538876,헐 말도 안되네요,구름이I아이6I인천,2024-08-13 22:02:00
1538876,그러게요,궁금해IC40I경기,2024-08-13 22:03:00
1538876,전 지하에 마지막 남은 파워큐브 이동형 충전기 눈치 보며쓰고있네요 ㅜㅜ,병아리l볼트EVl원주,2024-08-13 22:03:00
1538876,눈치 보면서 충전해야하는 상황이 슬프네요,궁금해IC40I경기,2024-08-13 22:04:00
1538876,아고..이런...곧 차나오는데...,상범IX5I평택,2024-08-13 22:05:00
1538876,전 최근에 전기차 1대 추가 구매해서 전기차 2대 보유중입니다...ㅠㅠ,궁금해IC40I경기,2024-08-13 22:07:00
