post_id,cmt_content,cmt_author,cmt_created_at
1532462,,혜성처럼I모델3YI경기,2024-08-08 10:49:00
1532462,반갑습니다,건돈시,2024-08-08 10:56:00
1532462,반갑습니다,시시남lEQBl인천,2024-08-08 11:08:00
1532462,반갑습니다~,땅속에별,2024-08-08 11:23:00
1532462,반갑습니다~,손무사,2024-08-08 11:35:00
1532462,반갑습니다!,전기차오너들화이팅,2024-08-08 11:58:00
1532462,반갑습니다,슥lQ4l창원,2024-08-08 12:16:00
1532462,안녕하세요~,코알라8282I울산I,2024-08-08 12:52:00
1532462,반갑습니다.~~,탱크보이77,2024-08-08 14:04:00
1532462,안녕하세요,쉬즈쿠이Iev3I서울,2024-08-08 14:24:00
1532460,이제 뭐 서로 물어뜯다가 많이 뜯긴쪽이 개피보겠네요,맛빵I모델YLRI서울,2024-08-08 10:37:00
1532460,"https://www.donga.com/news//article/all/20220419/112959144/2벤츠의 어떤어떤무슨무슨 스키가 벤츠가 보증한다고 이야기를 한거봐선 파라시스 말이 옳을수도 있겠네요. 벤츠가 인증안해줬으면 벤츠는 보증못하지만, 배터리 제조사가 보증한다~ 라고 이야기 했겠지요. 총괄스키가 설마 근거없이 뻥치진 않겠죠~ 결국 소비자는 파라시스를 보고 차량구매를 하는게 아니고, 벤츠를 보고 사는거니까요~기사내용중...―EQS와 EQE에 탑재된 중국 CATL NCM811(니켈, 코발트, 망간) 배터리 셀은 과거에 화재이슈가 있었던 제품으로 알고 있다. 화재에 대한 우려는 없나...“배터리 문제에 대해서는 다른 업체 사례를 통해 충분히 숙지하고 있고 벤츠 EQE 등에 탑재된 배터리에 대한 우려는 소비자가 전혀 할 필요 없다. 모든 문제에 대해서는 벤츠가 보증하며 기본적으로 배터리에 대해서는 10년·50만km에 달하는 보증이 제공된다.”",네Ii5I세종,2024-08-08 10:41:00
1532460,"[주의] 타차량과 비교, 비방 내용 분쟁글, 등업도배, 타카페홍보글은 통보없이 즉시 삭제됩니다.카페 규정 위반 회원은 영구 강퇴 및 가입 불가 조치되실 수 있습니다.",운영자,2024-08-08 11:50:00
1532460,폭스바겐도 쓴다는건가요?? 호오...,누미던IGV60I부산,2024-08-08 10:40:00
1532460,,차크닉IGV60I일산,2024-08-08 10:53:00
1532460,완성차 업체에서 원래 안전검수 다 하고 쓰는게 당연한거라.....,디오니ㅣ모3ㅣ서울,2024-08-08 11:00:00
1532460,폭스바겐??? 파라시스의 해명이 폭바로 불똥이 튀나요,어l아6l경기,2024-08-08 11:05:00
1532460,폭스바겐도 파라시스 쓰나봐요,블루7l토레스evl서울,2024-08-08 11:13:00
1532460,"이번에 벤츠의 대응이 중요한 이유 아몰랑 시전하면 전기차시장 박살 어차피 벤츠는 내연이 주력이라.... 삼각별 살려는 사람들은 내얀기관이 많지, 전기차 상대적으로 관심없음 벤츠도 배터리공개 안하고 모르쇠하는데...하면 다른 제조사들도 동일사건 발생시 아몰랑 시전...",고고고I니로아5I서울,2024-08-08 11:18:00
1532460,"[주의] 타차량과 비교, 비방 내용 분쟁글, 등업도배, 타카페홍보글은 통보없이 즉시 삭제됩니다.카페 규정 위반 회원은 영구 강퇴 및 가입 불가 조치되실 수 있습니다.",운영자,2024-08-08 11:50:00
1532460,폭스바겐 전기차량에도 들어가나보네요,레이IEQA아이6I경기,2024-08-08 12:01:00
1532460,"그리고 벤츄리 차량에도 쓰이죠, 뭐 이쪽은 레이싱카긴 하지만",디오니ㅣ모3ㅣ서울,2024-08-08 12:41:00
