post_id,cmt_content,cmt_author,cmt_created_at
1535348,이기사가널리퍼져 소방교육이 더 많이졌음조켓네요,튜브정,2024-08-10 18:27:00
1535348,맞긴한데요..소방시설 관리가 말처럼 쉽지 않아요..제대로 할려면 소방시설 직원도 두배로 늘리고 하루종일 점검만 다녀도 미스가 나요..그만큼 디테일한 건 어렵고 불가능하기도 해요..화재는 순간이라서 ..너무 귀찮으니까 평생 사고도 난 경험도 없고 순간 괜찮겠지 하다..이렇게 당한거죠,아얼I볼트오닉5I서울,2024-08-10 18:31:00
1535348,교육좋지요. 소방시설 관리 한번해보세요. 넌더리가 남니다. 오신호는 왜그리 나는지. 밤이고 낮이고... 소방시설 관리자분들 늘 고생하십니다. 감사합니다.,하늘참맑다ll대구,2024-08-10 20:00:00
1535348,저는 왠지 냄시나네요... 관리소직원 하나만 꼬드기면 벤츠도 스프링클러설비책임도 어느정도 책임론에서 회피할수있으니 그리고는 벤츠에서는 기사하나 내보내면서 어느정도 돈보태주고...흠...영화를. 많이본건가요ㅎㅎㅎ,물랭I경기,2024-08-10 18:56:00
1535348,기계에 조작 기록이 다 남는다고 하네요. 소방본부에서 조사한 내용이니 사실일 겁니다. 다만 개인이 임의로 했다기보다 관리소에서 정한 규칙이 아닐까 싶습니다. 일단 끄고나서 진짜 화재인 경우 다시 켜는 걸로요.. cctv영상도 그렇고 관리소가 조직적으로 숨기려 했다는 느낌이었거든요,인더I아이오닉5I경기,2024-08-10 19:13:00
1535348,안탑깝네요.,서울역IeqsI서울,2024-08-10 19:02:00
1535348,"이번 기회로 소방차 데시벨 민원, 소방응급헬기 소음 민원 같은 안전/구호관련 되지도 않는 민원은 좀 묵살하거나 역으로 강제교육 집행이 가능한 법안이 만들어졌음 좋겠네요",뇌근II울산,2024-08-10 19:05:00
1535348,그럼 이제 오작동해도 스프링클러 터지고 대피방송나오고 그래야겠네….,가죽주사lEV6I경기,2024-08-10 21:37:00
1535348,속보기도 법적대상 건축물만 설치할 뿐더러 오보로 출동하다 실화재 출동 대응늦으면요? 속보기 오보로인한 소방관 출동이 현재도 무수히 많습니다 이건 우리나라 소방안전관리자 시스템 자체가 문제입니다 역량부족한 안전관리자 선임 직원들의 조작 미숙.... 주차장은 보통 준비작동식밸브인데 이 설비 세팅 및 조작 하실수있는 아파트 직원분이 있으실까 싶습니다,준시I코나I청주,2024-08-10 22:57:00
1535263,문제가 된 이번 벤츠 전기차는배터리 교체해준다는 확실한 방법이 없으면 안살듯요.,지터lEUVl경기,2024-08-10 16:10:00
