post_id,cmt_content,cmt_author,cmt_created_at
1529731,모카입장에선 가슴 아프겠네요..,오바유이,2024-08-06 12:35:00
1529731,왜요??? 시비 아니라 궁금해서 물어보는겁니다 오해 마시길...,민커플I쏘부evI서울,2024-08-06 13:02:00
1529731,계속 조명해야지요. 벤츠이미지 실수되는거 막을려면 제조사의 책임있는 자세가 필요.,백인대장ㅣ서울,2024-08-06 12:35:00
1529731,스프링클러 작동 된거라면 저렇게 번질수 없다는 듯요,리에l대구,2024-08-06 12:40:00
1529731,쿨러만 동작 했어도 확산은 피할수도..그치만 전기차 위험하네요,하늘임금I울산,2024-08-06 12:50:00
1529731,"사실 전기차 뿐 아니라 플러그인하이브리드, 일반 하이브리드 차량에도 배터리가 있습니다. 기레기들은 이런 얘기는 안하죠. 배터리 용량의 차이일 뿐이죠. 특히 플러그인하이브리드는 배터리용량이 상당히 큽니다. 물론 배터리폭주시 일반 전기차로 인한 피해가 더 크겠지만요.",플라토lG80el인천,2024-08-06 13:03:00
1529722,"맞아요..저도사고동일차량보유중인데,자동차카페에서도벤츠eqe지하주차장주차하지말라고올리시고..그런것보면서참씁쓸합니다.",메리크리스,2024-08-06 12:30:00
1529722,"맞아요. 사실 정책과 제도화로 안정적으로 발전하기를 원하는데, 자꾸 책임론과 편가르기식으로 세상이 변하는 것 같아서 안타깝네요",아이고김사장,2024-08-06 12:32:00
1529722,글쎄요.. 오너들끼리야 그렇다하더라도 문제의 소지가 있는 제품까지 끌어안고 갈수는 없죠. 이렇게 공론화가 되어야 메이커가 조금이라도 움직이지 않을까요? 전기차는 판매시 배터리 브랜드를 반드시 차량등록증에 넣도록 하는 방안이라든지..,차는풀옵l아6AWDl인천,2024-08-06 12:33:00
1529722,"기레기들이 더 문제에요. 뉴스에서 지하주차장에허 전기차 화재와 화재 피해만 나오고, 화재확산방지시설인 스프링클러 작동 유무와 대처 방안을 올려야하는데 오로지 화재나서 주변에 차량들 불 나서 피해 입었다 만 올리는중이요.. 실제 화재율은 내연기관차량이 2배로 높고, 예전 BMW 화재건으로 동일하게 만들어 가네요.",녹색I볼트EVI전남,2024-08-06 12:34:00
1529722,ㅋㅋㅋ비유 찰떡이시네,붕어I코나I성남,2024-08-06 12:37:00
1529722,ㅋㅋㅋ,장대l아이오닉5l고양,2024-08-06 12:48:00
1529722,네 생각 많고요. 충분히 많고요.이런 비아냥이나 들을 만큼 모자라지 않고요. 네네...생각좀 하세요. 반박 같지도 않은 반박 하지 마시고요어짜피 남들눈에 파란번호판 똑같은 것 들 입니다.잘 갈라쳐서 참~~~~~ 행복 하시겠어요.,후추마차l김포,2024-08-06 12:49:00
1529722,"아...다른 사람들 눈에는도긴개긴이란 말입니다.우린 국산배터리야, 우린 불난적 없는 배터리야. 나는 LFP야 라고 해 봐야그냥 똑같은 파란번호판 차량이라고요.저건 발상이 아니고 예시를 하나 들어 본 것이고요. 남들 눈에는 그저 똑같은 종자다. 라는 느낌의 예시요. 지금 카페에서 이런 갈라치기 하는거 보고 다른 커뮤니티에서는 비웃더라고요. (오일카페에서 보았고요)전기차 타는 인간들끼리 우리차 배터리가 아니네, 우리 차종이 아니네 어쩌구 하면서 선긋기 하는꼴 웃기다면서요.근데 실제 우리가 지금 그러고 있잖아요. 잠재적 죄인 취급이라도 받을 것 마냥.",후추마차l김포,2024-08-06 13:04:00
1529722,비유를 잘하셨다고 생각하시는거같은데 논점자체가 맞지않네요초코파이 거론하셨는데 폭간님이 소유하고계신 테슬라는 화재사고가 전혀 없는 브랜드차량인가요? 모든 전기차는 필연적으로 배터리문제때문에 열폭주로인한 화재리스크가있습니다.발암물질이 어디는 나왔다 어디는 안나왔다 자체가 애초에 맞지않는 이야기죠?차라리 이게 맞겠네요초코파이에 들어가는 초콜렛에 발암물질이있는데 어디는 좀 덜나왔다 이게,마산창투잎,2024-08-06 13:08:00
1529722,"이미 여기 카페처럼 전기차 오너끼리도 험한말하면서 갈라치기하는데..솔직히 이건 대한민국 시민의식이 문제라 생각됩니다. 이제 대한민국은 열등감, 갈등이 너무 심하죠.",오바유이,2024-08-06 12:37:00
1529722,정답...말을하면 그렇군요 조심해야겟네요 그럴수도잇겟네요라고 하면 되는걸 아닌데요 제가 맞는데요 아닌데요 그러면 이런건 어떠세요 저런건 어떠세요 온갖 예란 예는 다 들먹이고 아니라고 아닌데요 아닌데요ㅋㅋㅋㅋㅋㅋ거의 과학자 박사 언론사에서 조사하는거 보다 더 조사해와가지고는 발끈하는거 자체가 열등감인데 그냥 아...그럴수도잇겟네요 한마디가 뭐가 힘들다고들ㅋㅋㅋㅋ,광주ll오더,2024-08-06 12:43:00
1529722,여기가 좀 특이하게 그래요.말도 무식하게 하는 분들 정말 많고글도 아무 단어 막 가져다 붙혀서 한글 겁나 어려워 시전 하시고.비아냥 거리면 본인 가치가 덜떨어져 보이는데 그건 모르는 건지.이상해요. 갑자기 정네미 확 떨어졌어요 여기.,후추마차l김포,2024-08-06 13:06:00
1529722,제일 문제는 언론이죠,서파파I타이칸CT서울,2024-08-06 12:39:00
1529722,ㅋㅋㅋㅋ,장대l아이오닉5l고양,2024-08-06 12:48:00
1529722,어쩔수 없죠 본인차들 감가 안돼야 하거든요,서울leqb,2024-08-06 12:45:00
1529722,제가 이런 국민성 때문에 주식 하지요 반대로만 하면 돈범,팬더곰lev6I충남,2024-08-06 13:30:00
1529722,갤럭시 배터리 부풀어 올라 터졌다고 아이폰 비행기 탑승 금지됐었나요? 친일파 비유까지 끌고와서 이게 무슨 ㅋㅋㅋ,시나모롤IMYRI경기,2024-08-06 18:23:00
1529706,제조사에선 공식적으로 밝히진 않습니다.,빠떼리I모XI세종,2024-08-06 12:13:00
1529706,저는 작년에 차뽑기전에 배터리 어디꺼들어가냐고 알려달라고 제네시스에다 전화 여러번했고 출고전에는 확실히 알수없다라는 답변을받았고 . 차 출고받고 다시 제네시스콜센터 전화해서 차대번호 알려주고 배터리어디껀지 확인받았어요 연결부서에서 다시 콜 주더라구요 sk꺼 들어갔다고~ 딜러는 그런거 자세히 몰라서 구매자가 꼼꼼히 알아보고 사야할꺼같아요,영지IG80eI서울,2024-08-06 12:20:00
1529706,먼가 잘못알고있는데 obd꼽아서 제조사 확인불가능합니다 리프트 떠서 바닥커버뜯어내고 봐야 합니다더자세히는 해당제조사 고객센터에 전화해서 물어야하는겁니다,다다익선IEv6I의왕,2024-08-06 12:21:00
1529706,아무래도 OBD로는 힘들다고 생각은 하고 있었어요 ㅎㅎ현재는 제조사에서 속이면 답이 없긴 하겠네요,잭lxc40l서울,2024-08-06 13:42:00
1529706,"볼보 XC40 리차지의 배터리는 주로 두 개의 주요 제조업체에서 공급됩니다. 중국 시장을 위한 차량에는 CATL의 프리스매틱 셀이 사용되고, 그 외의 글로벌 시장을 위한 차량에는 LG 화학의 파우치 셀이 사용됩니다. 이 배터리들은 벨기에 겐트에 위치한 볼보의 배터리 조립 라인에서 조립됩니다 [oai_citation:1,2020 Volvo XC40 Recharge - Battery Design](https://www.batterydesign.net/volvo-xc40-recharge/) [oai_citation:2,Volvo launches Belgium battery assembly line for all-electric XC40 crossover | Electrek](https://electrek.co/2020/03/09/volvo-launches-belgium-battery-assembly-line-for-all-electric-xc40-crossover/). 이러한 협력을 통해 볼보는 XC40 리차지와 같은 전기차 모델에 안정적이고 고품질의 배터리를 제공하고 있습니다. CATL과 LG 화학은 각각의 시장 요구에 맞는 배터리 셀을 제공하여, 볼보의 전기차가 다양한 지역에서 최적의 성능을 발휘할 수 있도록 돕고 있습니다.",지희대디lQ4l대구,2024-08-06 12:29:00
1529706,일단 Chatgpt 답변은 이렇네요,지희대디lQ4l대구,2024-08-06 12:30:00
1529706,맞습니다.,디오니ㅣ모3ㅣ서울,2024-08-06 12:38:00
1529706,오 자세한 댓글 감사합니다. 쪼끔이나 안심하고 탈 수 있겠어요,잭lxc40l서울,2024-08-06 13:41:00
1529706,엔솔 배터리가 들어갑니다 이상 엔솔직원입니다 ㅎ 근데 최근연식은 모르겠네요,꺼리I천안,2024-08-06 16:46:00
