post_id,cmt_content,cmt_author,cmt_created_at
1526562,사고싶으시면 구매하시고 아닌거 같으시면 안사시면 됩니다,페리lEV6l충북,2024-08-03 15:34:00
1526562,시기상조에요 사지ㅡ마세요~~,보잉l푸조E모3l서울,2024-08-03 15:36:00
1526562,바겐 세일 하려나 ㅎㅎ 기회닷,아투어,2024-08-03 15:38:00
1526562,전기차 사면 큰일납니다 사지마세요,무한I아6l부산,2024-08-03 15:41:00
1526562,전기차 안팔면 벌금 계속 내야함 알고 지끼야지 ㅎㅎ 전기차 기술개발 없으면 제조사 망함 언론이 사기꾼들이라 화재나는거 다 알고 사는데 전기차 차주들은 1년에 1건씩 타지는데 한국 2차 배터리도 수입차 에 많이 들어갑니다 기름차 수출도 안됩니다 환경 변화로 뒤지는거보다 괜찮다 생각함 빨리 단독 가야지,아이폰ㅣ아5ㅣ안산,2024-08-03 15:44:00
1526562,저희지역은 보조금 소진이 금방되어서 정착 타고싶은사람들 줄서있는데... 남은지역부럽습니다..,흰둥I서산,2024-08-03 15:50:00
1526562,절대로 사지마세요...,나무늛I토레스EVX서울,2024-08-03 15:52:00
1526562,옥외주차장 있으면 사도되요,러샤I 포터I 일산,2024-08-03 15:58:00
1526562,스프링쿨러가 또 다른 쟁점으로 올라오고 있는 느낌입니다.저 주차장은 왜 스프링쿨러가 작동 안하는가?,정보정보I아5I서울,2024-08-03 16:09:00
1526562,스프링쿨러가 작동했다면 저정도 피해는 아니라고 합니다.,모델3남양주,2024-08-03 21:46:00
1526562,아니요. 그냥 타던거 타시면 됩니다~,태풍IeqeI일산,2024-08-03 16:12:00
1526520,"EQS와 EQE에 탑재된 중국 CATL NCM811(니켈, 코발트, 망간) 배터리 셀은 과거에 화재이슈가 있었던 제품으로 알고 있다. 화재에 대한 우려는 없나...“배터리 문제에 대해서는 다른 업체 사례를 통해 충분히 숙지하고 있고 벤츠 EQE 등에 탑재된 배터리에 대한 우려는 소비자가 전혀 할 필요 없다. 모든 문제에 대해서는 벤츠가 보증하며 기본적으로 배터리에 대해서는 10년·50만km에 달하는 보증이 제공된다.”스타진스키 “벤츠 EQS 이어 EQE에 CATL 배터리 셀 탑재”… 中과 고급 전기차 협력 강화https://n.news.naver.com/mnews/article/020/0003423375?sid=103",이코프리IQ4I서울,2024-08-03 14:58:00
1526520,모든 문제에 대해 벤츠가 보증한다고 했으니 이번에 EQE 화재로 100여대 태워먹은것도 싹 다 배상하면 되겠네요,바람Iix50폴스타I성남,2024-08-03 15:55:00
1526520,맞습니다,바람돌이IEV6I대구,2024-08-03 15:03:00
1526520,개발 자체가 중국산에 맞춰져서 어려울껍니다...,초롱이I경기,2024-08-03 15:04:00
1526520,EGMP 타느니 ncm811 그냥 타겠습니다 ㅋㅋㅋㅋㅋ 근데 모든 전기차가 정 떨어집니다 아 물론 현기차는 그냥 줘도 더더욱 불안해서 못탈거 같구요,매우감사Iix3l경기,2024-08-03 15:11:00
1526520,그냥 타시면 되지 가만있는 이지엠피는 왜걸고 넘어가시는지...ㅋㅋ 진짜 이상한분이네요..ㅎㅎ,결빠I아이오닉5I전주,2024-08-03 15:20:00
1526520,불안한건 아시겠는데 그렇다고 남까면서 이러는건 좋지않은 행동같네요 이러니 욕먹는거에요 제발 생각좀 하고 댓글쓰세요,해위Iix3I경북,2024-08-03 15:29:00
1526520,Egmp랑 ncm811이 뭔지를 모르고 얘기하는거 같은데요????,라이언l아6l안양,2024-08-03 15:31:00
1526520,폭발하는거보단 낫지안을까요?ㅎ,고양lEv6l세드릭,2024-08-03 15:31:00
1526520,egmp는 플랫폼이고 ncm811 배터리 종류인데... 비유를 잘못 드신것 같아요.,강원I아5I휴,2024-08-03 16:47:00
1526520,811 안무서워요? 밤에 잠도 못잘거 같은데,그랜져없음I충북,2024-08-03 17:08:00
1526520,허허 그냥줄일없어요^^,가람뫼iev6i대구,2024-08-03 18:35:00
1526520,"Egmp에 들어가는게 ncm811,ncm구반반인데플랫폼이랑 배터리 이름을 구분 못하시나봅니다. 허헠ㅋ",아리장인I아5I공주,2024-08-03 20:31:00
1526520,국내 수입 금지시키고 기존 물량 전브 심성엘지 국산으로 리콜 강제하면 좋겠습니다,바람I모3EV6IIX3I서울,2024-08-03 15:22:00
1526520,차량의 배터리를 다른것으로 교체하는건 현실적으로 어렵다고 하더라도 뭔가 가시적인 조치는 빠르게 진행되어야 할듯하네요. 전기차 전반으로 공포감이 확산되는건 산업자체에 타격이라. 벤츠와 관련 제조사는 발 빠르게 움직여야,귓구멍IQ4I경기,2024-08-03 16:16:00
1526490,차주인거 자체가 귀책사유 아닌가요,수원사람2,2024-08-03 14:25:00
1526490,사람아니신거같습니다 멍멍이가 왈왈 하는거랑 다를게없네요,포항legv70l신인,2024-08-03 14:26:00
1526490,역시 제네시스 타는 애들은 인성이 잘못된군요 과학 5호기랑 별다를게 없네요부모한테 인성교육 다시 받으세요아니면 부모도 문제인가?정신병원도 다녀오시고,수원사람2,2024-08-03 14:28:00
1526490,저분 말이 과격했지만 님주장이 틀렸어요불량품을 산 고객이 무슨 책임인가요제조사가 잘못이지,이니셜TIMYPI하남,2024-08-03 14:29:00
1526490,거울보고얘기하는거아니죠? 아님 진짜 왈왈인가,포항legv70l신인,2024-08-03 14:31:00
1526490,글쎄요 제 생각은 다릅니다.차량 관리책임은 차주에게 있죠님이 올리신 글에는 차량 화재에 대한 과실 여부가 없잖아요?,수원사람2,2024-08-03 14:35:00
1526490,이래서 내가 포항 것들이랑은 상종을 안함차단합니다.,수원사람2,2024-08-03 14:35:00
1526490,관리책임을 다하지 않았다면 당연히 그게 귀책사유겠죠귀책사유가 없다는 말은 관리 책임을 다했다는 이야기,이니셜TIMYPI하남,2024-08-03 14:35:00
1526490,풉 ㅋㅋ 이건 뭐 논리도없고 재미도없고 ㅋㅋ 과학5호기니뭐니 이런애들이 꼭보면 모닝마티즈타던대 ㅋㅋ,포항legv70l신인,2024-08-03 14:59:00
1526490,선생님 왜 화가 나 계신 상태인가요?,셀레lGV60l김포,2024-08-03 14:53:00
1526490,ㅋㅋㅋㅋ 지역감점 있으신것같은데 수원도 그닥...,temp l ioniq6 l 판교,2024-08-03 14:57:00
1526490,이해가 안되면 가만히 있는것도 방법,바른시민l l부산,2024-08-03 15:07:00
1526490,판교사는 것들은 꼭 판교라 하더라구요 판교? 성남이 어울립니다. 남에게 보여주는 것을 중요하게 생각치 말고 본인의 내면을 가꾸세요,수원사람2,2024-08-03 18:12:00
1526490,가만히 안있으니 부산시민분이 욕을 먹는거네요. 어리석은자 가만히 있음 중간이라도 가지 ㅉ,수원사람2,2024-08-03 18:13:00
1526490,ㅋㅋㅋㅋ 시단위로 적어야 한다는 규정이 있나요? 이상한 말꼬투리 잡고 선민의식 느끼면 즐거우시겠어요 응원할게요 ㅋㅋㅋㅋㅋ,temp l ioniq6 l 판교,2024-08-03 18:40:00
1526490,그럼 누구에게 있는 걸까요?? 그 부분까지 있으면 좋을텐데.....,뽈뽈이 I ID4 I 서울,2024-08-03 14:26:00
1526490,"그걸 법으로 어케 정해요ㅋㅋ 그때그때 조사해봐야 알죠. 청라 사고는 1. 벤츠와 CATL 중 하나, 그리고 만약 스프링쿨러가 제대로 작동하지 않았다면 아파트 관리주체측. 이렇게 책임을 나누게 될듯하네요. 비율은 스프링쿨러가 제대로 작동하지 않았다는 전제 하에 아파트 시설관리 주체측의 책임이 훨씬 커보이네요. (스프링쿨러가 터졌을 경우 1~2억, 안터져서 사고규모가 커진 금액이 대략 60억이상 추정, 아직 추정에 불과하니 팩트아님주의)",우서보라I모Yl서울,2024-08-03 15:40:00
1526490,이게 당시는 구상권청구라 당시는 차주에게 책임이 없으면 보험사가 물어주면 되는 상황이었습니다.,상상하라I하이브I광주,2024-08-03 14:28:00
1526490,급발진은 누구 책입 일까요? 당연히 제조사 전기차 주인 과실 없다면 제조사가 책입져야죠..똑봐로 만들어라 친환경 차락ㆍ한순간에 범죄 만들지말고 .,고라니I ev6 I 성남,2024-08-03 14:30:00
1526490,악셀을 밟았으면 운전자,이니셜TIMYPI하남,2024-08-03 14:31:00
1526490,밟은놈이 책이져..알면서 ㅋ,고라니I ev6 I 성남,2024-08-03 14:57:00
1526490,제조사 책임 급발진은 99퍼 페달 오인,아이폰ㅣ아5ㅣ안산,2024-08-03 14:35:00
1526481,catl 811 배터리는 사고이전에도 기사가 많았죠,소멸은신I모델YI인천,2024-08-03 14:20:00
1526481,"맞아요.,.ㅠ",바람돌이IEV6I대구,2024-08-03 14:24:00
1526481,사고 원인 조사는 더 해봐야겠지만 배터리 영향도 충분히 있을거 같네요,씨닉I캐스퍼I서울,2024-08-03 14:20:00
1526481,본근에 첨부된 사건정리 글 링크나 검색 단어좀 알수있을까요?,출근50I아5I경기,2024-08-03 14:27:00
1526481,벤츠 진짜..,조조I모델3모델yI광주,2024-08-03 14:30:00
1526481,나름 럭셔리 브랜드인데 실망이네유,얼웨이즈I모델YI화성,2024-08-03 14:35:00
1526481,자세하게 정리해주셔서 감사드립니다 중국 CATL배터리가 문제가 많군요 저도 배터리에 대해 자세히 알기전엔 전기차가 비슷한 배터리 쓰는 줄 알았어요ㅜㅜ K 배터리에 우호적이고 중국 배터리에 대해 적대적인 미국의 정책이 어쩌면 에너지 패권만의 문제는 아니지않나 뇌피셜입니다~~ ㅎㅎ,지구환경개선,2024-08-03 14:36:00
1526481,밧데리 제조사 의무화. 필요하네요 식당가도 입에들어가는 식재료 원산지 써놓게 되어있고 시장에서 파는 식재료도 원산지 표기되어있어요 거짓으로 표기된경우 신고당합니다 목숨과 관련된 전기자동차 밧데리는 가장 중요한데 중국것인지 표기가 안되고 물어보지 않으면 알리지도 않아요 화재가 한두대도 아닌데 한국사람들 인지도가 너무 부족한듯 합니다 안타깝네요,예몽아씨,2024-08-03 14:41:00
1526481,내연기관은 벤츠라지만 전기차는 아닌듯싶네용,김타스,2024-08-03 15:10:00
1526481,역시나 중국스럽네요. 화재가 나던 말던 리콜도 없이 계속 판매하고 이윤을 추구하는 자동차회사들도 싼맛에 가져다쓰구요.,딥블루샤크l서울,2024-08-03 15:10:00
1526481,ix3 조졌네..ㅡㅡ,타짜lI4l인천,2024-08-03 16:19:00
1526481,중국산 배터리 절대로 쓰지말자,그랜져없음I충북,2024-08-03 17:06:00
1526481,중국앞잡이 같은 놈들 그리 중국전기차 중국베터리 우수하다고 여기서 아주 극찬하더니 니네 중국산땜에 모든전기차 오너들이 곤경에 빠졌다 걍니네나라 가서 불타는 니네나라 전시차 타세요 제발~ 여기 동호회에 아주 중국전기차 기사나옴 도배하는 짜장들 꽤있습니다 그놈들 글올림 댓글좀달아주세요~,싱글라이더I i40과천,2024-08-03 18:13:00
