"id","title","content","likes","url","author","views","created_at","updated_at"
"2315925","아이오닉6 출고 후 1년이 지났습니다.[31]","아이오닉6 출고 후 1년이 지났습니다. 2023년 7월 14일 출고 후이 글을 작성하는 오늘은 2024년 7월 15일 입니다. 아이오닉6 출고 후 1년이라는 시간이 지났습니다. 저는 영업용(택시) 로 사용하고 있구요. 아이오닉6 2륜 롱레인지익스클루시브 플러스 플러스 (플래티넘) 입니다. 차를 구입 할 때 고민했던건아이오닉5 vs 아이오닉6 vs EV6 인데 아이오닉6을 골랐고2륜 vs 4륜 에서는 눈 길에 운전 안하면 되지 해서 2륜을 골랐습니다. 세부사항에 대한 고민은 위와 같았고 사실 금전적인 문제가 없었다면 그냥 제일 좋고 마음에 드는 것 뽑았을 것 같습니다.(현재로서는 EV6 GT라인) 참고로 택시는 지점에서 구입해야 합니다.(대리점에서 구입 불가!)  이전에 탔던 차량은 17년식 LF 쏘나타 입니다. 차량을 변경하게 된 (대폐차) 이유는차량 정비를 자주 해야 했어서 (LPG 충전 비용 + 정비비용 + 기타 등등) 은(전기차 충전비용 + 신차 할부 비용) 와 비슷하여 이 돈이면 차라리 새 차를 뽑자 해서 대폐차했습니다. 20만km 정도 주행 했는데택시 구입했을 때 상사님께 연락 드리니도와주시겠다고 해서 구입했던 가격 거의 비슷하게 받았던 것 같습니다. 저 때 1억짜리 쏘나타를 구입했다고 글을 썼었는데지금 저 쏘나타를 구입하려면 1억 3천은 줘야합니다.  사실 마음속에는 EV6 이 있었는데저렴하게 구입 할 수 있었던 차량이 아이오닉6 이였습니다. 주변에서도 많이 탔구요. 전기차는 나중에 살 수록 저렴하게 사는 것 같습니다. ㅂㄷㅂㄷ  재고차량으로 구입을 했는데 차값에서 택시조합보조금 (150만원) 과쏘나타 뉴라이즈 > 다른 차량 변경 할인 (50만원)재고차 (50만원) 할인 받아 합계 250만원 정도 더 저렴하게 샀네요. 다른 컨텐츠에서는 4070만원 얘기를 했는데여기에서 150만원을 제외하면 3920만원에 구입을 했다고 보면 될 것 같습니다... 지금 택시 조합에서의 보조금은전기차와 수소차는 지원하지 않는다고 하네요.  이전에 달려있던 차량은 함께 보내버리고작업? 완료되고 새 번호판을 장착합니다. 저땐 차도 번호판도 깨끗했는데돌빵으로 인해...ㅠㅠ 지금은 그렇게 이쁘장 하진 않네요. 참고로.. 2024년 7월 15일 현재인천 개인택시 면허 시세는 1억 2천 4백만원입니다.  이곳 저곳 많이 다녔던 것 같습니다.  전기차 구입 후 도로교통공단 EX 에서하이패스 전기차 할인을 등록해야 합니다. 저는 부평의 인천톨게이트에서 했습니다.  전기차 구입하기 전 까지 가장 두려웠던건 전기차 충전에 대한 부분인데마지막 까지도 어렵더라구요. 카드도 만들어야해 환경부 카드도 만들어야 하고.. 하지만 환경부 카드는 그렇게 유용하진 않습니다. 전기차 충전 플랫폼이 너무 많은데하나 하나 할 때 마다 가입하고 충전하고조금 더 저렴하게 충전 할 곳 찾아야 하고... 저는 채비와 SK 일렉링크를 이용합니다.그 외에는 필요할 때 마다 가입해서 충전하는 편이에요. 정말 귀찮습니다. 집밥이 없기 때문에 완속충전보다 급속충전비중이 높구요.  좌측의 인천콜 갓등 택시는인천공항 대기 할 때 만났던 분인데 LF 쏘나타 탔을 때 아이오닉6 주문했는데차 어떤지 여쭤봤던 기억이 나네요. 연락처 교환도 해서 인천공항 가서 계시면인사도 드리고 커피도 한 잔 하고 합니다~ 자세히 보면 헤드램프 형상이 다른걸 볼 수 있는데옵션 유무에 따라 헤드램프가 다릅니다.  출고 후 부터 가맹택시로 하다가  최근에는 비가맹으로 돌아왔습니다. 택시업계는 카카오 VS 비가맹 구도가 있는 것 같습니다.솔직히 잘 모르겠습니다만 대부분의 사람들은 카카오를 그렇게 좋아하진 않는 것 같습니다. 현재 비가맹 택시인데 몹시 만족합니다.  차를 타면서 크게 문제 될 것은 단 하나 있었는데차 에어컨 필터에 물이 유입된다고... 제 차도 물이 샜는데 비가 많이 오던 날성에가 제거가 안되어 다음 날 보니이렇게 경고등이 떴고... 부품을 교체해야 하나 했지만 놔둬도 된다고 하여그 때 이후로 지금까지 무탈하게 잘 타고 있긴 합니다. 부품을 가지고 오려면 2주 정도 걸린다고 했는데부품 값이 문제가 아니고 2주동안 차를 세워놔야 하는게 더 문제인 것 같습니다. 감사하게도 부품을 갈지 않아도 조치를 취해차량 운행하는데에 문제 없게 해주셔서.. 지금까지는 별 탈 없이 잘 타고 있습니다. 엔진과 밋션이 없어 엔진오일도 밋션오일도 갈 필요가 없지만곧 10만km 가 되다보니 감속기 오일을 교체해야 합니다. 가격은 10만 5천원 정도라고 하는데 4륜은 *2 라고 하네요.(모터가 2개니까) - 3줄 요약 - 1. 아이오닉6 출고 후 1년이 되었습니다.(현재 주행거리 9만 8천km) 2. 지금까지 문제되는건 누수 문제 뿐그 외 큰 이상 없었습니다. 3. 그 외 교체한건 타이어로LPG 차량 대비 유지비용이 우수합니다.(비싼 차 값 빼고) 아이오닉6 출고 후 1년이 지났습니다. 마침. 감사합니다.","156","https://www.bobaedream.co.kr//view?code=national&No=2315925","송도동족제비","15,451","2024.07.15 05:22","2024.07.15 05:29"
"2304683","아이오닉6 누수 결함 후기 (전기차 시스템을 점검하십시오.)[14]"," 아이오닉6 누수 결함 후기 (전기차 시스템을 점검하십시오.) 아이오닉6 오너 송도동족제비 인사드립니다.인제서킷 가려고.. 출발 했는데차량에서 갑자기 <전기차 시스템을 점검하십시오.> 라는 경고등이 뜨더니 에어컨도 히터도 안나오고비 오는 날 성에 제거도 안되고 해서... 서킷 못 가고 집으로 돌아왔습니다.  배터리 경고등은 안뜨고 자동차에 ! 표시가.  정비소에 삽입합니다.엔진룸 그런거 없으니 트렁크 빼서...  원인이 무엇인고 확인하니...  아이오닉6 누수로 인한에어컨 필터가 젖어.. 이물질 보이시나요 ㅂㄷㅂㄷ..  아무튼 다량의 물이 흘러서... 가끔 아니고 자주 물을 흘러서  저 블로우 모터라는 것을 교체 해야 할 뻔 했는데이것 저것 만져주시더니 에어컨과 히타가 제대로 돌아오더군요.. 전조증상으로는 비 와서 성에 제거 하려고A/C 던 히터던 다 켰는데도 제거 안되고(제거 하는 방법 앎.) 에어컨 틀면 탄 냄새 나고... 아무튼 저 물 새는 아이오닉6 덕택에서킷도 못 가고 일도 몬하고 ㅂㄷㅂㄷ 공임비도 주고  경고등은 요렇게 떴습니다. 저는 잘 모르니정비 하시는 분들은 참고부탁드립니다 히히  그렇게 아이오닉6은 정상으로 돌아왔습니다. 주변에 아6 오너가 많으신데다들 누수 안되도 블로우 모터 쪽 녹슬었다고 현대차 머합니까! 손좀 봐주셍 ㅠㅠ 아무튼 돈이 슬슬 들어갑니다. 이제 차 뽑은지 10개월인가 됬는데8.3만km 탔습니다 차 바꾸고 싶은데 돈이 아깝네여 노후 전기차 주행거리 많은 전기차어떤지 제가 겪어보고 알려드리겠습니다.. 대충 계산해보면 3년차에 28만km 가 되겠군요 ㄷㄷㄷ  3줄 요약 1. 아이오닉6 누수 당첨2. 누수로 인한 블로우 모터 맛탱이 감(에어컨 필터가 다 젖음 거의 뭐 에버랜드 아마존 익스프레스)3. 돈 시간 다 날림 ㅎㅎ 근데 이게 케바케인것이다른 차주분들은 이런 일 없던걸 보니..그냥 제가 뽑기운이 없던 것 같습니다.","49","https://www.bobaedream.co.kr//view?code=national&No=2304683","송도동족제비","6,309","2024.05.10 18:03","2024.05.10 18:05"
"29706","비엠광신도 의 아우디 기변후기 입니다. (기변중독자)[37]","안녕하세요 비엠광신도 이자 기변중독자 의 아우디 기변후기 입니다. -서론이 매우김- g바디 3시리즈 운용중에 세컨카 로 들여온 시로코 를 메인이였던 3시리즈 를 팔아버릴 정도로 굉장한 만족감 을 가지며 타게 되었고 20대초반 이후로 접었던 튜닝욕구? 가 샘솟아서 나이 33살 에 늦깎이 차쟁이 모드 돌입해서 맵핑도 하고 어렵게 구한 빌스테인 쇼바도 달아주고 굉장한 애정을 들이며 시로코 를 운용하고 있었으나 불편한 시트와 지방출장 한번 다녀오면 목이랑 허리가 마비되는 느낌까지 겪으며  이제 편안한 차를 타볼까? 라는 생각이 뇌리를 스칩니다. 지난 3년간 bmw.제네시스.폭스바겐.그외 수많은 국산차 들을 기변해서 타보았으며 독일제 고성능 제외하고 왠만한 차들은 다 타보았기에 후회도 없을것 같고..  길가다 본 굉장히 멋진 그랜저gn7 에 꽂히게 됩니다.핸들링 이고 거동이고 나발이고 그냥 편한게 최고야 라며 본인 스스로를 가스라이팅 하여 현대자동차 홈페이지 에서 그랜저gn7 3.5 lpi 견적을 4300선으로 끊어놓습니다. 근데 또 차를 안타보고 살수도 없는 노릇이고.. 가까운 쏘카 gn7 을 찾아 시승해보게 됩니다.   웅장한 외관 과 차에 탔을때 만족감 이 압도적 이였고 유튜버 들이 이번 신형 그랜저 는 다르다 ?호평이 많길래 상당한 기대감을 가지고 도로 로 나가 보았습니다.. 차량의 조건이 편안함 이였기 때문에 거동.코너링? 이런거 포기하고 그냥 직진잘하고 편하게 탈수있는차가 조건이였는데..더뉴그랜저 대비 차가 단단해진건 팩트지만.. 직진은 여전히 흐리멍텅 합니다..  폭스바겐 차들처럼 핸들에 무거운 추 하나 얹어놓고 난 직진할꺼야 라며 명확하게 직진하는 느낌이 아니라 직진은 하고 있으나 왼쪽바퀴 는 왼쪽으로 가고싶어하고 오른쪽바퀴는 오른쪽으로 가고싶어하고 눈으로 치면 초점같은게 흐리멍텅 하다는 표현이 맞을것 같네요  실내 만족감.외관 디자인 에 혹해서 샀다가 초반에 신차효과 한두달 정도만 느끼고 금방 현타가 와버릴것 같아서.. 고민이 됩니다. (독일차 나 제네시스 는 실내디자인 을 떠나 차량 주행성능이 주는만족감 때문에 차량을 운전할때마다 행복하고 만족도 가  유지되는 반면 국산 전륜신차 는 차량 탁송와서 새차냄새 나는 차량 비닐뜯을때 행복하고 약 한두달뒤 신차버프 가 사라질때쯤 슬슬 부족한 주행성능 에 현타가 오기 시작합니다.) 더불어 그랜저 감가방어 도 꽤 괜찮은 편이지만.. 이 돈 주고는 못살것 같아서.. 아니.. 그냥 오래못탈게 뻔하니 조금 더 저렴한 선택지 인  대체차량 으로 중고 더뉴그랜저 를 알아보게 됩니다. 더뉴그랜저 하이브리드or3.0 lpi  로 엔카 매물을 검색하고 대략 3천선에서 쇼부를 보기로 합니다   과거 에 탔던 올뉴k7 과 같은 플랫폼 이니 주행성능 은 거기서 거기일테지만그래도 전체적인 차량평가 를 위해 가까운 곳에 있는 쏘카 더뉴그랜저 를 예약해서 시승해보게 됩니다.  이차 역시 gn7대비 구형임에도 불구하고 실내디자인 이 워낙 잘빠져서 차에 탔을때 느낌이 매우 좋습니다.버튼식 기어버튼 도 호불호 가 갈리지만 저는 크게 불편한건 못느꼈구요  일단 뭐 주행성능 이 중요하나 편안한 차에 포커스를 맞춘거고  큰 기대를 하지않고 도로 로 나가봅니다..gn7 대비 운전시야 도 좋은편 이였고 gn7대비 시내주행 에서 부담되지않는 편안함 을 주는?그런 느낌이 좋았습니다. 고속 테스트 를 위해 자주가는 자동차 전용 고속화도로 에 더뉴그랜저 를 올려봅니다..이 친구 역시.. 직진성 이 좋지는 않습니다.. 흐리멍텅한 느낌이고 .. gn7대비 핸들보타 가 조금더 많이 들어가야 하는 와중에 붕떠서 가는느낌 이 많이 느껴집니다.  -왜 편안한 직진이 안되는거야 왜 ?왜?왜?하.. 저는 많은걸 바란게 아니였고 그냥 기존에 타던 단단한 차들대비  편안하고 직진잘하고 고속안정성 준수한차량 을 원했던건데.. 이게 그렇게 어려운거였나..? 현타가 오면서 더뉴그랜저 구입마저 도 포기해버립니다.. (이게 약간 제 마지막 국산 신차 출고 였던 올뉴k7 이후로 독일차 중에서도 핸들링.코너링.고속안정성 으로 정평나있는 차량들 위주로 만 타서 이 갭차이가 크다고 느꼈을수도 있습니다.. ) 3년간 독일차.제네시스 를 타다보니 이 차들은 기본적으로 되는게 왜 안될까 라는 욕심도 조금 있었던것도 사실이지만..보배형님들 에게 많이 까이는 폭스바겐 이라는 대중 브랜드 와의 주행성능 차이도 여전히 많이 나는 수준이라도저히 납득이 안됬습니다. (그렇다고 현대.기아 라는 브랜드 가 후륜라인업 에서는 제네시스 와 전륜라인업중 에는 n을 만들어낸 기술력 이 딸리는 브랜드 도 아니구요)    하.. 그랜저 는 물건너 갔고 많은걸 바라지는 않지만 편안한 중형차 인데 직진 잘하고 고속안정성 준수한가끔 지방출장갈때 차량 거동이 불안해서 고속차선변경 도 고민되는 그런차량 들만 아니면 된다는 신념하나로 a6 c7 페리 와 f10 520d m에어로다이나믹  을 선상에 올려놓습니다.    -구입과정- 며칠을 고민하던중 수원매매단지 에 a6 c7 페리 35tdi 콰트로 모델 이 괜찮은 가격에 나와있길래..그냥 구경만 해볼까 해서 가봤습니다... 근데 생각보다 실제로 보니 다소 올드해보일수 있는 실내디자인 도 사진에서 보는것 처럼 나쁘지 않고 전 차주분이 관리를 잘했던 차량이라 그런지 내장재.시트 류 도 깔끔하고 결정적인건..  16년식 a6 35tdi  엔진소리 가 전에 타던 g20 320d 보다 조용해서 당황했습니다..   시승도 한번 해보니.. 생각보다 주행성능 이 괜찮아서 ? 덜컥 구입해오게 됩니다.네 말그대로 편안하면서 직진성 확실하고 . 코너링 준수하고. 고속안정성 은 준수하다 못해 많이 좋은a6 를 가져오게 되었습니다..  저는 많은걸 바란건 아니였어요..그냥 직진잘하고 고속안정성 준수하고 편안한 그런차요.. 차량이 매매단지 옥외주차장 에 있어서 계약후 차량빼온 상태 입니다. 그 동안 d세그먼트 나 그보다 더 작은 c세그먼트 차량들의 특성을 좋아했고 그런 차량들 위주로만 타다보니 정말 간만에 e세그먼트 구입입니다...옆에 있는 시로코 가 정말 작아보이네요..   순정 4스포크 일명 만두핸들 이 마음에 들지 않아 아우디매니아 카페 를 뒤적거리다 2시간 거리에 있는 대전에 가서 3스포크 핸들을 구입해왔습니다. (RS6뱃지???????)구입해옴 과 동시에 핸들 가죽상태 가 마음에 들지 않아 용인소재 핸들샵 에서 핸들 가죽갈이 를 해줬습니다..   강릉 안반데기 도 다녀왔습니다. 공식적인 전망대 는 폐쇄 되었다고 들었는데 이렇게 세미 오프로드 로 올라가면 높은곳 까지 진입이 가능합니다.  4륜구동 의 기백으로 강릉 경포대 에서 속초로 가던중 이름모를 ? 해변가 모래사장 도 들어가봅니다..   외곽순환고속도로 청계tg 화장실 앞 입니다.50tdi 제가 붙인건 아니고 전차주분이 붙여놓으신겁니다..인터넷으로 35 엠블럼 주문해뒀습니다... ㅋㅋ(개인적 으로 엠블럼튠 은 싫어합니다.) 시승기 도 올렸어야 했는데.. 이야기가 산으로 가버렸네요 a6 35tdi 콰트로 시승기 지금 시작합니다 레쓰궈~ -차량의 구조-본 차량은 폭스바겐 의 mqb플랫폼 이 아닌 아우디 와 포르쉐 앞에엔진 달린 차량 과 플랫폼 을 공유하는mlb플랫폼 입니다 세부적으로 mlb 와 mlb2 가 존재하지만 그것까진 설명드리면 투머치 같으니 생략하겠습니다. 세로배치 엔진에 후륜구동 이 아닌? 스바루 처럼 4륜구동 으로 개발된 희한 한 모델입니다.저 역시도 과거에는 폭스바겐 차량들 에 기계식4륜 만 집어넣어서 판매하는 차량이 아우디 라고 알고 있었는데이것저것 공부해보니 이차의 기본 디폴트 값은 4륜 베이스 라는 게 팩트였습니다. 이 mlb플랫폼 을 포르쉐 와 벤틀리 까지 공유하지만 이 두브랜드 에서는 전륜으로는 판매하지 않고 아우디 브랜드 에서만 뒤로가는 드라이브 샤프트 를 빼고 마이너옵션 으로 전륜모델 을 판매하고 있습니다.-서스펜션 구조 -전륜5링크 후륜5링크 서스펜션 의 구조이고 (이건 몰랐는데 냉각수 누수 때문에 공업사 가서 리프트 띄워보고 알았습니다.엥?? 앞바퀴 가 멀티링크 라고 ? ) 지금까지 전륜에 맥퍼슨 달린 차만 타봤지 멀티링크 달린 차는 처음 타봤습니다..구조적인 특성이 극단적인 캠버변화 로 bmw 처럼 즐겁고 민첩한 주행이 아닌 캠버변화 가 거의 없는 다양한 노면의 대응력 과  안정성 위주의 셋팅 이라고 합니다.  폭스바겐 차량들 과 제네시스g70 그리고  bmw d세그먼트 차량들 은 전륜 맥퍼슨 스트럿 즉 싱글위시본 서스펜션 을 사용하는데 맥퍼슨 을 사용한 차량들이 무조건 주행성능 이 떨어지는건 아니라는게 위 에 나열한 차종들이 증명하고 있다고 생각합니다.    -아우디 에 대한 편견- 아우디 를 타보시지도 않은 일부 분들의 아우디 운동성능 에 대한 악평이 많았던걸로 알고 있는데..그 생각하시는 만큼 은 아닙니다.. 단지 bmw대비 아우디 차량들은 재미가 없을뿐이라고 말씀드리고 싶네요  두 브랜드 의 색깔차이는 분명합니다. -이차를 추천드리고 싶은 분들-이 차를 추천드리고 싶은분들은 bmw 로 격하게 탈만큼 타봤다 이제 긴장없이 편하게 탈차가 필요하다 또는편하게 타려고 국산전륜 중형.준대형 차를 가려고 했으나 기존에 독일차 를 운용했어서 그런지 만족할수 없다.. 편안한 승차감 을 내면서 주행성능 도 뒷받침 되는 그런차 없나?하시는 분들한테는 좋은 선택일거고  -스포티 를 우선적으로 원하시는 분들-폭스바겐 차도 한번타보니깐 꽤 스포티 하던데? 아우디도 똑같은거 아니야? 라고 생각하시던 분들한테는 만족감 을 주지 못할수도 있습니다.  같은 그룹내 브랜드 차이지만 플랫폼 과 엔진배치방식 지향하는 지향점 모든게 다릅니다.  -비엠빠 가 아우디 를 구입하게된 경로-저도 물론 아우디에 대한 선입견 이나 루머들을 듣고 매번 구입선상 에 올려놓지도 않던 차종이였는데작년에 탔던 골프7세대 에서 어? 이거 왜좋아? 여기에 편견이 한번깨지고  이번년도 3월쯤 가져온 시로코 에서 어? 이거 뭐야.. 왜 3시리즈 도 못도는 코너를 악셀지지면서 돌아나가? 이렇게 폭스바겐 차량에 대한 좋은 기억이 심어지게 되고  결국엔 같은 그룹내 브랜드인 아우디 까지 구입하게 된것 같습니다. 아마 아우디 차량 이 폭스바겐 mqb 플랫폼 에 껍데기 갈이 택갈이 하고 4륜만 장착해서 파는 차량이더라도 구입했을겁니다. (시승해봤던 구형 파사트 나 cc 같은 모델들의 만족도 도 높았기 때문입니다.) -이차의 장점-1.속도감 없고 노면상태 에 구애받지 않는 편안한 초고속 항속주행 가능 (안전운전 이 최곱니다)2.동시절 e클.5시리즈 대비 합리적인 가격 (벤츠는 브랜드빨 로 시세유지중 이며 비엠은 유튜버 닥신빨로 시세유지중 이라는게학계의 정설)3.520d 보다는 연비가 덜나오는 편이지만 차 중량대비 꽤 준수한 연비 (a6 35tdi 콰트로 공차중량1860kg)4.구형모델 이지만 최신 국산 전륜차량 들 보다도 충돌안정성 차체강성 에 훨씬 믿음이 감5.잘 정제된 폭바사 의 ea288 디젤엔진 소음 비엠 의 b47엔진 보다 조용하고 특히 가속하며 알피엠 을 높일때 만큼은 b47도 피할수 없는 가속시 4기통 디젤 특유의 소음 마저도 잘 정제 되있음6.매트릭스led 나 레이저 라이트 가 아님에도 기본led 라이트 만 해도 성능 이  좋습니다..비오는 밤 에 노면에 불빛 이 먹지않고  비춰지는 ..led라이트 달린차 는 처음 타봐요...(조명회사?)7.마지막 2000cc디젤 기계식 콰트로 아우디a6 c8부터 는 고성능 차량에만 기계식 콰트로 가 들어가고 그외 차량들에는 연비를 중시하는 울트라콰트로 라는 시스템이 탑재됩니다. 8. 승차감 (이건 독일차 극혐하시는 분들의 편견도 깨버릴 승차감 입니다. 런플렛 타이어 로 바꿔도 승차감이 좋을것 같아요) -이차의 단점-1.재미가 없음2.bmw 차량들 보다 약간 더 언더 성향임 (국산 전륜 중형.준대형 처럼 개언더 는 아닙니다)3.세로배치 엔진에 정비성 은 최악입니다 뭐 하나 고장나면 공임이 많이 나와요 4.핸들 기어비 가 타이트 하지 않음(차량 거동 그리고 핸들링 과 별개로 핸들 기어비 가 느슨한 편인데 이게 콰트로 때문에 타이트 한 핸들 기어비 를 가질수 없다 라는 이야기도 있던데 이게 사실인지는 모르겠습니다)5. e클래스 나 5시리즈 를 왜 안사고 이걸샀냐는 질문을 계속 받아야함(물론 저는 타 브랜드 도 타봤기 때문에 대응이 가능합니다)6.잔고장(큰건 아닌데.. 자잘자잘 한것들이 자주 망가집니다.)7.중고속 이후 느려터진 가속 (4륜이라 그런지 가속이 느려터졌습니다. 제로이백41~43초 )8.오토미션 대비 잠재적 메인터넌스 비용 더들어감 ( 네 이차도 폭스바겐 이랑 똑같습니다. 플라이휠 소리나면 플라이휠갈아줘야하고 미션 메카트로닉스 맛탱이 가면 갈아줘야 합니다.)9.오디오 가 bmw 하이파이라우드 대비 안좋은 편입니다 하지만 벤츠 스탠다드 오디오 보다는 훨씬 좋아요10.bmw 처럼 차량카페 에서 소소한 중고 튜닝용품 이나 튜닝정보 를 얻기가 힘듭니다...카페 에 사설수리 정보도 많이 없고 보증끝난 차량들인데 아우디 공식센터 들어가서 수리하시는 분들도 꽤 많이 보입니다..       디젤디젤 후후  a6 c7 35tdi 콰트로 차량 가져오고 조금 있다가 시로코 는 판매하였고-2023년 11월30일 현재 보유차량 - a6 c7 .엑센트 위트 디젤.아이오닉 하이브리드(판매중) 입니다.최근에 가져온 엑센트위트디젤 시승기 는 추후 올리도록 하겠습니다.  -제가 보험료 가 비싼 이유... -제가 경력은 많은데 왜 보험료 가 비싼건지 의문이 들때쯤 알게된 사실인데..보험가입하고 만기 못채우고 해지하면 경력인정 이 단 하루도 안된다고 하네요..앞으로 는 차량 구입하면 기변없이 1년이상 타야할것 같습니다..           ","53","https://www.bobaedream.co.kr//view?code=hotcar&No=29706","월800미만국밥금지","18,510","2023.11.30 23:36","2023.12.01 16:49"
"2269998","전기차 구매는 시기상조일까요??[9]","출*퇴근용으로 아이오닉5 or 아이오닉6 or ev6 를 생각하고 있는데전에 3년정도 코나ev를 타본적이 있습니다. 아이오닉6를 구매해볼까 고민중인데..하도 말들이 많아서...누수문제 급발진 문제 화제문제......휴우...ㅠㅠ도로에 지나가는 전기차들 보면 잘타고 계시는거 같은데;;;; 뽑기운일까요???","0","https://www.bobaedream.co.kr//view?code=national&No=2269998","서든어택랭커2등","656","2023.11.30 11:52",""
"5969483","흉기차 아이오닉6 에어컨필터 누수가 왠말? ㅉㅉㅉ[3]","https://youtu.be/z8K-jSUMTos?si=yn2a81D-8AlBVlUl 차 설계를 어떻게 했길래 이러는 거지...흉기차 급발진에 에어컨필터 누수 현상까지 참 ㄷㄷ한 회사다.","5","https://www.bobaedream.co.kr//view?code=strange&No=5969483","화이트해커","808","2023.11.19 00:22","2023.11.19 00:24"
"5969259","[11/18(토) 베스트모음] 남편이 이혼하자네요","","2","https://www.bobaedream.co.kr//view?code=strange&No=5969259","투데이올데이","1,385","2023.11.18 19:01",""
"2267067","아이오닉5 아이오닉6 누수 실험 테스트(픽플러스)[2]","https://youtu.be/z8K-jSUMTos?si=W5wxkWg_Vy4xFyjh 흠...","4","https://www.bobaedream.co.kr//view?code=national&No=2267067","투자의책임은본인","782","2023.11.17 20:54",""
"5957172","♥ 아이오닉 누수.avi[1]","","1","https://www.bobaedream.co.kr//view?code=strange&No=5957172","BR101","1,104","2023.11.07 00:51",""
"2263409","아이오닉6 누수문제 있으신분???[1]","요즘 아이오닉6에 누수문제가 있따고 하던데아이오닉6 운전자분 어떠신가요???","0","https://www.bobaedream.co.kr//view?code=national&No=2263409","서든어택랭커2등","482","2023.11.01 14:10",""
"2972616","아이오닉6 누수 관련해서 혹시 현대쪽에서 연락받으신분?","https://imnews.imbc.com/replay/2023/nwdesk/article/6538580_36199.html 전기차도 상당히 고민 많이 했던터라......전기차가 유독 요즘 이슈여서 그런건지 진짜 문제가 많은거지..급발진에 별애별 문제가 다 나오네요......어제 봤던 기사인데 누수란게 말이되나요???리콜들어갈까요 이정도면?","0","https://www.bobaedream.co.kr//view?code=freeb&No=2972616","마카보이","492","2023.11.01 13:15",""
