post_id,cmt_content,cmt_author,cmt_created_at
779397,저 노터치 들어갔었는데… 들어가게 해주던데요 ㅎㅎ^^;;;;;,아들들아letronl인천,2022-02-08 18:11:00
779397,혹시 노터치는 뭔가요..?,부천ll머스크,2022-02-08 18:48:00
779397,브러쉬가 없었어요~,아들들아letronl인천,2022-02-08 19:03:00
779397,아아 그런데가 있군요! 감사합니다,부천ll머스크,2022-02-08 19:09:00
779397,오잉 이상하네요 ㅋㅋ 저 자동세차만 엄청 하고 다니는데 거절당한 곳은 한번도 없었어요. 다른 세차장 가세용ㅎㅎ,키위드레싱I니로I안양,2022-02-08 18:13:00
779397,그래야겠어요! ㅠㅠ,부천ll머스크,2022-02-08 18:46:00
779397,세차장 주인분이 잘 모르시는 분인 듯 하네요.자동세차 문제 없습니다.문제 생기면 세차장 문제가 아니라 제조사 문제죠.,패튀I코트론I인천,2022-02-08 18:21:00
779397,그러게요 ㅎㅎ 혹시 몰라 하시는 말씀이신거 같네요..,부천ll머스크,2022-02-08 18:46:00
779397,비오는날 온세상 감전되서 다 죽게 생겼네요..ㅋㅋㅋ,달리기I넥쏘I대구,2022-02-08 18:21:00
779397,🙈 그러게요 잘 모르셨던거 같네요,부천ll머스크,2022-02-08 18:47:00
779397,하부세차까지 자동세차하는대요,나팔수Iev6l부산,2022-02-08 18:31:00
779397,하부세차를 따로 말씀드리면 할 수 있는건가요 하부세차 가능한 기계 장치가 부착된 곳으로 가야하는 건가요?,부천ll머스크,2022-02-08 18:48:00
779397,그렇죠 하부세차하는 주유소가 있거든요 그쪽으로 가야죠,나팔수Iev6l부산,2022-02-08 20:27:00
779397,혹시 lpg충전소 가셨나요?,좋은세상l모델3l안산,2022-02-08 18:37:00
779397,옼ㅋㅋ 맞아요 ㅠㅠ 원래 보수적인가요,부천ll머스크,2022-02-08 18:46:00
779397,안산도 테슬라는 외제라 안받기도하고 lpg는 잘 안받더라구요,좋은세상l모델3l안산,2022-02-08 18:47:00
779397,"저도 염화칼슘 뿌리는 눈길 다니고,, 하부세차까지 요청해서 주유소 세차기에 6천? 7천?원 내고 했습니다. ㅎ",영영영 I 아5 I 수원,2022-02-08 18:38:00
779397,아 그렇게 요청도 가능하군요? 감사합니다,부천ll머스크,2022-02-08 18:47:00
779397,저도 노터치 자동세차 자주 애용하는데 테슬라 아이오닉 ev6 등등 전기차들 엄청 많이와요 ㅎㅎ,시민공원I볼트I부산,2022-02-08 18:49:00
779397,자동세차중 발생하는 물리적인 충격이외에 누수나 누전 문제는 세차장 책임이 없어야하는데..(차 자체문제) 만약 만약 문제가 생기면 내 잘못이다.. 할 차주는 없겠죠?ㅋㅋㅋㅋㅋ,스디스Iev6I대전,2022-02-08 19:03:00
779397,참고 하겠습니다,뽀렙러브,2022-02-08 19:24:00
779397,하부세차하는 주유소가 있어요 거기서해요,나팔수Iev6l부산,2022-02-08 20:26:00
779397,혹시 주유소에 같이 있는거 맞죠? 일일이 가서 여쭤봐야하나요 동네에 주유소 세차장이 서너군데 보이는데 미리 전화를 해서 물어봐야하나 싶네요 답변 감사합니다!,부천ll머스크,2022-02-08 21:15:00
779397,"저 이번주 주말에 노터치 자동세차 했어요 차가 너무 꼬질해서,, 동네에 거기 한곳인지.. 1시간 넘게 기다렸어요.. ㅡㅡ",마들렌IEQA 아5I경기,2022-02-08 21:17:00
779397,이게 생각보다 문제가 있는듯 합니다.동네에 노터치 세차 전문 세차장 엄청 큰데가 있는데근래에 전기차 두대 보상해주고 전기차 회원들 다 환불 해주더군요;;,야흐I모델3I일산,2022-02-09 01:01:00
779397,베터리에 문제가 있었다는 말씀이신건가요..? ㅠㅠ 그런 사례가 진짜 있었나보네요,부천ll머스크,2022-02-09 06:50:00
779397,무승 차종인지 기억은 잘 안나는데 내연차도 세차 불가능한 차종이 있었습니다.세차하면 보조석 쪽으로 물이 들어친다고 하더라구요 ㅎㄷㄷ;;,야흐I모델3I일산,2022-02-09 06:53:00
779397,ㄷㄷ 그건….. 좀 어이없네요 ㅋㅋㅋ ㅠㅠ 그렇군요. 여튼 답변 감사해요! 오 일산 사시네요 ㅎㅎ 좋은 하루 되세요! ☺️,부천ll머스크,2022-02-09 06:54:00
