"post_id","cmt_content","cmt_author","cmt_created_at"
"au7umn","주행거리 전쟁은 너무 감사한데 안터지는거로 부탁드립니다.","16276256","2021-06-30 01:30:02"
"쿠오쿠오","@오버나이트님 https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0003113137 리콜 대상 아닌 코나EV 또 불…""화재 원인 미궁 속으로"" 기사입력 2021.06.26. 오전 11:00 리콜대상도 아닌데 혼자 불이 날 뿐이고~","16276256","2021-06-30 06:18:59"
"찌옹이","증권사 연구원들은 모르는게 없군요ㄷㄷㄷ","16276256","2021-06-30 01:30:03"
"찌옹이","@님 어쩐지 모든분야에 너무 전문가 같더라구요ㄷㄷㄷ","16276256","2021-06-30 08:41:20"
"가로도사","CTN히터는 어디서 만들죠?","16276256","2021-06-30 01:49:50"
"가분다리","@가로도사님 cnt 자체는 lg화학, 금호석화 등이네요","16276256","2021-06-30 06:51:17"
"센린","저건 새로 장착해도 전자파 안나오나요?","16276256","2021-06-30 10:19:28"
"시아시언","이쯤되면 명백한 결함차량","16268891","2021-06-27 18:10:29"
"using123","이쯤되면... 다시 설계해야 할지도 모르겠네요 . 아님 배터리회사를 바꾸던가 뭐하던가 해야죠 ㅠ","16268891","2021-06-27 18:10:49"
"fuelpipe","현대의 기술로도 풀리지 않는 화재의 미스테리 사건이 되겠네요.. 현대의 기술로 더 안전한 전기차 만들면 좋겠습니다…","16268891","2021-06-27 18:21:26"
"에일리언","@fuelpipe님 탈 것이 미스테리 해서 탈 것이 되면 안되지 않을까 싶네요...","16268891","2021-06-27 18:28:05"
"Yong","베타 테스트 중","16268891","2021-06-27 18:26:49"
"욱짜2","코나는 역시 ㅂㄷㅂㄷ","16268891","2021-06-27 18:33:11"
"1945ST","니로EV는 잘만들어놀고 코나EV만 왜이러는지~","16268891","2021-06-27 18:34:19"
"프레디.","코나 유럽공장 생산분은 sk셀이 들어간다고하는데 화재가 발생한 코나가 국내생산분인지 유럽공장 생산분인지 궁금하네요","16258584","2021-06-23 23:21:39"
"luzz","@프레디.님 정식 유통 경로 거치지 않은 수입품이라 하는군요 충남하고 거의 비슷한 시기에.. https://www.tek.no/nyheter/nyhet/i/dlxVj1/hyundai-om-kona-i-brann-ikke-beroert-av-noen-batteribyttekampanjer","16258584","2021-06-24 09:44:37"
"프레디.","@님 띠용. 국내공장 수출분인지 유럽공장 생산분인건지 궁금한거였는데, 그레이 임포트 차량이었나보군요? 더더욱 복잡해지네요 ;;","16258584","2021-06-24 10:11:20"
"부랭","그래도 불이 금방 진화된건지 차량외부가 온전해보이네요","16258584","2021-06-24 00:37:20"
"Carl","화재 발생한 전기차 상태가 너무 놀랍네요. 코나는 갤노트7 이미지로 가는것인지...","16258584","2021-06-24 01:21:46"
"Watanka","계속 저런식이면 해외에서 현대 전기차 이미지가....","16258584","2021-06-24 02:08:18"
"Jh8819","니로ev는 화재건 별로 못본거 같은데 유독 코나만 저러네요","16258584","2021-06-24 02:15:05"
"몸튼튼맘튼튼","현대 BMS 와 배터리 셀 문제의 콜라보 문제려나요?","16258584","2021-06-24 05:38:40"
"귀태건희석열","지금 코나랑 페리오닉 배터리 통째로 교체하고 있는데 원인이 제대로 안 밝혀졌으면 교체해도 불날수 있겠네요.. 저도 그저께 페리오닉 배터리 교체했는데 불안하네요.. ㅡㅜ","16258584","2021-06-24 08:01:00"
"윈드로머","이상하게 외관이 말짱하네요. 배터리가 불난건 아닌건가요?","16258584","2021-06-24 08:48:36"
"Flowlayer","이 와중에 노르웨이 너무 이쁘네요 ㅎㄹ","16258584","2021-06-24 09:38:39"
"SNIPER","전기 코나는 화재.. 급발진.. 전자식 브레이크 결함까지.. 여러 의미에서 접근해보면 정말 대단한 것 같습니다. 기본기의 현대(..)","16258061","2021-06-23 20:08:18"
"NVDA","같은 플랫폼 니로ev 화재가 1건도 없는것도 어찌보면 신기합니다.","16258061","2021-06-23 20:14:40"
"현수아빠다요","@nuc님 니로ev 배터리는 SK이노베이션, 코나일렉은 LG에너지솔루션(구 LG화학) 배터리가 탑재됩니다.","16258061","2021-06-23 20:30:16"
"mikastar","@Nyaham님 일부 전장류, 모터, 배터리 패키징은 동일합니다. 혼용하는건 그냥 배터리수급으로 니로꺼 땡겨와서서 일어난일 인것같습니다. SK배터리가 들어간 코나한테는 별도 코드가 적용되니..","16258061","2021-06-23 20:55:53"
"mikastar","@Nyaham님 꽤 많이 나왔다고 하시는데 판매량에 비하면 5%도 안됩니다. 작년에 정확히 몇대인지 봤는데 까먹어서 찾아보니 1000대 미만이라고만 다들 기사에 있네요... 리콜대상은 약 2.6만대고요..","16258061","2021-06-23 22:26:27"
"Carl","유럽에 팔린 e코나도 화재 얘긴 전혀 없네요. 미국-한국 버전이 LG배터리 라더군요.","16258061","2021-06-23 23:11:31"
"jidi-3rd","@Carl님 오늘 노르웨이 코나 화재 얘기가 떴습니다.","16258061","2021-06-23 23:14:01"
"몸튼튼맘튼튼","기술 안정보다는 너무 급한 다모델로 검토가 부족한게 아닌가 생각도 드네요. 기본은 비슷하겠지만 어딘가 구멍이 보완되지 못한 .. 테슬라 같이 실시간으로 전체 로그가 전송이되면 원인파익이 용이한데 싹 불타버리니 원인 찾기가 ...?","16258061","2021-06-24 05:45:56"
"('_')","배터리 리콜 받았으면 괜찮겠죠??","16258061","2021-06-24 07:58:14"
"니줠리덕에복X사했어","타도 볼트를 외치다가 타도 먼저 타버린 코나","16258061","2021-06-24 10:40:57"
"브루잉","니로랑 코나 배터리 제조사가 다른걸로 알고 있는데요.","16258061","2021-06-24 11:51:02"
"MDEASY","코나...불나...또나...😩","16257719","2021-06-23 18:53:22"
"소프트코어","ev는 열불버젼인가요. 너무 무서울 것 같네요","16257719","2021-06-23 22:09:37"
"EUROPA_MR","일부 연식 이후로는 괜찮다고 했는데 개소리죠..","16257332","2021-06-23 15:40:16"
"답설야","현기차나 엘지엔솔은 그저 인명피해만 없기를 바래야죠","16257332","2021-06-23 15:48:14"
"RuBisCO","그러고보니 해준다던 배터리 리콜은 아직도 진행이 얼마나 되었는지 소식이 없군요","16257332","2021-06-23 15:48:23"
"jidi-3rd","리콜대상도 아닌데.. 문제네요. 현대도 리튬인산철로 가려나요.","16257332","2021-06-23 15:49:35"
"사자머리12","아무래도 원인분석이 잘못된것 같네요. 배터리교체가 의미가 없다면 어떻게 해야할지 고민스럽겠네요","16257332","2021-06-23 15:55:07"
"솔로맥","그동안 현대차나 LG화학에서도 할만큼 한 것처럼 보이는데, 정말 기업입장에서는 난감하겠습니다.","16257332","2021-06-23 15:59:33"
"룸바","@솔로맥님 원인 해결 안된 상황이라 할만큼 한게 아니죠. 현대차에서 가설로 세운 원인 엘지엔솔에서 가설로 세운 원인 각 원인으로 팩 내부 손상은 봤어도 재현 실험을 위해서 인위적으로 손상을 가하거나 손상이 난 셀을 강제 과충전 시켜도 화재 발생이 안났을겁니다. 사태 수습을 위해 배터리팩 교체라는 리콜 방법을 썼으나 원인을 정확히 찾지 못한게 문제죠..","16257332","2021-06-23 16:07:14"
"Everholic","코나가 아니라 불나네요 완전. 연식이 오래되어 노후된 것도 아닌데, 것 참 왜이런대요 ㅎㅎ","16257332","2021-06-23 16:34:20"
"쿠오쿠오","https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003593439 23일 소방과 경찰, 관련 업계에 따르면 지난 18일 충남 보령의 한 해수욕장 인근 팬션에 주차해둔 코나EV에서 화재가 발생했다. 이날 오전 9시39분 보령소방서에 첫 신고가 접수됐으며 불은 차량을 모두 태운 뒤 진압됐다. 이날 화재는 통상의 고전압 배터리 화재와 일치했다. 차량 하부 배터리가 위치한 곳에서 불이 시작됐고 소방관들은 불길을 잡는데 애를 먹은 것으로 알려졌다. 화재 현장 사진에서도 전소한 뒤 흰 연기에 휩싸인 코나EV 차량을 확인할 수 있다. 현대차 관계자는 “한국교통안전공단 자동차연구원(KATRI)와 현대차, 배터리 제작사 등이 함께 화재 원인을 조사하고 있다”고 밝혔다. 관심은 어느 제조사 배터리인지, 리콜 대상 차량인지, 배터리 교체 등 리콜을 받았는지에 집중된다. 이와 관련 한 업계 관계자는 “리콜 대상 차량은 아닌 것으로 파악된다”면서 “지난해 3월 이후에 생산, 판매된 차량”이라고 말했다. 배터리 제작사는 즉각 알려지지 않았다. 현대차는 코나EV의 경우 LG에너지솔루션(분사 전 LG화학) 제품을 기본 장착했고, 배터리 공급 부족이 심화하면서 일부 차량에 SK이노베이션 제품을 적용한 바 있다.","16257332","2021-06-23 16:43:51"
"초발라시","코나ev 중고가격 폭락하겠네요","16257332","2021-06-23 16:46:59"
"꿈꾸는강아지","전기차 배터리 불나면 진짜 안꺼집니다. 거의 그냥 탈 때까지 놔눠야 할 정도예요.","16257332","2021-06-23 16:54:45"
"캬오NP89W","다시 쫄리네요. 저도 리콜대상 아니었거든요.","16257332","2021-06-23 17:09:18"
"아다다그","@캬오캬오님 저도...","16257332","2021-06-24 04:25:05"
"뭐왜뭐","전기코나 진짜 괜찮아서 중고로라도 하나 들여오려했거든요... 안돠겠네요..","16257332","2021-06-23 18:00:47"
"내가한방곰이다","이정도면 배터리 문제가 틀린건가 ;; /Vollago","16257332","2021-06-23 19:19:51"
"ika","코나하면 우리의 밤은 당신의 낮보다 아름답다 밖에 생각이 안....","16257332","2021-06-23 19:45:26"
"Runtoyou","이분 바닷가에서 차박이라도 하다가 불난거면 큰일날뻔 했네요..","16257332","2021-06-24 07:57:56"
"뷰댄","저도 그런 분들께 늘 고맙습니다.","16253070","2021-06-22 14:29:32"
"네도리","울 아파트 입주민들 이제 전기차 고만사셨음 좋겠어요. 저렇게 불편한걸 왜 자꾸만 사시는지 ㅜㅜ","16253070","2021-06-22 14:30:36"
"Moderate","저렇게까지 전기차에 관심이 많은 사람이라면 곧 넘어오겠네요 ㅋㅋㅋ","16253070","2021-06-22 14:31:06"
"overlife","저는 전기오닉 3년째인데 5분내에 만땅채워주는 길에 널린 주유소에 비해 충전이 많이 어려운건 사실이죠..","16253070","2021-06-22 14:32:01"
